ModeIndex,Multiplicity,RealPart,ImagPart,FrequencyHz,Damping,IsElectromechanical,DominantStateVariables,PhiParticipation,SpeedParticipation,PhiSpeedParticipation,OtherMachineStateParticipation,TotalMachineParticipation,PhiSpeedRatio,ParticipatingGenerators,MainGenerators,SecondGeneratorRatioToTop,AllParticipatingGenerators,ParticipatingAreas,MainGeneratorAreas,TopGenerator,TopGeneratorParticipation,PrimaryGeneratorThresholdRatio
79,1,-1.7832103909960202,0.0,0.0,-1.7832103909960202,False,psifd; psi2q,1.007483224692645e-06,6.761038177121794e-07,1.6835870424048242e-06,1.0131268029557379e-05,1.1814855071962203e-05,0.1424974772987389,g9; g7; g1,g9; g7; g1,,g9; g7; g1; g6; g2; g10; g8,area_1; area_3,area_1; area_3,g9,5.806144427116311e-06,0.1
80,1,-1.9999999999997793,-1.2569921354526429e-13,2.000565117849254e-14,-1.9999999999997793,False,psifd; phi,8.898981525176405e-14,4.746300799678412e-15,9.373611605144246e-14,1.5079431919226564e-13,2.445304352437081e-13,0.38333108088578655,g9; g7; g6,g9; g7; g6,,g9; g7; g6; g8; g1; g2,area_1; area_3,area_1; area_3,g9,9.81065287364936e-14,0.1
81,1,-1.9999999999997793,1.2569921354526429e-13,2.000565117849254e-14,-1.9999999999997793,False,psi2q; speed,6.49222036757843e-14,1.0778560209508779e-13,1.727078057708721e-13,2.362183503586515e-13,4.089261561295236e-13,0.42234472699312603,g1; g6; g7; g9,g1; g6; g7; g9,,g1; g6; g7; g9; g10; g2; g8,area_1; area_3,area_1; area_3,g1,1.5322941148941865e-13,0.1
82,1,-1.9999999999997797,0.0,0.0,-1.9999999999997797,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
83,1,-1.9999999999997797,0.0,0.0,-1.9999999999997797,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
84,1,-1.9999999999997797,0.0,0.0,-1.9999999999997797,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
85,1,-1.999999999999968,0.0,0.0,-1.999999999999968,False,psifd; psi2q,2.058694357590201e-14,4.698583958861324e-15,2.5285527534763336e-14,1.1430325686586625e-13,1.395887844006296e-13,0.18114297393830797,g9; g6; g7,g9; g6; g7,,g9; g6; g7; g8; g1; g10,area_1; area_3,area_1; area_3,g9,7.141746411291546e-14,0.1
86,1,-2.0,0.0,0.0,-2.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
87,1,-2.0,0.0,0.0,-2.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
88,1,-2.0,0.0,0.0,-2.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
89,1,-2.0000000000000226,0.0,0.0,-2.0000000000000226,False,phi; psi2q,3.5218707083002985e-14,4.870714599182496e-15,4.008942168218548e-14,4.673391073543012e-14,8.68233324176156e-14,0.4617355792030361,g9; g6; g7; g8; g1,g9; g6; g7; g8; g1,,g9; g6; g7; g8; g1; g2; g10,area_1; area_3,area_1; area_3,g9,3.192142782421324e-14,0.1
90,1,-2.000000000001038,0.0,0.0,-2.000000000001038,False,phi; psifd,4.49223744694276e-14,8.43018746755661e-15,5.335256193698421e-14,2.4059335580867094e-14,7.74118975178513e-14,0.6892036450169824,g1; g7; g2; g10; g6,g1; g7; g2; g10; g6,,g1; g7; g2; g10; g6; g8; g9,area_1; area_3; area_2,area_1; area_3; area_2,g1,2.723021029891737e-14,0.1
91,1,-2.3287800563079855,0.0,0.0,-2.3287800563079855,True,phi; speed,0.0756286683329898,0.05817035406332514,0.13379902239631494,0.04576181081207034,0.17956083320838528,0.7451459207757044,g10; g1; g7,g10; g1; g7,,g10; g1; g7; g6; g9; g2; g8,area_1; area_3,area_1; area_3,g10,0.09568980238971012,0.1
92,1,-3.2358619850291688,0.0,0.0,-3.2358619850291688,False,psifd; psi2q,0.005832132549763026,0.009570251218653325,0.01540238376841635,0.6787283487863602,0.6941307325547765,0.022189456605281325,g7; g6,g7; g6,,g7; g6; g8; g9; g2; g1; g10,area_3,area_3,g7,0.5586606496096275,0.1
93,1,-4.387943792917847,0.0,0.0,-4.387943792917847,False,psifd; psi2q,0.005506638582660933,0.0037387476869678257,0.009245386269628758,0.08504006130477268,0.09428544757440144,0.09805740448262863,g2,g2; g6,0.08301240137140484,g2; g6; g8; g1; g7; g9; g10,area_2,area_2; area_3,g2,0.0779660452324134,0.1
94,1,-5.00808398918784,0.06749023153451025,0.01074140395913382,-5.00808398918784,False,psi2q; psi1q,0.044045596895199546,0.02471078852514256,0.0687563854203421,1.3141084377684806,1.3828648231888228,0.04972025050271583,g6; g8,g6; g8,,g6; g8; g7; g1; g9; g10; g2,area_3; area_1,area_3; area_1,g6,1.1229503392170632,0.1
95,1,-5.00808398918784,-0.06749023153451025,0.01074140395913382,-5.00808398918784,False,psi2q; psi1q,0.044045596895199546,0.02471078852514256,0.0687563854203421,1.3141084377684806,1.3828648231888228,0.04972025050271583,g6; g8,g6; g8,,g6; g8; g7; g1; g9; g10; g2,area_3; area_1,area_3; area_1,g6,1.1229503392170632,0.1
96,1,-5.0305744308847125,0.0,0.0,-5.0305744308847125,True,phi; speed,0.010519753543996636,0.0033393974737579136,0.01385915101775455,0.0033047040870976107,0.01716385510485216,0.8074614317756981,g7; g6; g2,g7; g6; g2,,g7; g6; g2; g9; g1; g8; g10,area_3; area_2,area_3; area_2,g7,0.010114871902783693,0.1
97,1,-5.037947604100223,0.0,0.0,-5.037947604100223,True,phi; speed,0.014796690462277376,0.005274974348944625,0.020071664811222002,0.005320175902713088,0.02539184071393509,0.7904769503459682,g9; g6; g7; g2; g1,g9; g6; g7; g2; g1,,g9; g6; g7; g2; g1; g8; g10,area_1; area_3; area_2,area_1; area_3; area_2,g9,0.01399569144942399,0.1
98,1,-5.063168439389715,0.0,0.0,-5.063168439389715,False,psi2q; speed,0.006621206547300935,0.01040798584175069,0.017029192389051623,0.10997271488094512,0.12700190726999674,0.1340861153592663,g8; g6,g8; g6,,g8; g6; g9; g1; g7; g2; g10,area_1; area_3,area_1; area_3,g8,0.08516727152520502,0.1
99,1,-5.07207932963467,0.0,0.0,-5.07207932963467,False,psi2q; speed,0.01125265965780757,0.029334283608397106,0.04058694326620468,0.24507511770341425,0.28566206096961894,0.1420802718024261,g6; g8,g6; g8,,g6; g8; g9; g1; g7; g2; g10,area_3; area_1,area_3; area_1,g6,0.1755608553970756,0.1
100,1,-5.461115561569311,0.0,0.0,-5.461115561569311,False,psi2q; psi1q,0.021198036851896414,0.02729171663841727,0.04848975349031369,1.2200091731545544,1.268498926644868,0.0382260894919062,g8; g6,g8; g6,,g8; g6; g9; g10; g1; g2; g7,area_1; area_3,area_1; area_3,g8,1.1187066528172769,0.1
101,1,-7.867487884375427,0.0,0.0,-7.867487884375427,True,speed; phi,0.04055227924927811,0.06095181739788722,0.10150409664716534,0.00864865620677506,0.1101527528539404,0.9214848836484101,g10,g10; g8,0.026052321770712577,g10; g8; g1; g6; g9; g2; g7,area_1,area_1,g10,0.10569653518234182,0.1
102,1,-8.272500945444948,0.042172711618871,0.006711995517732327,-8.272500945444948,False,psi2q; speed,6.391124541956801e-05,0.00012584126026683908,0.0001897525056864071,0.00025453346605333816,0.00044428597173974525,0.427095424470347,g6; g8; g10,g6; g8; g10,,g6; g8; g10; g7; g9; g1; g2,area_3; area_1,area_3; area_1,g6,0.0003005335661527634,0.1
103,1,-8.272500945444948,-0.042172711618871,0.006711995517732327,-8.272500945444948,False,psi2q; speed,6.391124541956801e-05,0.00012584126026683908,0.0001897525056864071,0.00025453346605333816,0.00044428597173974525,0.427095424470347,g6; g8; g10,g6; g8; g10,,g6; g8; g10; g7; g9; g1; g2,area_3; area_1,area_3; area_1,g6,0.0003005335661527634,0.1
104,1,-8.311814997763262,0.22425722394234412,0.03569164571449021,-8.311814997763262,True,speed; phi,0.001074467684777275,0.0015577338478949872,0.002632201532672262,0.0012210154443466075,0.0038532169770188695,0.6831179111820289,g2; g1; g8; g10; g6; g9,g2; g1; g8; g10; g6; g9,,g2; g1; g8; g10; g6; g9; g7,area_2; area_1; area_3,area_2; area_1; area_3,g2,0.0009425218507684976,0.1
105,1,-8.311814997763262,-0.22425722394234412,0.03569164571449021,-8.311814997763262,True,speed; phi,0.001074467684777275,0.0015577338478949872,0.002632201532672262,0.0012210154443466075,0.0038532169770188695,0.6831179111820289,g2; g1; g8; g10; g6; g9,g2; g1; g8; g10; g6; g9,,g2; g1; g8; g10; g6; g9; g7,area_2; area_1; area_3,area_2; area_1; area_3,g2,0.0009425218507684976,0.1
106,1,-8.465553822984877,0.38450706775392857,0.061196200486808044,-8.465553822984877,False,psi2q; speed,0.009547449577157911,0.026547163115309858,0.03609461269246777,0.04217526569301958,0.07826987838548735,0.46115585506212264,g6; g8; g10; g7,g6; g8; g10; g7,,g6; g8; g10; g7; g9; g1; g2,area_3; area_1,area_3; area_1,g6,0.047131836968525756,0.1
107,1,-8.465553822984877,-0.38450706775392857,0.061196200486808044,-8.465553822984877,False,psi2q; speed,0.009547449577157911,0.026547163115309858,0.03609461269246777,0.04217526569301958,0.07826987838548735,0.46115585506212264,g6; g8; g10; g7,g6; g8; g10; g7,,g6; g8; g10; g7; g9; g1; g2,area_3; area_1,area_3; area_1,g6,0.047131836968525756,0.1
108,1,-9.912110193285844,0.0,0.0,-9.912110193285844,False,psi2q; speed,0.0004961807235864722,0.0009721622060302752,0.0014683429296167474,0.0019638759720995327,0.00343221890171628,0.42781156204299875,g6; g7,g6; g7,,g6; g7; g8; g9; g1; g10; g2,area_3,area_3,g6,0.0024213827777359244,0.1
109,1,-9.999999999976694,0.0,0.0,-9.999999999976694,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
110,1,-9.999999999976694,0.0,0.0,-9.999999999976694,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
111,1,-9.999999999976694,0.0,0.0,-9.999999999976694,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
112,1,-10.01740321166446,0.0,0.0,-10.01740321166446,False,psi1d; psifd,9.372344528500456e-05,8.605378187123831e-05,0.00017977722715624287,0.00042918653175146813,0.000608963758907711,0.29521826960393593,g2,g2; g8,0.056918335640251345,g2; g8; g6; g9; g1; g7; g10,area_2,area_2; area_1,g2,0.0004984428787344248,0.1
113,1,-10.022451907044038,0.0,0.0,-10.022451907044038,False,psi2q; speed,5.628736196256504e-05,0.00010737634826046036,0.0001636637102230254,0.00017359829948004034,0.00033726200970306573,0.48527170423706834,g6; g8; g7,g6; g8; g7,,g6; g8; g7; g9; g10; g2; g1,area_3; area_1,area_3; area_1,g6,0.00020401716030787306,0.1
114,1,-10.03308532516619,0.0,0.0,-10.03308532516619,False,psi2q; speed,0.000116507840948576,0.00013285571354083493,0.00024936355448941093,0.0003374449656644165,0.0005868085201538274,0.42494876254360137,g8; g10; g1,g8; g10; g1,,g8; g10; g1; g6; g9; g2; g7,area_1,area_1,g8,0.00036548461920058356,0.1
115,1,-10.039179118557959,0.0,0.0,-10.039179118557959,False,phi; psi2q,2.5137514908510883e-05,2.464033788761693e-05,4.977785279612782e-05,4.0896433951653294e-05,9.067428674778111e-05,0.5489742966998958,g9; g8; g6; g1,g9; g8; g6; g1,,g9; g8; g6; g1; g10; g7; g2,area_1; area_3,area_1; area_3,g9,4.4958313480728916e-05,0.1
116,1,-10.054057142174328,0.0,0.0,-10.054057142174328,False,psi1d; psifd,1.5385797605099645e-06,2.8373661633662608e-06,4.375945923876225e-06,1.3273194956539022e-05,1.7649140880415247e-05,0.24794101613932315,g2,g2; g1,0.05323822779957499,g2; g1; g8; g6; g9; g10; g7,area_2,area_2; area_1,g2,1.549454329468841e-05,0.1
117,1,-10.067939112967881,0.0,0.0,-10.067939112967881,False,psi1d; speed,0.00011937514539766712,0.00019513442728901154,0.00031450957268667866,0.0006379486431204418,0.0009524582158071205,0.3302082626482053,g9,g9; g8,0.06208055566181469,g9; g8; g6; g10; g1; g7; g2,area_1,area_1,g9,0.0008517304204870899,0.1
118,1,-10.108964289202344,0.0,0.0,-10.108964289202344,False,psi2q; speed,0.00039483716205026924,0.0007527677176989703,0.0011476048797492396,0.0019156291849527027,0.0030632340647019423,0.37463832521753554,g8; g1; g10; g2; g9,g8; g1; g10; g2; g9,,g8; g1; g10; g2; g9; g6; g7,area_1; area_2,area_1; area_2,g8,0.0017001173135883715,0.1
119,1,-10.160661851059785,0.0,0.0,-10.160661851059785,False,psifd; psi2q,8.609160825941397e-05,0.0001334951517140473,0.00021958675997346127,0.0013091284254010745,0.0015287151853745358,0.14364138073218816,g7; g6,g7; g6,,g7; g6; g8; g1; g10; g2; g9,area_3,area_3,g7,0.0008195405103274997,0.1
120,1,-10.195626683235545,0.0,0.0,-10.195626683235545,False,psi1d; speed,0.0004873741769494083,0.0007816698344861505,0.0012690440114355587,0.0016076251834187504,0.002876669194854309,0.44115048532712164,g8; g10,g8; g10,,g8; g10; g9; g1; g6; g7; g2,area_1,area_1,g8,0.0022402204829251203,0.1
121,1,-10.288496293002922,0.0,0.0,-10.288496293002922,False,psi2q; speed,0.0004863614145862247,0.001009679138974188,0.0014960405535604127,0.0033256455149300104,0.004821686068490423,0.31027332188567686,g6; g7; g9; g8; g1,g6; g7; g9; g8; g1,,g6; g7; g9; g8; g1; g10; g2,area_3; area_1,area_3; area_1,g6,0.0023644438858944333,0.1
122,1,-10.303773428762229,0.0,0.0,-10.303773428762229,False,psi1d; speed,0.0023224105912543628,0.002954528265521056,0.005276938856775419,0.007944907262377152,0.013221846119152572,0.39910756858162816,g9; g8; g1,g9; g8; g1,,g9; g8; g1; g10; g6; g7; g2,area_1,area_1,g9,0.009532121968805311,0.1
123,1,-10.377909256498535,0.0,0.0,-10.377909256498535,False,psi2q; psi1d,0.0027852433141408637,0.0030820917534781214,0.005867335067618985,0.014305418057095756,0.02017275312471474,0.2908544526047162,g6; g7; g8; g9,g6; g7; g8; g9,,g6; g7; g8; g9; g10; g1; g2,area_3; area_1,area_3; area_1,g6,0.012780726803160064,0.1
124,1,-10.397047951972523,0.0,0.0,-10.397047951972523,False,psi1d; psi2q,0.00030719355574734,0.0011742842033896003,0.0014814777591369403,0.03383184202091437,0.03531331978005131,0.041952378546234424,g1,g1; g8,0.00673784158065808,g1; g8; g10; g9; g2; g6; g7,area_1,area_1,g1,0.03489338162988756,0.1
125,1,-10.5051856433231,0.0,0.0,-10.5051856433231,False,psi1d; psi2q,0.000558316137901044,0.0005289868091921886,0.0010873029470932325,0.00864020352111413,0.009727506468207362,0.11177612172727823,g1; g6,g1; g6,,g1; g6; g9; g7; g2; g8; g10,area_1; area_3,area_1; area_3,g1,0.0069284748584825554,0.1
126,1,-10.588725653564117,0.0,0.0,-10.588725653564117,False,psi2q; speed,0.001095987899651739,0.003785835448294165,0.004881823347945903,0.011245365506194283,0.016127188854140186,0.30270764434513564,g6; g9; g7,g6; g9; g7,,g6; g9; g7; g1; g2; g8; g10,area_3; area_1,area_3; area_1,g6,0.009673976421310192,0.1
127,1,-10.906499917183455,0.0,0.0,-10.906499917183455,False,psi1d; speed,0.03683537664289788,0.04137325610948719,0.07820863275238507,0.10350441913813685,0.18171305189052192,0.4303963415875269,g9; g6; g7,g9; g6; g7,,g9; g6; g7; g8; g2; g1; g10,area_1; area_3,area_1; area_3,g9,0.0983971818797374,0.1
128,1,-11.764140755765057,0.0,0.0,-11.764140755765057,False,psi1d; speed,0.023999343152001144,0.03596834649681752,0.05996768964881867,0.15438458467419686,0.2143522743230155,0.27976232040557264,g9; g6; g8; g2; g7; g1,g9; g6; g8; g2; g7; g1,,g9; g6; g8; g2; g7; g1; g10,area_1; area_3; area_2,area_1; area_3; area_2,g9,0.1069803221943369,0.1
129,1,-15.860602056483614,0.0,0.0,-15.860602056483614,False,psi1d; psifd,6.236727705295101e-05,0.000207862598137555,0.00027022987519050604,0.01406097175315603,0.014331201628346536,0.018856051446237577,g10,g10; g6,0.08002055486678389,g10; g6; g2; g9; g7; g1; g8,area_1,area_1; area_3,g10,0.011608514192347116,0.1
130,1,-17.778179668057223,0.0,0.0,-17.778179668057223,False,psi1d; psifd,0.0007813334576846817,0.0005584562100898211,0.0013397896677745029,0.022084856233200303,0.023424645900974806,0.057195727672397736,g2; g9; g6; g8; g7; g10; g1,g2; g9; g6; g8; g7; g10; g1,,g2; g9; g6; g8; g7; g10; g1,area_2; area_1; area_3,area_2; area_1; area_3,g2,0.009758887006355877,0.1
131,1,-17.899836085286505,0.0,0.0,-17.899836085286505,True,speed; phi,0.0017566165556736485,0.01866277851629533,0.02041939507196898,0.0021206252774580332,0.022540020349427013,0.9059173308371951,g10,g10; g8,0.0029735695842941483,g10; g8; g9; g2; g1; g6; g7,area_1,area_1,g10,0.022308045443226853,0.1
132,1,-17.936353500186197,7.5236097901699255,1.197419688000121,-17.936353500186197,False,psi1d; psi1q,0.0734459738602464,0.14732720760717807,0.22077318146742447,5.168953279435748,5.389726460903172,0.0409618527153285,g6; g2; g1; g9; g10; g8; g7,g6; g2; g1; g9; g10; g8; g7,,g6; g2; g1; g9; g10; g8; g7,area_3; area_2; area_1,area_3; area_2; area_1,g6,1.1560150884140918,0.1
133,1,-17.936353500186197,-7.5236097901699255,1.197419688000121,-17.936353500186197,False,psi1d; psi1q,0.0734459738602464,0.14732720760717807,0.22077318146742447,5.168953279435748,5.389726460903172,0.0409618527153285,g6; g2; g1; g9; g10; g8; g7,g6; g2; g1; g9; g10; g8; g7,,g6; g2; g1; g9; g10; g8; g7,area_3; area_2; area_1,area_3; area_2; area_1,g6,1.1560150884140918,0.1
134,1,-19.84969620172594,0.0,0.0,-19.84969620172594,False,psi1d; psi1q,0.00021529511691207234,0.000606237076272312,0.0008215321931843843,0.01482966301342577,0.015651195206610156,0.05249006113203526,g7; g10; g8; g6; g2; g1; g9,g7; g10; g8; g6; g2; g1; g9,,g7; g10; g8; g6; g2; g1; g9,area_3; area_1; area_2,area_3; area_1; area_2,g7,0.004251795469858158,0.1
135,1,-19.915161240702442,0.0,0.0,-19.915161240702442,False,psi1d; psi1q,3.136413287125282e-05,3.818475641360434e-05,6.954888928485716e-05,0.0009933812110865616,0.0010629301003714188,0.06543129154076524,g7; g2; g6; g1; g9; g10,g7; g2; g6; g1; g9; g10,,g7; g2; g6; g1; g9; g10; g8,area_3; area_2; area_1,area_3; area_2; area_1,g7,0.00027463292751766204,0.1
136,1,-19.95382432305708,0.0,0.0,-19.95382432305708,False,psi1d; psi1q,6.36864330893017e-07,6.298988737922937e-07,1.2667632046853107e-06,0.00012185899209053559,0.0001231257552952209,0.010288369006532948,g1; g9; g8; g7,g1; g9; g8; g7,,g1; g9; g8; g7; g10; g6; g2,area_1; area_3,area_1; area_3,g1,6.324619159229864e-05,0.1
137,1,-20.000000000000014,0.0,0.0,-20.000000000000014,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
138,1,-20.000000000000053,0.0,0.0,-20.000000000000053,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
139,1,-20.000000000000103,0.0,0.0,-20.000000000000103,False,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.1
140,1,-20.464889794947275,0.0,0.0,-20.464889794947275,False,psi1d; psifd,0.0020644832207901303,0.0013667500466586731,0.0034312332674488032,1.489557512245831,1.49298874551328,0.00229823116735496,g1; g7,g1; g7,,g1; g7; g9; g6; g8; g10; g2,area_1; area_3,area_1; area_3,g1,1.024385894928529,0.1
141,1,-21.098372570369058,0.0,0.0,-21.098372570369058,False,psi1d; psifd,0.010466378601621817,0.010014809489217657,0.020481188090839472,1.7182083182350203,1.7386895063258598,0.011779669697391588,g7; g9; g1,g7; g9; g1,,g7; g9; g1; g8; g10; g6; g2,area_3; area_1,area_3; area_1,g7,1.0490264221453243,0.1
142,1,-21.871232532416713,0.0,0.0,-21.871232532416713,False,psi1d; psifd,0.014403723652810146,0.012901970654871019,0.027305694307681164,1.946270588400706,1.9735762827083874,0.013835641696204864,g9; g10; g6; g1; g7,g9; g10; g6; g1; g7,,g9; g10; g6; g1; g7; g2; g8,area_1; area_3,area_1; area_3,g9,1.042568004124031,0.1
143,1,-22.236236182899127,0.0,0.0,-22.236236182899127,False,psi1d; psifd,0.015121785901357342,0.013910243011179272,0.029032028912536614,2.1246357128239945,2.1536677417365313,0.01348027290835851,g6; g10; g7,g6; g10; g7,,g6; g10; g7; g8; g2; g9; g1,area_3; area_1,area_3; area_1,g6,1.0275491115252695,0.1
144,1,-22.601403438454774,0.0,0.0,-22.601403438454774,False,psi1d; phi,0.01614536038295119,0.015118042966517716,0.03126340334946891,1.3015692197967412,1.3328326231462102,0.02345636114133391,g8; g10,g8; g10,,g8; g10; g9; g6; g1; g7; g2,area_1,area_1,g8,1.045111090879341,0.1
145,1,-23.374275452244145,0.0,0.0,-23.374275452244145,False,psi1d; psifd,0.015412312373402109,0.013147451617296533,0.028559763990698643,1.4340994951421462,1.462659259132845,0.019525917476932147,g2; g6,g2; g6,,g2; g6; g10; g1; g8; g9; g7,area_2; area_3,area_2; area_3,g2,1.023442226784487,0.1
146,1,-31.885938649604842,0.3454157446621676,0.05497462318475194,-31.885938649604842,False,psi1q; psi2q,0.0026077164019255895,0.002048487277211108,0.004656203679136698,2.1916233787808572,2.196279582459994,0.0021200414174598883,g1; g9,g1; g9,,g1; g9; g2; g10; g6; g8; g7,area_1,area_1,g1,1.0672792716814643,0.1
147,1,-31.885938649604842,-0.3454157446621676,0.05497462318475194,-31.885938649604842,False,psi1q; psi2q,0.0026077164019255895,0.002048487277211108,0.004656203679136698,2.1916233787808572,2.196279582459994,0.0021200414174598883,g1; g9,g1; g9,,g1; g9; g2; g10; g6; g8; g7,area_1,area_1,g1,1.0672792716814643,0.1
148,1,-39.258744427264325,32.24330206751714,5.131680905650482,-39.258744427264325,False,psi1q; psi1d,0.004315243125437133,0.005670760498274033,0.009986003623711166,0.1997510225568361,0.20973702618054726,0.04761202066017159,g6; g2; g7; g10; g8; g1; g9,g6; g2; g7; g10; g8; g1; g9,,g6; g2; g7; g10; g8; g1; g9,area_3; area_2; area_1,area_3; area_2; area_1,g6,0.06323085977423866,0.1
149,1,-39.258744427264325,-32.24330206751714,5.131680905650482,-39.258744427264325,False,psi1q; psi1d,0.004315243125437133,0.005670760498274033,0.009986003623711166,0.1997510225568361,0.20973702618054726,0.04761202066017159,g6; g2; g7; g10; g8; g1; g9,g6; g2; g7; g10; g8; g1; g9,,g6; g2; g7; g10; g8; g1; g9,area_3; area_2; area_1,area_3; area_2; area_1,g6,0.06323085977423866,0.1
150,1,-39.89868078238914,0.0,0.0,-39.89868078238914,False,psi1q; psi2q,0.003602171395230759,0.004731476788455767,0.008333648183686527,1.6354555612560397,1.6437892094397262,0.0050697791029587005,g6; g8; g7,g6; g8; g7,,g6; g8; g7; g9; g2; g1; g10,area_3; area_1,area_3; area_1,g6,1.0998743985400328,0.1
151,1,-44.105033867557296,0.0,0.0,-44.105033867557296,False,psi1q; psi2q,0.004090159221366266,0.004551421810262097,0.008641581031628362,1.4788389189384783,1.4874804999701066,0.005809542398573984,g8; g6; g10,g8; g6; g10,,g8; g6; g10; g7; g1; g9; g2,area_1; area_3,area_1; area_3,g8,1.0720413861477587,0.1
152,1,-48.223163937902584,0.0,0.0,-48.223163937902584,False,psi1q; psifd,8.926276661873738e-05,8.188780459797117e-05,0.00017115057121670855,0.008935590860349557,0.009106741431566265,0.01879383229477203,g10; g6; g7,g10; g6; g7,,g10; g6; g7; g8; g1; g2; g9,area_1; area_3,area_1; area_3,g10,0.004239676385765126,0.1
153,1,-48.62282221778632,30.095340444778518,4.789822195819942,-48.62282221778632,False,psi1q; psi1d,0.0012061946072928994,0.0007600743879446607,0.00196626899523756,0.05512350083123484,0.057089769826472396,0.03444170472598062,g2,g2; g10,0.061059294206617355,g2; g10; g1; g8; g7; g6; g9,area_2,area_2; area_1,g2,0.0462922068108816,0.1
154,1,-48.62282221778632,-30.095340444778518,4.789822195819942,-48.62282221778632,False,psi1q; psi1d,0.0012061946072928994,0.0007600743879446607,0.00196626899523756,0.05512350083123484,0.057089769826472396,0.03444170472598062,g2,g2; g10,0.061059294206617355,g2; g10; g1; g8; g7; g6; g9,area_2,area_2; area_1,g2,0.0462922068108816,0.1
155,1,-49.11328936619834,0.0,0.0,-49.11328936619834,False,psi1q; psi1d,0.00027411189638123384,0.00026409477663916437,0.0005382066730203982,0.022099045982344592,0.02263725265536499,0.023775264658401206,g10,g10; g9,0.08863622144437897,g10; g9; g8; g6; g1; g2; g7,area_1,area_1,g10,0.019062329252519033,0.1
156,1,-49.34240917024228,0.0,0.0,-49.34240917024228,False,psi1q; psi1d,5.3082473595697845e-06,6.412055992524168e-06,1.1720303352093953e-05,0.0005271052892460464,0.0005388255925981404,0.021751571404729154,g6; g8; g10,g6; g8; g10,,g6; g8; g10; g7; g2; g1; g9,area_3; area_1,area_3; area_1,g6,0.00039477651468847137,0.1
157,1,-49.38201111399141,0.0,0.0,-49.38201111399141,False,psi1q; psi1d,0.0038399562906535857,0.003702713948163127,0.0075426702388167125,0.29121376613548605,0.29875643637430277,0.025246887833963626,g10,g10; g8,0.0649876798157437,g10; g8; g6; g1; g9; g2; g7,area_1,area_1,g10,0.2722643878884873,0.1
158,1,-49.52078977809159,0.0,0.0,-49.52078977809159,False,psi1q; phi,0.014651739379209943,0.014242198617480406,0.02889393799669035,1.1017941680411647,1.130688106037855,0.025554295514737632,g10,g10; g8,0.07624545717192242,g10; g8; g1; g6; g9; g2; g7,area_1,area_1,g10,1.0260952269541557,0.1
159,1,-58.94335858070839,20.54147368721024,3.269277075711611,-58.94335858070839,False,psi1q; psi1d,4.249786185646945e-05,4.575405109234904e-05,8.825191294881849e-05,0.006164737837591935,0.006252989750540753,0.014113554710558503,g7; g6; g2; g8,g7; g6; g2; g8,,g7; g6; g2; g8; g9; g10; g1,area_3; area_2; area_1,area_3; area_2; area_1,g7,0.002818032815767447,0.1
160,1,-58.94335858070839,-20.54147368721024,3.269277075711611,-58.94335858070839,False,psi1q; psi1d,4.249786185646945e-05,4.575405109234904e-05,8.825191294881849e-05,0.006164737837591935,0.006252989750540753,0.014113554710558503,g7; g6; g2; g8,g7; g6; g2; g8,,g7; g6; g2; g8; g9; g10; g1,area_3; area_2; area_1,area_3; area_2; area_1,g7,0.002818032815767447,0.1
161,1,-66.36667869759192,0.0,0.0,-66.36667869759192,False,psi1q; speed,0.0017968171870901954,0.003492769818547096,0.005289587005637291,1.0964609314258482,1.1017505184314855,0.0048010751228579835,g2,g2; g7,0.06710243581221079,g2; g7; g6; g8; g1; g9; g10,area_2,area_2; area_3,g2,1.006211639133995,0.1
162,1,-72.9448027094008,0.0,0.0,-72.9448027094008,False,psi1q; speed,0.0032671082936599036,0.0038814460412228352,0.007148554334882739,1.114540067005142,1.1216886213400248,0.0063730291980164,g7,g7; g6,0.05837599690774528,g7; g6; g2; g8; g9; g1; g10,area_3,area_3,g7,1.0075452554726854,0.1
163,1,-78.66492408513515,37.83154973738028,6.021078145530966,-78.66492408513515,False,psi1q; psi1d,0.0005190994847380792,0.0006300783236584565,0.0011491778083965358,0.17156458300562916,0.1727137608140257,0.00665365517478335,g7; g2; g6; g10; g8,g7; g2; g6; g10; g8,,g7; g2; g6; g10; g8; g9; g1,area_3; area_2; area_1,area_3; area_2; area_1,g7,0.0804965904227876,0.1
