Study Cases\RMS mine\All calculations.ElmRes;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym
8,520000;1,029510;0,097670;87,175413;1001,733515;0,981800;0,813173;198,868549;522,281121;0,982733;0,869035;205,169560;651,689982;0,997117;0,806383;110,626527;633,662307;1,012180;0,882011;166,020747;509,274235;1,049299;0,817048;213,749493;651,703952;1,063317;0,766555;101,464183;561,469129;1,027797;0,752564;1,202743;541,436385;1,026306;0,811027;23,163705;832,039301;1,047506;0,278762;147,107714;252,241937
8,530000;1,029509;0,097666;87,182181;1001,698405;0,981798;0,813180;198,869470;522,284720;0,982731;0,869042;205,170528;651,694040;0,997116;0,806389;110,628503;633,666127;1,012178;0,882018;166,021214;509,278175;1,049298;0,817056;213,752007;651,708851;1,063315;0,766561;101,465435;561,472854;1,027796;0,752566;1,204269;541,437366;1,026304;0,811033;23,164343;832,043976;1,047505;0,278761;147,109130;252,239586
8,540000;1,029509;0,097663;87,188829;1001,663999;0,981797;0,813187;198,870356;522,288235;0,982730;0,869048;205,171461;651,697987;0,997114;0,806395;110,630419;633,669841;1,012177;0,882026;166,021665;509,282019;1,049296;0,817063;213,754466;651,713591;1,063314;0,766567;101,466642;561,476458;1,027795;0,752567;1,205771;541,438308;1,026302;0,811039;23,164948;832,048654;1,047504;0,278760;147,110522;252,237177
8,550000;1,029508;0,097660;87,195348;1001,630333;0,981795;0,813193;198,871206;522,291658;0,982728;0,869055;205,172355;651,701816;0,997113;0,806401;110,632274;633,673442;1,012175;0,882033;166,022099;509,285759;1,049295;0,817070;213,756866;651,718163;1,063312;0,766573;101,467800;561,479934;1,027794;0,752569;1,207247;541,439214;1,026299;0,811046;23,165519;832,053328;1,047502;0,278759;147,111886;252,234737
8,560000;1,029507;0,097657;87,201729;1001,597442;0,981794;0,813199;198,872021;522,294982;0,982727;0,869061;205,173212;651,705519;0,997112;0,806407;110,634066;633,676927;1,012174;0,882040;166,022516;509,289389;1,049293;0,817077;213,759205;651,722560;1,063311;0,766579;101,468908;561,483277;1,027793;0,752571;1,208696;541,440086;1,026297;0,811052;23,166055;832,057989;1,047501;0,278758;147,113219;252,232292
8,570000;1,029507;0,097654;87,207963;1001,565358;0,981793;0,813205;198,872799;522,298198;0,982725;0,869067;205,174029;651,709089;0,997110;0,806413;110,635792;633,680289;1,012173;0,882047;166,022914;509,292902;1,049292;0,817084;213,761481;651,726775;1,063309;0,766585;101,469962;561,486482;1,027793;0,752573;1,210116;541,440926;1,026295;0,811058;23,166556;832,062629;1,047500;0,278757;147,114518;252,229868
8,580000;1,029506;0,097651;87,214040;1001,534113;0,981791;0,813211;198,873540;522,301301;0,982724;0,869073;205,174806;651,712519;0,997109;0,806418;110,637450;633,683525;1,012171;0,882054;166,023294;509,296292;1,049291;0,817090;213,763690;651,730800;1,063308;0,766590;101,470961;561,489545;1,027792;0,752575;1,211507;541,441737;1,026293;0,811065;23,167022;832,067238;1,047499;0,278756;147,115778;252,227490
8,590000;1,029506;0,097648;87,219953;1001,503737;0,981790;0,813216;198,874244;522,304283;0,982722;0,869078;205,175542;651,715801;0,997108;0,806423;110,639038;633,686628;1,012170;0,882061;166,023654;509,299554;1,049289;0,817096;213,765830;651,734630;1,063306;0,766595;101,471904;561,492460;1,027791;0,752576;1,212868;541,442520;1,026290;0,811071;23,167452;832,071807;1,047498;0,278755;147,116997;252,225183
8,600000;1,029505;0,097645;87,225693;1001,474258;0,981788;0,813222;198,874910;522,307138;0,982721;0,869083;205,176237;651,718931;0,997107;0,806428;110,640556;633,689596;1,012168;0,882067;166,023995;509,302682;1,049288;0,817102;213,767899;651,738258;1,063305;0,766600;101,472787;561,495224;1,027790;0,752578;1,214197;541,443279;1,026288;0,811077;23,167846;832,076329;1,047496;0,278754;147,118172;252,222970
8,610000;1,029505;0,097643;87,231252;1001,445704;0,981787;0,813227;198,875538;522,309860;0,982720;0,869088;205,176890;651,721901;0,997105;0,806433;110,642000;633,692424;1,012167;0,882073;166,024314;509,305671;1,049287;0,817108;213,769895;651,741680;1,063303;0,766605;101,473610;561,497833;1,027789;0,752580;1,215494;541,444015;1,026286;0,811083;23,168204;832,080793;1,047495;0,278753;147,119298;252,220874
8,620000;1,029504;0,097640;87,236622;1001,418100;0,981786;0,813232;198,876128;522,312442;0,982718;0,869093;205,177501;651,724708;0,997104;0,806437;110,643370;633,695109;1,012166;0,882078;166,024613;509,308516;1,049286;0,817113;213,771815;651,744892;1,063302;0,766609;101,474370;561,500284;1,027789;0,752581;1,216756;541,444731;1,026284;0,811089;23,168526;832,085192;1,047494;0,278752;147,120373;252,218918
8,630000;1,029504;0,097638;87,241798;1001,391470;0,981785;0,813236;198,876680;522,314881;0,982717;0,869098;205,178069;651,727347;0,997103;0,806442;110,644665;633,697648;1,012165;0,882084;166,024889;509,311212;1,049285;0,817118;213,773658;651,747888;1,063301;0,766613;101,475068;561,502574;1,027788;0,752583;1,217985;541,445428;1,026282;0,811095;23,168813;832,089516;1,047493;0,278751;147,121393;252,217121
8,640000;1,029503;0,097635;87,246772;1001,365835;0,981783;0,813241;198,877195;522,317170;0,982716;0,869102;205,178594;651,729813;0,997102;0,806446;110,645883;633,700038;1,012163;0,882089;166,025144;509,313755;1,049284;0,817123;213,775422;651,750667;1,063299;0,766617;101,475701;561,504701;1,027787;0,752584;1,219178;541,446109;1,026280;0,811101;23,169063;832,093757;1,047492;0,278751;147,122356;252,215505
8,650000;1,029503;0,097633;87,251537;1001,341218;0,981782;0,813245;198,877671;522,319306;0,982715;0,869106;205,179076;651,732102;0,997101;0,806450;110,647024;633,702277;1,012162;0,882094;166,025377;509,316141;1,049283;0,817127;213,777105;651,753224;1,063298;0,766621;101,476268;561,506663;1,027786;0,752586;1,220335;541,446775;1,026278;0,811106;23,169279;832,097905;1,047491;0,278750;147,123258;252,214087
8,660000;1,029503;0,097631;87,256088;1001,317637;0,981781;0,813249;198,878110;522,321286;0,982713;0,869110;205,179515;651,734211;0,997100;0,806453;110,648087;633,704362;1,012161;0,882098;166,025586;509,318367;1,049282;0,817131;213,778707;651,755558;1,063297;0,766624;101,476769;561,508458;1,027786;0,752587;1,221455;541,447430;1,026276;0,811112;23,169459;832,101953;1,047490;0,278750;147,124096;252,212884
8,670000;1,029502;0,097629;87,260420;1001,295109;0,981780;0,813252;198,878512;522,323105;0,982712;0,869113;205,179910;651,736138;0,997099;0,806457;110,649071;633,706292;1,012160;0,882103;166,025773;509,320430;1,049281;0,817135;213,780226;651,757668;1,063296;0,766627;101,477203;561,510085;1,027785;0,752588;1,222538;541,448073;1,026274;0,811117;23,169605;832,105892;1,047489;0,278750;147,124868;252,211911
8,680000;1,029502;0,097627;87,264527;1001,273650;0,981779;0,813255;198,878877;522,324761;0,982711;0,869116;205,180263;651,737880;0,997098;0,806460;110,649977;633,708066;1,012159;0,882107;166,025937;509,322326;1,049280;0,817138;213,781661;651,759552;1,063295;0,766630;101,477570;561,511544;1,027784;0,752590;1,223582;541,448708;1,026272;0,811123;23,169717;832,109715;1,047488;0,278750;147,125570;252,211184
8,690000;1,029501;0,097625;87,268405;1001,253275;0,981778;0,813258;198,879205;522,326251;0,982710;0,869119;205,180572;651,739437;0,997097;0,806463;110,650803;633,709682;1,012158;0,882110;166,026078;509,324053;1,049279;0,817141;213,783011;651,761209;1,063294;0,766633;101,477869;561,512833;1,027784;0,752591;1,224589;541,449336;1,026270;0,811128;23,169796;832,113412;1,047487;0,278750;147,126201;252,210714
8,700000;1,029501;0,097623;87,272049;1001,233997;0,981777;0,813261;198,879498;522,327574;0,982709;0,869122;205,180839;651,740806;0,997096;0,806465;110,651550;633,711140;1,012157;0,882113;166,026195;509,325610;1,049278;0,817144;213,784276;651,762640;1,063293;0,766635;101,478099;561,513954;1,027783;0,752592;1,225556;541,449957;1,026268;0,811133;23,169843;832,116978;1,047486;0,278750;147,126756;252,210512
8,710000;1,029501;0,097621;87,275455;1001,215826;0,981777;0,813263;198,879755;522,328729;0,982709;0,869124;205,181063;651,741987;0,997096;0,806468;110,652218;633,712440;1,012157;0,882116;166,026290;509,326994;1,049277;0,817146;213,785456;651,763846;1,063292;0,766637;101,478262;561,514907;1,027783;0,752594;1,226484;541,450574;1,026266;0,811137;23,169858;832,120403;1,047485;0,278751;147,127234;252,210587
8,720000;1,029500;0,097620;87,278622;1001,198773;0,981776;0,813265;198,879978;522,329714;0,982708;0,869126;205,181245;651,742981;0,997095;0,806470;110,652807;633,713582;1,012156;0,882119;166,026361;509,328205;1,049277;0,817148;213,786549;651,764828;1,063291;0,766639;101,478357;561,515692;1,027782;0,752595;1,227373;541,451187;1,026265;0,811142;23,169842;832,123683;1,047484;0,278752;147,127633;252,210946
8,730000;1,029500;0,097618;87,281544;1001,182845;0,981775;0,813267;198,880167;522,330529;0,982707;0,869128;205,181386;651,743787;0,997094;0,806472;110,653317;633,714566;1,012155;0,882121;166,026409;509,329241;1,049276;0,817150;213,787556;651,765587;1,063290;0,766640;101,478384;561,516312;1,027782;0,752596;1,228221;541,451798;1,026263;0,811146;23,169797;832,126809;1,047483;0,278752;147,127950;252,211596
8,740000;1,029500;0,097617;87,284221;1001,168048;0,981775;0,813269;198,880323;522,331175;0,982706;0,869129;205,181486;651,744408;0,997093;0,806473;110,653750;633,715393;1,012154;0,882123;166,026434;509,330103;1,049275;0,817151;213,788477;651,766126;1,063289;0,766641;101,478345;561,516767;1,027781;0,752597;1,229030;541,452408;1,026262;0,811150;23,169723;832,129776;1,047483;0,278754;147,128183;252,212539
8,750000;1,029499;0,097616;87,286650;1001,154387;0,981774;0,813270;198,880447;522,331653;0,982706;0,869130;205,181546;651,744844;0,997093;0,806475;110,654106;633,716065;1,012154;0,882125;166,026436;509,330790;1,049275;0,817152;213,789312;651,766448;1,063288;0,766642;101,478239;561,517061;1,027781;0,752599;1,229799;541,453016;1,026260;0,811154;23,169622;832,132578;1,047482;0,278755;147,128331;252,213778
8,760000;1,029499;0,097614;87,288830;1001,141867;0,981773;0,813271;198,880539;522,331964;0,982705;0,869131;205,181566;651,745097;0,997092;0,806476;110,654386;633,716582;1,012153;0,882126;166,026416;509,331303;1,049275;0,817153;213,790063;651,766556;1,063288;0,766643;101,478067;561,517195;1,027780;0,752600;1,230528;541,453625;1,026259;0,811158;23,169495;832,135210;1,047481;0,278756;147,128391;252,215313
8,770000;1,029499;0,097613;87,290759;1001,130487;0,981773;0,813271;198,880601;522,332109;0,982705;0,869131;205,181548;651,745171;0,997092;0,806477;110,654591;633,716947;1,012153;0,882127;166,026374;509,331642;1,049274;0,817153;213,790728;651,766453;1,063287;0,766643;101,477831;561,517172;1,027780;0,752601;1,231216;541,454233;1,026258;0,811161;23,169343;832,137665;1,047480;0,278758;147,128361;252,217142
8,780000;1,029498;0,097612;87,292437;1001,120249;0,981773;0,813272;198,880634;522,332091;0,982704;0,869132;205,181491;651,745068;0,997091;0,806478;110,654723;633,717162;1,012152;0,882128;166,026310;509,331809;1,049274;0,817154;213,791310;651,766145;1,063287;0,766643;101,477531;561,516997;1,027780;0,752602;1,231865;541,454842;1,026257;0,811164;23,169167;832,139941;1,047480;0,278760;147,128242;252,219262
8,790000;1,029498;0,097612;87,293864;1001,111151;0,981772;0,813272;198,880639;522,331913;0,982704;0,869132;205,181398;651,744792;0,997091;0,806478;110,654782;633,717229;1,012152;0,882128;166,026225;509,331805;1,049274;0,817153;213,791809;651,765636;1,063286;0,766643;101,477169;561,516671;1,027779;0,752603;1,232475;541,455451;1,026255;0,811167;23,168968;832,142032;1,047479;0,278762;147,128030;252,221668
8,800000;1,029498;0,097611;87,295040;1001,103190;0,981772;0,813271;198,880617;522,331578;0,982704;0,869131;205,181269;651,744347;0,997091;0,806478;110,654771;633,717150;1,012152;0,882128;166,026119;509,331633;1,049273;0,817153;213,792226;651,764931;1,063286;0,766642;101,476746;561,516199;1,027779;0,752604;1,233045;541,456060;1,026254;0,811170;23,168749;832,143935;1,047479;0,278764;147,127725;252,224354
8,810000;1,029498;0,097610;87,295967;1001,096361;0,981772;0,813271;198,880569;522,331090;0,982704;0,869131;205,181105;651,743737;0,997090;0,806478;110,654690;633,716930;1,012151;0,882128;166,025993;509,331294;1,049273;0,817152;213,792563;651,764036;1,063285;0,766642;101,476263;561,515586;1,027779;0,752605;1,233576;541,456669;1,026254;0,811172;23,168511;832,145648;1,047478;0,278767;147,127327;252,227309
8,820000;1,029497;0,097610;87,296644;1001,090659;0,981772;0,813270;198,880496;522,330452;0,982703;0,869130;205,180908;651,742968;0,997090;0,806478;110,654543;633,716572;1,012151;0,882127;166,025846;509,330793;1,049273;0,817151;213,792821;651,762956;1,063285;0,766641;101,475723;561,514836;1,027778;0,752606;1,234069;541,457278;1,026253;0,811174;23,168255;832,147166;1,047478;0,278769;147,126833;252,230526
8,830000;1,029497;0,097609;87,297074;1001,086077;0,981772;0,813269;198,880399;522,329670;0,982703;0,869129;205,180678;651,742045;0,997090;0,806477;110,654330;633,716078;1,012151;0,882126;166,025681;509,330131;1,049273;0,817150;213,793001;651,761699;1,063285;0,766640;101,475126;561,513953;1,027778;0,752607;1,234524;541,457885;1,026252;0,811176;23,167983;832,148489;1,047477;0,278772;147,126245;252,233991
8,840000;1,029497;0,097609;87,297258;1001,082604;0,981772;0,813268;198,880281;522,328749;0,982703;0,869127;205,180417;651,740973;0,997090;0,806476;110,654054;633,715453;1,012151;0,882125;166,025497;509,329313;1,049273;0,817148;213,793106;651,760270;1,063285;0,766638;101,474475;561,512942;1,027778;0,752608;1,234941;541,458491;1,026251;0,811177;23,167695;832,149614;1,047477;0,278775;147,125561;252,237693
8,850000;1,029497;0,097609;87,297200;1001,080232;0,981772;0,813266;198,880141;522,327694;0,982703;0,869126;205,180125;651,739758;0,997090;0,806475;110,653717;633,714702;1,012151;0,882123;166,025295;509,328342;1,049273;0,817146;213,793138;651,758677;1,063285;0,766637;101,473772;561,511810;1,027778;0,752609;1,235321;541,459094;1,026251;0,811179;23,167395;832,150540;1,047476;0,278778;147,124781;252,241616
8,860000;1,029497;0,097609;87,296902;1001,078947;0,981772;0,813264;198,879982;522,326511;0,982703;0,869124;205,179805;651,738408;0,997090;0,806474;110,653321;633,713827;1,012151;0,882121;166,025076;509,327224;1,049273;0,817144;213,793097;651,756927;1,063285;0,766635;101,473018;561,510560;1,027778;0,752610;1,235665;541,459693;1,026251;0,811180;23,167083;832,151267;1,047476;0,278781;147,123906;252,245744
8,870000;1,029497;0,097609;87,296367;1001,078738;0,981772;0,813262;198,879804;522,325205;0,982704;0,869122;205,179458;651,736927;0,997090;0,806473;110,652868;633,712834;1,012151;0,882119;166,024840;509,325961;1,049274;0,817142;213,792988;651,755027;1,063285;0,766633;101,472217;561,509200;1,027778;0,752611;1,235974;541,460288;1,026250;0,811181;23,166761;832,151794;1,047476;0,278784;147,122935;252,250061
8,880000;1,029496;0,097609;87,295599;1001,079589;0,981772;0,813260;198,879609;522,323784;0,982704;0,869120;205,179084;651,735325;0,997090;0,806471;110,652362;633,711728;1,012151;0,882116;166,024588;509,324560;1,049274;0,817139;213,792811;651,752985;1,063285;0,766631;101,471369;561,507734;1,027778;0,752612;1,236248;541,460876;1,026250;0,811181;23,166431;832,152123;1,047475;0,278787;147,121869;252,254549
8,890000;1,029496;0,097609;87,294601;1001,081484;0,981772;0,813258;198,879399;522,322254;0,982704;0,869117;205,178686;651,733607;0,997090;0,806470;110,651804;633,710514;1,012151;0,882114;166,024322;509,323025;1,049274;0,817136;213,792569;651,750810;1,063285;0,766628;101,470478;561,506169;1,027778;0,752612;1,236488;541,461456;1,026250;0,811181;23,166094;832,152253;1,047475;0,278790;147,120709;252,259187
8,900000;1,029496;0,097609;87,293379;1001,084407;0,981773;0,813255;198,879174;522,320621;0,982704;0,869114;205,178265;651,731782;0,997091;0,806468;110,651198;633,709196;1,012152;0,882111;166,024041;509,321362;1,049275;0,817133;213,792264;651,748509;1,063285;0,766626;101,469546;561,504511;1,027778;0,752613;1,236695;541,462026;1,026250;0,811181;23,165753;832,152186;1,047475;0,278794;147,119455;252,263958
8,910000;1,029496;0,097610;87,291937;1001,088338;0,981773;0,813252;198,878936;522,318894;0,982705;0,869112;205,177822;651,729856;0,997091;0,806465;110,650545;633,707780;1,012152;0,882107;166,023747;509,319577;1,049275;0,817130;213,791900;651,746091;1,063285;0,766623;101,468575;561,502766;1,027778;0,752614;1,236870;541,462586;1,026250;0,811181;23,165407;832,151924;1,047475;0,278797;147,118109;252,268838
8,920000;1,029496;0,097610;87,290280;1001,093257;0,981774;0,813249;198,878686;522,317080;0,982705;0,869109;205,177358;651,727838;0,997091;0,806463;110,649849;633,706271;1,012152;0,882104;166,023440;509,317676;1,049276;0,817127;213,791478;651,743564;1,063286;0,766620;101,467567;561,500940;1,027778;0,752615;1,237014;541,463132;1,026250;0,811180;23,165060;832,151470;1,047475;0,278801;147,116672;252,273808
8,930000;1,029496;0,097611;87,288414;1001,099144;0,981774;0,813246;198,878426;522,315186;0,982706;0,869105;205,176876;651,725737;0,997092;0,806461;110,649113;633,704675;1,012153;0,882100;166,023122;509,315665;1,049276;0,817123;213,791003;651,740937;1,063286;0,766617;101,466526;561,499041;1,027778;0,752615;1,237128;541,463663;1,026250;0,811179;23,164713;832,150826;1,047474;0,278804;147,115144;252,278844
8,940000;1,029496;0,097611;87,286343;1001,105975;0,981775;0,813243;198,878156;522,313221;0,982706;0,869102;205,176377;651,723559;0,997092;0,806458;110,648339;633,702998;1,012153;0,882096;166,022793;509,313550;1,049277;0,817119;213,790475;651,738218;1,063287;0,766614;101,465453;561,497074;1,027778;0,752616;1,237213;541,464178;1,026251;0,811178;23,164366;832,149995;1,047474;0,278808;147,113528;252,283924
8,950000;1,029496;0,097612;87,284075;1001,113728;0,981775;0,813240;198,877879;522,311191;0,982707;0,869099;205,175862;651,721313;0,997093;0,806455;110,647530;633,701244;1,012154;0,882092;166,022454;509,311338;1,049277;0,817115;213,789899;651,735415;1,063287;0,766610;101,464352;561,495046;1,027779;0,752616;1,237270;541,464674;1,026251;0,811177;23,164023;832,148982;1,047474;0,278811;147,111826;252,289026
8,960000;1,029496;0,097613;87,281615;1001,122376;0,981776;0,813236;198,877595;522,309105;0,982707;0,869095;205,175333;651,719008;0,997093;0,806453;110,646690;633,699421;1,012154;0,882088;166,022106;509,309037;1,049278;0,817111;213,789277;651,732539;1,063288;0,766607;101,463224;561,492964;1,027779;0,752617;1,237301;541,465148;1,026252;0,811175;23,163684;832,147791;1,047474;0,278814;147,110039;252,294126
8,970000;1,029496;0,097614;87,278970;1001,131895;0,981777;0,813232;198,877305;522,306971;0,982708;0,869092;205,174791;651,716652;0,997094;0,806450;110,645820;633,697533;1,012155;0,882084;166,021749;509,306652;1,049279;0,817107;213,788612;651,729597;1,063288;0,766604;101,462073;561,490834;1,027779;0,752617;1,237306;541,465599;1,026253;0,811173;23,163351;832,146425;1,047474;0,278818;147,108170;252,299201
8,980000;1,029496;0,097615;87,276147;1001,142257;0,981777;0,813229;198,877012;522,304798;0,982709;0,869088;205,174237;651,714252;0,997094;0,806446;110,644925;633,695587;1,012156;0,882079;166,021385;509,304192;1,049280;0,817103;213,787907;651,726598;1,063289;0,766600;101,460901;561,488663;1,027780;0,752617;1,237286;541,466025;1,026253;0,811171;23,163024;832,144891;1,047474;0,278821;147,106221;252,304227
8,990000;1,029496;0,097616;87,273153;1001,153434;0,981778;0,813225;198,876715;522,302592;0,982709;0,869084;205,173675;651,711818;0,997095;0,806443;110,644007;633,693589;1,012156;0,882074;166,021015;509,301663;1,049280;0,817099;213,787165;651,723550;1,063289;0,766596;101,459711;561,486456;1,027780;0,752618;1,237244;541,466423;1,026254;0,811169;23,162707;832,143193;1,047475;0,278824;147,104194;252,309183
9,000000;1,029496;0,097617;87,269994;1001,165396;0,981779;0,813221;198,876417;522,300363;0,982710;0,869080;205,173103;651,709358;0,997096;0,806440;110,643069;633,691545;1,012157;0,882069;166,020639;509,299072;1,049281;0,817094;213,786390;651,720462;1,063290;0,766593;101,458505;561,484222;1,027780;0,752618;1,237180;541,466790;1,026255;0,811166;23,162399;832,141338;1,047475;0,278827;147,102092;252,314045
9,010000;1,029496;0,097618;87,266680;1001,178113;0,981780;0,813217;198,876118;522,298118;0,982711;0,869076;205,172526;651,706879;0,997096;0,806437;110,642114;633,689460;1,012158;0,882064;166,020259;509,296427;1,049282;0,817090;213,785584;651,717343;1,063291;0,766589;101,457287;561,481965;1,027781;0,752618;1,237096;541,467126;1,026256;0,811164;23,162103;832,139331;1,047475;0,278830;147,099919;252,318791
9,020000;1,029496;0,097619;87,263216;1001,191554;0,981781;0,813213;198,875820;522,295866;0,982712;0,869072;205,171943;651,704390;0,997097;0,806433;110,641145;633,687340;1,012159;0,882059;166,019875;509,293736;1,049283;0,817085;213,784751;651,714201;1,063292;0,766585;101,456057;561,479693;1,027781;0,752618;1,236992;541,467427;1,026257;0,811161;23,161819;832,137179;1,047475;0,278832;147,097677;252,323399
9,030000;1,029496;0,097621;87,259612;1001,205686;0,981782;0,813209;198,875523;522,293613;0,982713;0,869068;205,171356;651,701898;0,997098;0,806430;110,640165;633,685192;1,012160;0,882054;166,019487;509,291006;1,049284;0,817081;213,783893;651,711043;1,063292;0,766581;101,454820;561,477411;1,027782;0,752618;1,236870;541,467691;1,026258;0,811157;23,161549;832,134889;1,047475;0,278835;147,095369;252,327849
9,040000;1,029497;0,097622;87,255874;1001,220476;0,981782;0,813205;198,875228;522,291369;0,982714;0,869064;205,170766;651,699412;0,997099;0,806426;110,639177;633,683021;1,012161;0,882049;166,019098;509,288244;1,049285;0,817076;213,783014;651,707879;1,063293;0,766577;101,453577;561,475126;1,027782;0,752618;1,236732;541,467916;1,026260;0,811154;23,161293;832,132468;1,047475;0,278837;147,092999;252,332120
9,050000;1,029497;0,097623;87,252012;1001,235891;0,981783;0,813201;198,874937;522,289139;0,982715;0,869060;205,170176;651,696938;0,997100;0,806422;110,638184;633,680834;1,012162;0,882043;166,018708;509,285457;1,049286;0,817071;213,782116;651,704715;1,063294;0,766573;101,452331;561,472843;1,027783;0,752618;1,236579;541,468100;1,026261;0,811150;23,161053;832,129922;1,047476;0,278839;147,090570;252,336193
9,060000;1,029497;0,097625;87,248033;1001,251894;0,981784;0,813197;198,874650;522,286933;0,982716;0,869056;205,169586;651,694484;0,997101;0,806419;110,637188;633,678635;1,012162;0,882038;166,018317;509,282653;1,049287;0,817066;213,781203;651,701560;1,063295;0,766569;101,451085;561,470568;1,027783;0,752618;1,236412;541,468242;1,026263;0,811147;23,160831;832,127260;1,047476;0,278841;147,088085;252,340049
9,070000;1,029497;0,097627;87,243946;1001,268451;0,981785;0,813194;198,874369;522,284756;0,982716;0,869052;205,168998;651,692058;0,997102;0,806415;110,636192;633,676430;1,012163;0,882032;166,017926;509,279840;1,049288;0,817062;213,780278;651,698420;1,063296;0,766565;101,449840;561,468307;1,027784;0,752618;1,236232;541,468339;1,026264;0,811143;23,160626;832,124489;1,047476;0,278843;147,085549;252,343671
9,080000;1,029497;0,097628;87,239759;1001,285525;0,981786;0,813190;198,874094;522,282615;0,982717;0,869048;205,168413;651,689666;0,997102;0,806411;110,635200;633,674226;1,012164;0,882027;166,017537;509,277024;1,049289;0,817057;213,779343;651,695303;1,063297;0,766561;101,448600;561,466064;1,027784;0,752617;1,236042;541,468389;1,026266;0,811139;23,160439;832,121617;1,047476;0,278844;147,082965;252,347042
9,090000;1,029497;0,097630;87,235481;1001,303078;0,981787;0,813186;198,873825;522,280518;0,982719;0,869044;205,167833;651,687314;0,997103;0,806408;110,634213;633,672027;1,012165;0,882021;166,017149;509,274212;1,049290;0,817052;213,778403;651,692216;1,063298;0,766557;101,447365;561,463846;1,027785;0,752617;1,235841;541,468391;1,026267;0,811135;23,160272;832,118653;1,047477;0,278846;147,080338;252,350149
9,100000;1,029497;0,097631;87,231120;1001,321074;0,981788;0,813182;198,873565;522,278470;0,982720;0,869040;205,167257;651,685009;0,997104;0,806404;110,633235;633,669838;1,012167;0,882016;166,016764;509,271412;1,049291;0,817048;213,777458;651,689166;1,063299;0,766553;101,446139;561,461657;1,027786;0,752616;1,235632;541,468343;1,026269;0,811130;23,160126;832,115603;1,047477;0,278847;147,077670;252,352978
9,110000;1,029498;0,097633;87,226686;1001,339473;0,981790;0,813178;198,873313;522,276478;0,982721;0,869036;205,166689;651,682757;0,997105;0,806400;110,632267;633,667666;1,012168;0,882010;166,016383;509,268630;1,049292;0,817043;213,776513;651,686158;1,063300;0,766550;101,444924;561,459502;1,027786;0,752616;1,235416;541,468244;1,026271;0,811126;23,160000;832,112478;1,047477;0,278847;147,074967;252,355515
9,120000;1,029498;0,097635;87,222186;1001,358237;0,981791;0,813175;198,873070;522,274547;0,982722;0,869032;205,166129;651,680563;0,997107;0,806396;110,631313;633,665514;1,012169;0,882005;166,016005;509,265873;1,049294;0,817038;213,775570;651,683199;1,063301;0,766546;101,443720;561,457386;1,027787;0,752615;1,235194;541,468093;1,026272;0,811121;23,159896;832,109284;1,047478;0,278848;147,072232;252,357752
9,130000;1,029498;0,097637;87,217629;1001,377327;0,981792;0,813171;198,872837;522,272684;0,982723;0,869029;205,165578;651,678433;0,997108;0,806393;110,630375;633,663389;1,012170;0,881999;166,015633;509,263147;1,049295;0,817034;213,774632;651,680295;1,063302;0,766542;101,442532;561,455312;1,027788;0,752614;1,234968;541,467889;1,026274;0,811117;23,159814;832,106031;1,047478;0,278848;147,069470;252,359678
9,140000;1,029498;0,097639;87,213024;1001,396701;0,981793;0,813168;198,872614;522,270891;0,982724;0,869025;205,165037;651,676372;0,997109;0,806389;110,629455;633,661293;1,012171;0,881994;166,015265;509,260459;1,049296;0,817029;213,773701;651,677451;1,063303;0,766538;101,441359;561,453285;1,027789;0,752613;1,234739;541,467630;1,026276;0,811112;23,159754;832,102727;1,047479;0,278848;147,066685;252,361286
9,150000;1,029498;0,097640;87,208380;1001,416321;0,981794;0,813164;198,872402;522,269176;0,982725;0,869021;205,164507;651,674384;0,997110;0,806386;110,628554;633,659233;1,012172;0,881989;166,014904;509,257815;1,049297;0,817025;213,772780;651,674672;1,063304;0,766535;101,440204;561,451309;1,027789;0,752612;1,234507;541,467317;1,026278;0,811107;23,159718;832,099380;1,047479;0,278847;147,063881;252,362570
9,160000;1,029498;0,097642;87,203706;1001,436146;0,981795;0,813161;198,872201;522,267541;0,982726;0,869018;205,163989;651,672474;0,997111;0,806382;110,627677;633,657213;1,012173;0,881984;166,014549;509,255220;1,049298;0,817021;213,771872;651,671963;1,063305;0,766531;101,439069;561,449387;1,027790;0,752611;1,234276;541,466949;1,026280;0,811103;23,159705;832,096000;1,047480;0,278847;147,061063;252,363526
