Study Cases\RMS mine\All calculations.ElmRes;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym
14,370000;1,029867;0,097482;87,880838;1000,076937;0,981949;0,811466;198,388267;521,298699;0,983002;0,867397;205,105132;650,555655;0,997185;0,804838;110,069639;632,553024;1,012269;0,880474;165,801336;508,413557;1,049301;0,815363;212,724774;650,552315;1,063447;0,765098;101,207433;560,483942;1,027807;0,751229;0,688884;540,482250;1,026452;0,809594;22,709979;830,699147;1,047509;0,277206;146,113422;250,936256
14,380000;1,029867;0,097481;87,881040;1000,075927;0,981949;0,811466;198,388266;521,298806;0,983002;0,867397;205,105169;650,555734;0,997185;0,804839;110,069708;632,553189;1,012269;0,880474;165,801349;508,413755;1,049301;0,815363;212,724757;650,552499;1,063447;0,765098;101,207506;560,484083;1,027807;0,751229;0,688777;540,482197;1,026452;0,809594;22,709986;830,698957;1,047510;0,277206;146,113587;250,936675
14,390000;1,029867;0,097481;87,881253;1000,074812;0,981949;0,811466;198,388265;521,298904;0,983002;0,867397;205,105205;650,555809;0,997185;0,804839;110,069777;632,553360;1,012269;0,880475;165,801363;508,413958;1,049301;0,815363;212,724741;650,552689;1,063447;0,765098;101,207580;560,484227;1,027807;0,751229;0,688670;540,482165;1,026452;0,809594;22,709997;830,698743;1,047510;0,277207;146,113754;250,937195
14,400000;1,029867;0,097481;87,881479;1000,073592;0,981949;0,811466;198,388264;521,298992;0,983002;0,867397;205,105241;650,555881;0,997185;0,804839;110,069847;632,553536;1,012269;0,880475;165,801376;508,414166;1,049301;0,815363;212,724726;650,552883;1,063447;0,765098;101,207654;560,484374;1,027806;0,751229;0,688564;540,482153;1,026452;0,809594;22,710011;830,698505;1,047510;0,277207;146,113922;250,937817
14,410000;1,029867;0,097481;87,881716;1000,072270;0,981949;0,811467;198,388263;521,299070;0,983002;0,867397;205,105278;650,555948;0,997185;0,804839;110,069916;632,553716;1,012268;0,880476;165,801390;508,414377;1,049301;0,815364;212,724711;650,553080;1,063447;0,765098;101,207727;560,484524;1,027806;0,751229;0,688458;540,482161;1,026452;0,809593;22,710028;830,698244;1,047510;0,277208;146,114093;250,938539
14,420000;1,029867;0,097481;87,881965;1000,070847;0,981949;0,811467;198,388262;521,299139;0,983002;0,867397;205,105315;650,556012;0,997185;0,804840;110,069984;632,553900;1,012268;0,880476;165,801403;508,414590;1,049301;0,815364;212,724697;650,553281;1,063446;0,765099;101,207801;560,484676;1,027806;0,751229;0,688352;540,482190;1,026452;0,809593;22,710049;830,697963;1,047510;0,277209;146,114264;250,939359
14,430000;1,029867;0,097481;87,882225;1000,069327;0,981949;0,811467;198,388261;521,299198;0,983002;0,867397;205,105351;650,556072;0,997185;0,804840;110,070053;632,554088;1,012268;0,880476;165,801416;508,414806;1,049301;0,815364;212,724684;650,553485;1,063446;0,765099;101,207875;560,484829;1,027806;0,751229;0,688246;540,482240;1,026452;0,809593;22,710074;830,697663;1,047510;0,277210;146,114437;250,940275
14,440000;1,029867;0,097481;87,882497;1000,067711;0,981949;0,811467;198,388260;521,299247;0,983002;0,867397;205,105388;650,556129;0,997185;0,804840;110,070121;632,554278;1,012268;0,880477;165,801429;508,415023;1,049301;0,815364;212,724672;650,553692;1,063446;0,765099;101,207948;560,484984;1,027806;0,751229;0,688141;540,482310;1,026452;0,809592;22,710102;830,697345;1,047510;0,277211;146,114611;250,941286
14,450000;1,029867;0,097481;87,882780;1000,066003;0,981949;0,811467;198,388260;521,299286;0,983002;0,867398;205,105426;650,556182;0,997185;0,804840;110,070189;632,554471;1,012268;0,880477;165,801443;508,415242;1,049301;0,815365;212,724661;650,553900;1,063446;0,765099;101,208021;560,485141;1,027806;0,751229;0,688037;540,482400;1,026452;0,809592;22,710135;830,697013;1,047510;0,277212;146,114786;250,942387
14,460000;1,029867;0,097480;87,883074;1000,064205;0,981949;0,811467;198,388261;521,299316;0,983002;0,867398;205,105463;650,556232;0,997185;0,804841;110,070257;632,554665;1,012268;0,880477;165,801456;508,415461;1,049301;0,815365;212,724651;650,554109;1,063446;0,765100;101,208094;560,485298;1,027806;0,751230;0,687933;540,482511;1,026452;0,809592;22,710171;830,696667;1,047510;0,277213;146,114962;250,943576
14,470000;1,029867;0,097480;87,883380;1000,062321;0,981948;0,811467;198,388261;521,299337;0,983002;0,867398;205,105501;650,556279;0,997185;0,804841;110,070324;632,554862;1,012268;0,880478;165,801470;508,415679;1,049301;0,815365;212,724641;650,554320;1,063446;0,765100;101,208167;560,485456;1,027806;0,751230;0,687830;540,482640;1,026452;0,809591;22,710211;830,696310;1,047510;0,277214;146,115138;250,944849
14,480000;1,029868;0,097480;87,883697;1000,060354;0,981948;0,811467;198,388263;521,299350;0,983002;0,867398;205,105539;650,556323;0,997185;0,804841;110,070390;632,555059;1,012268;0,880478;165,801484;508,415897;1,049301;0,815365;212,724632;650,554532;1,063446;0,765100;101,208239;560,485615;1,027806;0,751230;0,687729;540,482789;1,026452;0,809591;22,710255;830,695944;1,047510;0,277215;146,115315;250,946202
14,490000;1,029868;0,097480;87,884024;1000,058308;0,981948;0,811467;198,388265;521,299353;0,983002;0,867398;205,105578;650,556365;0,997185;0,804841;110,070456;632,555257;1,012268;0,880478;165,801498;508,416114;1,049301;0,815366;212,724624;650,554744;1,063446;0,765100;101,208312;560,485774;1,027806;0,751230;0,687628;540,482957;1,026452;0,809590;22,710302;830,695571;1,047510;0,277216;146,115492;250,947631
14,500000;1,029868;0,097480;87,884363;1000,056186;0,981948;0,811467;198,388268;521,299349;0,983002;0,867398;205,105617;650,556405;0,997185;0,804842;110,070522;632,555455;1,012268;0,880479;165,801513;508,416329;1,049301;0,815366;212,724617;650,554956;1,063446;0,765101;101,208384;560,485933;1,027806;0,751231;0,687528;540,483142;1,026453;0,809590;22,710354;830,695193;1,047510;0,277218;146,115670;250,949130
14,510000;1,029868;0,097479;87,884712;1000,053993;0,981948;0,811467;198,388271;521,299338;0,983002;0,867398;205,105657;650,556442;0,997185;0,804842;110,070587;632,555653;1,012268;0,880479;165,801528;508,416542;1,049301;0,815366;212,724611;650,555168;1,063446;0,765101;101,208456;560,486092;1,027806;0,751231;0,687430;540,483344;1,026453;0,809589;22,710409;830,694813;1,047510;0,277219;146,115848;250,950695
14,520000;1,029868;0,097479;87,885071;1000,051733;0,981948;0,811467;198,388276;521,299319;0,983002;0,867398;205,105697;650,556479;0,997185;0,804842;110,070651;632,555851;1,012268;0,880480;165,801544;508,416752;1,049301;0,815367;212,724606;650,555380;1,063446;0,765101;101,208529;560,486250;1,027806;0,751231;0,687334;540,483563;1,026453;0,809589;22,710467;830,694432;1,047510;0,277220;146,116025;250,952321
14,530000;1,029868;0,097479;87,885442;1000,049409;0,981948;0,811467;198,388282;521,299294;0,983002;0,867398;205,105738;650,556514;0,997185;0,804843;110,070715;632,556048;1,012268;0,880480;165,801560;508,416959;1,049300;0,815367;212,724602;650,555591;1,063446;0,765101;101,208601;560,486409;1,027806;0,751232;0,687238;540,483798;1,026453;0,809589;22,710529;830,694054;1,047510;0,277222;146,116203;250,954000
14,540000;1,029868;0,097479;87,885822;1000,047027;0,981948;0,811467;198,388288;521,299263;0,983002;0,867398;205,105779;650,556548;0,997185;0,804843;110,070779;632,556244;1,012268;0,880480;165,801577;508,417163;1,049300;0,815367;212,724599;650,555801;1,063446;0,765102;101,208673;560,486566;1,027806;0,751232;0,687145;540,484047;1,026453;0,809588;22,710595;830,693680;1,047510;0,277223;146,116381;250,955729
14,550000;1,029868;0,097478;87,886212;1000,044591;0,981948;0,811467;198,388296;521,299227;0,983002;0,867398;205,105821;650,556583;0,997185;0,804843;110,070842;632,556438;1,012268;0,880481;165,801595;508,417364;1,049300;0,815367;212,724597;650,556009;1,063446;0,765102;101,208745;560,486723;1,027806;0,751232;0,687053;540,484310;1,026453;0,809588;22,710664;830,693312;1,047510;0,277225;146,116558;250,957500
14,560000;1,029868;0,097478;87,886612;1000,042105;0,981948;0,811467;198,388305;521,299187;0,983002;0,867398;205,105864;650,556617;0,997185;0,804843;110,070905;632,556631;1,012268;0,880481;165,801613;508,417560;1,049300;0,815368;212,724596;650,556216;1,063446;0,765102;101,208818;560,486878;1,027806;0,751233;0,686963;540,484585;1,026453;0,809587;22,710736;830,692954;1,047510;0,277226;146,116735;250,959307
14,570000;1,029868;0,097478;87,887022;1000,039574;0,981948;0,811467;198,388315;521,299142;0,983002;0,867399;205,105908;650,556652;0,997185;0,804844;110,070968;632,556821;1,012268;0,880481;165,801633;508,417753;1,049300;0,815368;212,724596;650,556422;1,063446;0,765102;101,208891;560,487033;1,027806;0,751233;0,686875;540,484872;1,026453;0,809587;22,710810;830,692606;1,047510;0,277228;146,116912;250,961144
14,580000;1,029868;0,097478;87,887441;1000,037003;0,981948;0,811467;198,388327;521,299094;0,983002;0,867399;205,105953;650,556687;0,997185;0,804844;110,071030;632,557010;1,012268;0,880482;165,801653;508,417941;1,049300;0,815368;212,724598;650,556626;1,063446;0,765103;101,208964;560,487187;1,027806;0,751234;0,686789;540,485169;1,026453;0,809586;22,710888;830,692271;1,047510;0,277230;146,117088;250,963005
14,590000;1,029868;0,097477;87,887869;1000,034397;0,981948;0,811467;198,388339;521,299044;0,983002;0,867399;205,105998;650,556724;0,997184;0,804844;110,071092;632,557195;1,012268;0,880482;165,801674;508,418124;1,049300;0,815368;212,724601;650,556828;1,063446;0,765103;101,209037;560,487339;1,027806;0,751234;0,686705;540,485475;1,026453;0,809586;22,710968;830,691952;1,047510;0,277231;146,117263;250,964882
14,600000;1,029868;0,097477;87,888305;1000,031760;0,981948;0,811467;198,388353;521,298993;0,983002;0,867399;205,106044;650,556763;0,997184;0,804844;110,071154;632,557378;1,012268;0,880482;165,801697;508,418302;1,049300;0,815369;212,724606;650,557028;1,063446;0,765103;101,209111;560,487490;1,027806;0,751235;0,686623;540,485790;1,026453;0,809586;22,711051;830,691650;1,047510;0,277233;146,117438;250,966769
14,610000;1,029868;0,097477;87,888751;1000,029098;0,981948;0,811467;198,388369;521,298940;0,983002;0,867399;205,106091;650,556803;0,997184;0,804845;110,071215;632,557558;1,012268;0,880483;165,801720;508,418476;1,049300;0,815369;212,724611;650,557226;1,063446;0,765103;101,209186;560,487640;1,027806;0,751235;0,686543;540,486111;1,026453;0,809585;22,711136;830,691367;1,047510;0,277235;146,117612;250,968660
14,620000;1,029868;0,097477;87,889204;1000,026416;0,981948;0,811467;198,388386;521,298887;0,983002;0,867399;205,106140;650,556846;0,997184;0,804845;110,071277;632,557735;1,012268;0,880483;165,801744;508,418644;1,049300;0,815369;212,724619;650,557421;1,063446;0,765104;101,209261;560,487788;1,027805;0,751236;0,686466;540,486438;1,026453;0,809585;22,711223;830,691106;1,047510;0,277236;146,117786;250,970547
14,630000;1,029868;0,097476;87,889666;1000,023718;0,981948;0,811467;198,388404;521,298834;0,983002;0,867399;205,106189;650,556892;0,997184;0,804845;110,071338;632,557909;1,012268;0,880483;165,801770;508,418807;1,049300;0,815370;212,724627;650,557614;1,063446;0,765104;101,209336;560,487935;1,027805;0,751236;0,686391;540,486768;1,026454;0,809585;22,711312;830,690867;1,047510;0,277238;146,117958;250,972424
14,640000;1,029868;0,097476;87,890134;1000,021010;0,981948;0,811467;198,388424;521,298783;0,983002;0,867399;205,106239;650,556942;0,997184;0,804845;110,071400;632,558079;1,012268;0,880484;165,801797;508,418965;1,049300;0,815370;212,724638;650,557805;1,063446;0,765104;101,209413;560,488081;1,027805;0,751237;0,686318;540,487102;1,026454;0,809585;22,711402;830,690653;1,047510;0,277240;146,118130;250,974285
14,650000;1,029868;0,097476;87,890610;1000,018296;0,981948;0,811467;198,388445;521,298734;0,983002;0,867399;205,106290;650,556994;0,997184;0,804846;110,071461;632,558245;1,012268;0,880484;165,801825;508,419118;1,049300;0,815370;212,724649;650,557993;1,063446;0,765104;101,209490;560,488225;1,027805;0,751237;0,686248;540,487438;1,026454;0,809584;22,711494;830,690465;1,047510;0,277241;146,118300;250,976122
14,660000;1,029868;0,097476;87,891093;1000,015581;0,981948;0,811467;198,388467;521,298687;0,983002;0,867399;205,106341;650,557051;0,997184;0,804846;110,071523;632,558408;1,012268;0,880484;165,801855;508,419266;1,049300;0,815370;212,724663;650,558179;1,063446;0,765105;101,209568;560,488367;1,027805;0,751238;0,686180;540,487773;1,026454;0,809584;22,711587;830,690305;1,047509;0,277243;146,118470;250,977930
14,670000;1,029868;0,097475;87,891582;1000,012871;0,981948;0,811467;198,388491;521,298643;0,983001;0,867400;205,106394;650,557112;0,997184;0,804846;110,071584;632,558567;1,012268;0,880484;165,801885;508,419408;1,049300;0,815371;212,724677;650,558362;1,063446;0,765105;101,209646;560,488507;1,027805;0,751238;0,686114;540,488108;1,026454;0,809584;22,711680;830,690174;1,047509;0,277244;146,118638;250,979702
14,680000;1,029868;0,097475;87,892077;1000,010170;0,981948;0,811467;198,388516;521,298604;0,983001;0,867400;205,106448;650,557177;0,997184;0,804846;110,071646;632,558722;1,012268;0,880485;165,801917;508,419545;1,049300;0,815371;212,724694;650,558543;1,063446;0,765105;101,209726;560,488646;1,027805;0,751239;0,686051;540,488440;1,026454;0,809584;22,711774;830,690072;1,047509;0,277246;146,118805;250,981433
14,690000;1,029868;0,097475;87,892577;1000,007482;0,981948;0,811467;198,388542;521,298569;0,983001;0,867400;205,106502;650,557247;0,997184;0,804847;110,071708;632,558873;1,012268;0,880485;165,801950;508,419676;1,049300;0,815371;212,724712;650,558721;1,063446;0,765105;101,209807;560,488784;1,027805;0,751239;0,685990;540,488769;1,026454;0,809584;22,711869;830,690002;1,047509;0,277247;146,118972;250,983116
14,700000;1,029868;0,097475;87,893083;1000,004813;0,981948;0,811467;198,388569;521,298540;0,983001;0,867400;205,106558;650,557322;0,997184;0,804847;110,071770;632,559020;1,012267;0,880485;165,801985;508,419803;1,049299;0,815371;212,724731;650,558896;1,063445;0,765105;101,209889;560,488919;1,027805;0,751240;0,685931;540,489093;1,026454;0,809584;22,711963;830,689964;1,047509;0,277249;146,119137;250,984746
14,710000;1,029868;0,097474;87,893592;1000,002168;0,981948;0,811467;198,388598;521,298516;0,983001;0,867400;205,106614;650,557402;0,997184;0,804847;110,071833;632,559163;1,012267;0,880485;165,802021;508,419924;1,049299;0,815372;212,724752;650,559068;1,063445;0,765106;101,209971;560,489053;1,027805;0,751240;0,685875;540,489410;1,026454;0,809584;22,712058;830,689959;1,047509;0,277250;146,119300;250,986318
14,720000;1,029868;0,097474;87,894106;999,999549;0,981948;0,811467;198,388627;521,298498;0,983001;0,867400;205,106671;650,557487;0,997184;0,804847;110,071895;632,559301;1,012267;0,880486;165,802058;508,420040;1,049299;0,815372;212,724774;650,559238;1,063445;0,765106;101,210055;560,489185;1,027805;0,751241;0,685821;540,489721;1,026454;0,809584;22,712152;830,689987;1,047509;0,277251;146,119462;250,987827
14,730000;1,029868;0,097474;87,894623;999,996963;0,981948;0,811467;198,388658;521,298488;0,983001;0,867400;205,106728;650,557577;0,997184;0,804848;110,071958;632,559436;1,012267;0,880486;165,802096;508,420152;1,049299;0,815372;212,724798;650,559405;1,063445;0,765106;101,210140;560,489315;1,027805;0,751241;0,685769;540,490023;1,026454;0,809584;22,712245;830,690050;1,047509;0,277253;146,119623;250,989268
14,740000;1,029868;0,097474;87,895144;999,994413;0,981948;0,811467;198,388690;521,298484;0,983001;0,867401;205,106787;650,557673;0,997184;0,804848;110,072021;632,559566;1,012267;0,880486;165,802135;508,420258;1,049299;0,815372;212,724823;650,559569;1,063445;0,765106;101,210226;560,489444;1,027805;0,751242;0,685719;540,490315;1,026454;0,809584;22,712337;830,690146;1,047509;0,277254;146,119783;250,990637
14,750000;1,029868;0,097473;87,895666;999,991904;0,981947;0,811467;198,388722;521,298488;0,983001;0,867401;205,106846;650,557774;0,997184;0,804848;110,072084;632,559692;1,012267;0,880486;165,802176;508,420360;1,049299;0,815373;212,724850;650,559730;1,063445;0,765107;101,210313;560,489570;1,027804;0,751242;0,685671;540,490597;1,026453;0,809584;22,712427;830,690277;1,047509;0,277255;146,119941;250,991930
14,760000;1,029868;0,097473;87,896190;999,989438;0,981947;0,811467;198,388755;521,298500;0,983001;0,867401;205,106905;650,557880;0,997184;0,804848;110,072148;632,559814;1,012267;0,880487;165,802218;508,420458;1,049299;0,815373;212,724877;650,559888;1,063445;0,765107;101,210401;560,489695;1,027804;0,751243;0,685626;540,490867;1,026453;0,809585;22,712516;830,690441;1,047509;0,277256;146,120097;250,993144
14,770000;1,029868;0,097473;87,896716;999,987021;0,981947;0,811467;198,388789;521,298520;0,983001;0,867401;205,106964;650,557992;0,997184;0,804849;110,072211;632,559931;1,012267;0,880487;165,802260;508,420551;1,049299;0,815373;212,724906;650,560044;1,063445;0,765107;101,210489;560,489818;1,027804;0,751243;0,685582;540,491125;1,026453;0,809585;22,712604;830,690640;1,047509;0,277257;146,120252;250,994274
14,780000;1,029868;0,097473;87,897242;999,984655;0,981947;0,811467;198,388823;521,298549;0,983001;0,867402;205,107024;650,558109;0,997184;0,804849;110,072275;632,560045;1,012267;0,880487;165,802304;508,420640;1,049299;0,815373;212,724936;650,560196;1,063445;0,765107;101,210579;560,489938;1,027804;0,751243;0,685540;540,491369;1,026453;0,809585;22,712689;830,690873;1,047509;0,277258;146,120405;250,995319
14,790000;1,029868;0,097473;87,897767;999,982344;0,981947;0,811467;198,388858;521,298586;0,983001;0,867402;205,107085;650,558231;0,997183;0,804849;110,072339;632,560154;1,012267;0,880487;165,802349;508,420725;1,049299;0,815374;212,724967;650,560346;1,063445;0,765108;101,210670;560,490057;1,027804;0,751244;0,685499;540,491598;1,026453;0,809586;22,712772;830,691139;1,047509;0,277259;146,120556;250,996276
14,800000;1,029868;0,097472;87,898293;999,980092;0,981947;0,811468;198,388893;521,298632;0,983001;0,867402;205,107145;650,558359;0,997183;0,804849;110,072403;632,560258;1,012267;0,880487;165,802395;508,420807;1,049299;0,815374;212,724998;650,560492;1,063445;0,765108;101,210762;560,490173;1,027804;0,751244;0,685460;540,491813;1,026453;0,809586;22,712852;830,691438;1,047509;0,277260;146,120705;250,997143
14,810000;1,029868;0,097472;87,898817;999,977901;0,981947;0,811468;198,388928;521,298687;0,983001;0,867402;205,107205;650,558490;0,997183;0,804849;110,072467;632,560359;1,012267;0,880488;165,802442;508,420884;1,049299;0,815374;212,725031;650,560636;1,063445;0,765108;101,210854;560,490287;1,027804;0,751245;0,685422;540,492011;1,026453;0,809586;22,712930;830,691768;1,047509;0,277261;146,120853;250,997919
14,820000;1,029868;0,097472;87,899339;999,975775;0,981947;0,811468;198,388963;521,298751;0,983001;0,867402;205,107266;650,558627;0,997183;0,804850;110,072531;632,560456;1,012267;0,880488;165,802489;508,420958;1,049298;0,815374;212,725063;650,560776;1,063445;0,765108;101,210947;560,490399;1,027804;0,751245;0,685386;540,492194;1,026453;0,809587;22,713005;830,692129;1,047509;0,277261;146,120998;250,998602
14,830000;1,029868;0,097472;87,899858;999,973715;0,981947;0,811468;198,388997;521,298824;0,983001;0,867403;205,107325;650,558767;0,997183;0,804850;110,072594;632,560548;1,012267;0,880488;165,802537;508,421028;1,049298;0,815375;212,725097;650,560913;1,063445;0,765109;101,211041;560,490509;1,027804;0,751245;0,685350;540,492359;1,026453;0,809587;22,713076;830,692520;1,047508;0,277262;146,121142;250,999192
14,840000;1,029868;0,097472;87,900374;999,971726;0,981947;0,811468;198,389032;521,298905;0,983000;0,867403;205,107385;650,558912;0,997183;0,804850;110,072657;632,560636;1,012267;0,880488;165,802586;508,421095;1,049298;0,815375;212,725130;650,561046;1,063444;0,765109;101,211135;560,490616;1,027804;0,751245;0,685316;540,492507;1,026452;0,809588;22,713144;830,692939;1,047508;0,277262;146,121283;250,999688
14,850000;1,029868;0,097471;87,900886;999,969808;0,981947;0,811468;198,389066;521,298995;0,983000;0,867403;205,107444;650,559060;0,997183;0,804850;110,072720;632,560720;1,012267;0,880488;165,802635;508,421159;1,049298;0,815375;212,725164;650,561176;1,063444;0,765109;101,211230;560,490721;1,027803;0,751246;0,685282;540,492637;1,026452;0,809588;22,713209;830,693385;1,047508;0,277263;146,121421;251,000091
14,860000;1,029868;0,097471;87,901393;999,967964;0,981947;0,811469;198,389100;521,299093;0,983000;0,867404;205,107503;650,559211;0,997183;0,804850;110,072783;632,560801;1,012266;0,880489;165,802684;508,421220;1,049298;0,815375;212,725197;650,561303;1,063444;0,765109;101,211325;560,490823;1,027803;0,751246;0,685248;540,492748;1,026452;0,809589;22,713270;830,693857;1,047508;0,277263;146,121558;251,000402
14,870000;1,029868;0,097471;87,901895;999,966197;0,981947;0,811469;198,389133;521,299200;0,983000;0,867404;205,107561;650,559365;0,997183;0,804850;110,072845;632,560877;1,012266;0,880489;165,802734;508,421279;1,049298;0,815376;212,725230;650,561426;1,063444;0,765109;101,211420;560,490922;1,027803;0,751246;0,685215;540,492842;1,026452;0,809590;22,713327;830,694352;1,047508;0,277263;146,121692;251,000621
14,880000;1,029868;0,097471;87,902392;999,964506;0,981947;0,811469;198,389165;521,299314;0,983000;0,867404;205,107618;650,559521;0,997183;0,804851;110,072906;632,560949;1,012266;0,880489;165,802784;508,421334;1,049298;0,815376;212,725263;650,561545;1,063444;0,765110;101,211515;560,491018;1,027803;0,751246;0,685183;540,492916;1,026452;0,809590;22,713379;830,694869;1,047508;0,277264;146,121823;251,000751
14,890000;1,029868;0,097471;87,902881;999,962895;0,981946;0,811469;198,389196;521,299435;0,983000;0,867404;205,107674;650,559679;0,997183;0,804851;110,072966;632,561016;1,012266;0,880489;165,802834;508,421387;1,049298;0,815376;212,725295;650,561660;1,063444;0,765110;101,211610;560,491111;1,027803;0,751247;0,685150;540,492972;1,026451;0,809591;22,713428;830,695407;1,047508;0,277264;146,121951;251,000792
14,900000;1,029868;0,097471;87,903363;999,961364;0,981946;0,811470;198,389226;521,299563;0,983000;0,867405;205,107729;650,559838;0,997183;0,804851;110,073026;632,561080;1,012266;0,880489;165,802884;508,421437;1,049298;0,815376;212,725326;650,561771;1,063444;0,765110;101,211705;560,491201;1,027803;0,751247;0,685117;540,493010;1,026451;0,809592;22,713473;830,695963;1,047508;0,277264;146,122077;251,000748
14,910000;1,029868;0,097470;87,903837;999,959915;0,981946;0,811470;198,389255;521,299698;0,983000;0,867405;205,107782;650,559998;0,997183;0,804851;110,073084;632,561140;1,012266;0,880490;165,802934;508,421485;1,049298;0,815376;212,725356;650,561878;1,063444;0,765110;101,211800;560,491288;1,027803;0,751247;0,685084;540,493029;1,026451;0,809592;22,713513;830,696534;1,047508;0,277264;146,122199;251,000621
14,920000;1,029868;0,097470;87,904303;999,958547;0,981946;0,811470;198,389282;521,299839;0,983000;0,867405;205,107835;650,560158;0,997182;0,804851;110,073141;632,561196;1,012266;0,880490;165,802984;508,421530;1,049297;0,815377;212,725385;650,561981;1,063444;0,765110;101,211893;560,491371;1,027803;0,751247;0,685050;540,493029;1,026451;0,809593;22,713549;830,697120;1,047508;0,277264;146,122318;251,000413
14,930000;1,029868;0,097470;87,904759;999,957263;0,981946;0,811470;198,389307;521,299984;0,983000;0,867406;205,107885;650,560317;0,997182;0,804851;110,073197;632,561248;1,012266;0,880490;165,803034;508,421573;1,049297;0,815377;212,725412;650,562079;1,063444;0,765111;101,211986;560,491451;1,027803;0,751247;0,685015;540,493012;1,026451;0,809594;22,713580;830,697717;1,047508;0,277263;146,122434;251,000130
14,940000;1,029868;0,097470;87,905206;999,956061;0,981946;0,811471;198,389331;521,300135;0,983000;0,867406;205,107935;650,560476;0,997182;0,804851;110,073251;632,561297;1,012266;0,880490;165,803083;508,421614;1,049297;0,815377;212,725438;650,562172;1,063444;0,765111;101,212078;560,491527;1,027802;0,751247;0,684979;540,492976;1,026450;0,809595;22,713607;830,698324;1,047508;0,277263;146,122547;250,999773
14,950000;1,029868;0,097470;87,905642;999,954943;0,981946;0,811471;198,389353;521,300290;0,983000;0,867406;205,107982;650,560633;0,997182;0,804852;110,073303;632,561341;1,012266;0,880490;165,803131;508,421652;1,049297;0,815377;212,725461;650,562260;1,063444;0,765111;101,212169;560,491599;1,027802;0,751247;0,684942;540,492924;1,026450;0,809596;22,713629;830,698937;1,047507;0,277263;146,122656;250,999348
14,960000;1,029868;0,097470;87,906066;999,953909;0,981946;0,811471;198,389373;521,300448;0,982999;0,867406;205,108027;650,560787;0,997182;0,804852;110,073354;632,561381;1,012266;0,880490;165,803179;508,421688;1,049297;0,815377;212,725483;650,562344;1,063444;0,765111;101,212259;560,491667;1,027802;0,751247;0,684904;540,492854;1,026450;0,809596;22,713646;830,699555;1,047507;0,277263;146,122761;250,998859
14,970000;1,029868;0,097470;87,906479;999,952957;0,981946;0,811472;198,389391;521,300609;0,982999;0,867407;205,108070;650,560939;0,997182;0,804852;110,073402;632,561417;1,012266;0,880490;165,803225;508,421722;1,049297;0,815378;212,725502;650,562422;1,063443;0,765111;101,212347;560,491730;1,027802;0,751247;0,684864;540,492768;1,026450;0,809597;22,713660;830,700176;1,047507;0,277262;146,122862;250,998311
14,980000;1,029868;0,097470;87,906880;999,952089;0,981946;0,811472;198,389407;521,300772;0,982999;0,867407;205,108111;650,561087;0,997182;0,804852;110,073449;632,561449;1,012266;0,880491;165,803271;508,421754;1,049297;0,815378;212,725519;650,562494;1,063443;0,765111;101,212434;560,491790;1,027802;0,751247;0,684823;540,492666;1,026449;0,809598;22,713668;830,700796;1,047507;0,277262;146,122959;250,997707
14,990000;1,029868;0,097470;87,907268;999,951303;0,981946;0,811472;198,389421;521,300936;0,982999;0,867407;205,108150;650,561231;0,997182;0,804852;110,073493;632,561477;1,012266;0,880491;165,803316;508,421783;1,049297;0,815378;212,725532;650,562561;1,063443;0,765112;101,212519;560,491844;1,027802;0,751247;0,684779;540,492550;1,026449;0,809599;22,713672;830,701413;1,047507;0,277261;146,123052;250,997054
15,000000;1,029868;0,097470;87,907643;999,950599;0,981946;0,811472;198,389432;521,301100;0,982999;0,867407;205,108187;650,561370;0,997182;0,804852;110,073534;632,561501;1,012265;0,880491;165,803360;508,421810;1,049297;0,815378;212,725543;650,562622;1,063443;0,765112;101,212602;560,491894;1,027802;0,751247;0,684734;540,492418;1,026449;0,809599;22,713672;830,702025;1,047507;0,277261;146,123140;250,996357
15,010000;1,029868;0,097469;87,908004;999,949976;0,981945;0,811473;198,389440;521,301264;0,982999;0,867408;205,108220;650,561504;0,997182;0,804852;110,073573;632,561521;1,012265;0,880491;165,803403;508,421835;1,049297;0,815378;212,725551;650,562677;1,063443;0,765112;101,212682;560,491939;1,027802;0,751246;0,684686;540,492274;1,026449;0,809600;22,713668;830,702629;1,047507;0,277260;146,123224;250,995621
