b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
119.52,0.982008,0.81062
119.53,0.982006,0.810622
119.54,0.982004,0.810624
119.55,0.982004,0.810625
119.56,0.982004,0.810623
119.57,0.982005,0.81062
119.58,0.982006,0.810617
119.59,0.982007,0.810617
119.6,0.982007,0.810621
119.61,0.982006,0.810628
119.62,0.982004,0.810638
119.63,0.982001,0.810649
119.64,0.981999,0.81066
119.65,0.981997,0.810671
119.66,0.981995,0.810679
119.67,0.981993,0.810685
119.68,0.981992,0.810689
119.69,0.981991,0.810693
119.7,0.981991,0.810697
119.71,0.981991,0.8107
119.72,0.981992,0.810704
119.73,0.981992,0.810707
119.74,0.981993,0.81071
119.75,0.981994,0.810714
119.76,0.981994,0.810718
119.77,0.981994,0.810723
119.78,0.981994,0.810727
119.79,0.981994,0.810731
119.8,0.981995,0.810732
119.81,0.981995,0.810733
119.82,0.981995,0.810733
119.83,0.981995,0.810733
119.84,0.981994,0.810736
119.85,0.981992,0.810741
119.86,0.981989,0.810747
119.87,0.981986,0.810755
119.88,0.981982,0.810764
119.89,0.981979,0.810772
119.9,0.981976,0.81078
119.91,0.981974,0.810787
119.92,0.981972,0.810791
119.93,0.981972,0.810791
119.94,0.981972,0.810787
119.95,0.981975,0.810779
119.96,0.981978,0.810766
119.97,0.981983,0.810751
119.98,0.981989,0.810733
119.99,0.981995,0.810716
120,0.982001,0.8107
120.01,0.982006,0.810685
120.02,0.982009,0.810671
120.03,0.982011,0.81066
120.04,0.982011,0.810652
120.05,0.98201,0.810648
120.06,0.982008,0.810647
120.07,0.982005,0.810649
120.08,0.982002,0.810655
120.09,0.981998,0.810664
120.1,0.981994,0.810674
120.11,0.98199,0.810686
120.12,0.981986,0.810699
120.13,0.981983,0.810712
120.14,0.98198,0.810722
120.15,0.981979,0.810728
120.16,0.981979,0.810729
120.17,0.98198,0.810725
120.18,0.981982,0.810719
120.19,0.981985,0.810712
120.2,0.981988,0.810705
120.21,0.981991,0.810699
120.22,0.981993,0.810695
120.23,0.981996,0.810692
120.24,0.981999,0.810691
120.25,0.982001,0.810691
120.26,0.982002,0.810694
120.27,0.982002,0.810699
120.28,0.982001,0.810706
120.29,0.981999,0.810714
120.3,0.981996,0.81072
120.31,0.981994,0.810724
120.32,0.981992,0.810724
120.33,0.98199,0.810721
120.34,0.98199,0.810716
120.35,0.981989,0.810709
120.36,0.98199,0.8107
120.37,0.98199,0.810691
120.38,0.981991,0.810682
120.39,0.981992,0.810673
120.4,0.981993,0.810666
120.41,0.981993,0.810661
120.42,0.981993,0.810658
120.43,0.981993,0.810657
120.44,0.981993,0.810658
120.45,0.981993,0.810659
120.46,0.981994,0.810659
120.47,0.981996,0.810657
120.48,0.981998,0.810654
120.49,0.982001,0.810648
120.5,0.982004,0.810639
120.51,0.982006,0.81063
120.52,0.982008,0.810621
120.53,0.982008,0.810614
120.54,0.982008,0.81061
120.55,0.982007,0.810612
120.56,0.982005,0.810616
120.57,0.982002,0.810623
120.58,0.982,0.81063
120.59,0.981999,0.810637
120.6,0.981998,0.810643
120.61,0.981998,0.810647
120.62,0.981998,0.810649
120.63,0.981999,0.810649
120.64,0.982,0.810649
120.65,0.982002,0.810649
120.66,0.982002,0.810651
120.67,0.982002,0.810655
120.68,0.982002,0.810661
120.69,0.982002,0.810665
120.7,0.982001,0.810668
120.71,0.982001,0.810668
120.72,0.982001,0.810666
120.73,0.982002,0.810661
120.74,0.982002,0.810654
120.75,0.982003,0.810646
120.76,0.982004,0.810638
120.77,0.982004,0.810632
120.78,0.982004,0.810629
120.79,0.982002,0.81063
120.8,0.982,0.810632
120.81,0.981998,0.810636
120.82,0.981996,0.81064
120.83,0.981994,0.810645
120.84,0.981993,0.810649
120.85,0.981993,0.810651
120.86,0.981994,0.81065
120.87,0.981997,0.810646
120.88,0.982001,0.810638
120.89,0.982006,0.810631
120.9,0.982011,0.810625
120.91,0.982014,0.810625
120.92,0.982016,0.810629
120.93,0.982017,0.810637
120.94,0.982016,0.810647
120.95,0.982014,0.810658
120.96,0.982011,0.810671
120.97,0.982006,0.810684
120.98,0.982,0.810697
120.99,0.981994,0.81071
121,0.981988,0.810721
121.01,0.981983,0.810727
121.02,0.981979,0.810729
121.03,0.981977,0.810726
121.04,0.981976,0.810719
121.05,0.981977,0.81071
121.06,0.981979,0.8107
121.07,0.981982,0.810692
121.08,0.981984,0.810685
121.09,0.981986,0.810682
121.1,0.981988,0.810681
121.11,0.981989,0.810683
121.12,0.981989,0.810687
121.13,0.98199,0.810692
121.14,0.981991,0.810696
121.15,0.981992,0.810699
121.16,0.981993,0.810702
121.17,0.981993,0.810706
121.18,0.981992,0.810709
121.19,0.981992,0.810712
121.2,0.981992,0.810712
121.21,0.981992,0.810709
121.22,0.981992,0.810703
121.23,0.981993,0.810697
121.24,0.981993,0.810693
121.25,0.981992,0.810693
121.26,0.981991,0.810696
121.27,0.981989,0.810703
121.28,0.981987,0.810712
121.29,0.981986,0.810722
121.3,0.981985,0.810729
121.31,0.981986,0.810733
121.32,0.981987,0.810732
121.33,0.98199,0.810727
121.34,0.981993,0.810717
121.35,0.981996,0.810706
121.36,0.981999,0.810693
121.37,0.982001,0.81068
121.38,0.982002,0.810668
121.39,0.982002,0.810657
121.4,0.982002,0.810648
121.41,0.982001,0.810641
121.42,0.982,0.810637
121.43,0.981999,0.810638
121.44,0.981998,0.810643
121.45,0.981997,0.81065
121.46,0.981997,0.81066
121.47,0.981997,0.810672
121.48,0.981997,0.810682
121.49,0.981997,0.810691
121.5,0.981996,0.810698
121.51,0.981996,0.810702
121.52,0.981995,0.810704
121.53,0.981994,0.810705
121.54,0.981993,0.810704
121.55,0.981991,0.810702
121.56,0.98199,0.810698
121.57,0.981989,0.810691
121.58,0.98199,0.810681
121.59,0.981992,0.81067
121.6,0.981995,0.810658
121.61,0.981998,0.810649
121.62,0.982,0.810642
121.63,0.982003,0.810639
121.64,0.982004,0.81064
121.65,0.982005,0.810646
121.66,0.982004,0.810656
121.67,0.982002,0.810669
121.68,0.981999,0.810685
121.69,0.981995,0.810702
121.7,0.981991,0.810719
121.71,0.981988,0.810734
121.72,0.981984,0.810747
121.73,0.981982,0.810757
121.74,0.98198,0.810765
121.75,0.981979,0.81077
121.76,0.981978,0.810773
121.77,0.981979,0.810772
121.78,0.98198,0.810768
121.79,0.981981,0.81076
121.8,0.981984,0.810748
121.81,0.981987,0.810732
121.82,0.98199,0.810714
121.83,0.981994,0.810695
121.84,0.981997,0.810678
121.85,0.981999,0.810663
121.86,0.982001,0.81065
121.87,0.982002,0.81064
121.88,0.982003,0.81063
121.89,0.982004,0.810621
121.9,0.982004,0.810612
121.91,0.982005,0.810606
121.92,0.982005,0.810603
121.93,0.982004,0.810606
121.94,0.982003,0.810614
121.95,0.982002,0.810627
121.96,0.982,0.810643
121.97,0.981998,0.810661
121.98,0.981995,0.81068
121.99,0.981993,0.810697
122,0.98199,0.810713
122.01,0.981989,0.810724
122.02,0.981988,0.810729
122.03,0.98199,0.810726
122.04,0.981993,0.810716
122.05,0.981999,0.810699
122.06,0.982005,0.810679
122.07,0.982012,0.810659
122.08,0.982018,0.81064
122.09,0.982023,0.810624
122.1,0.982027,0.810612
122.11,0.982028,0.810605
122.12,0.982029,0.810602
122.13,0.982027,0.810604
122.14,0.982024,0.810611
122.15,0.982021,0.810621
122.16,0.982016,0.810634
122.17,0.982012,0.810648
122.18,0.982007,0.810661
122.19,0.982003,0.810672
122.2,0.982,0.810679
122.21,0.981999,0.810682
122.22,0.981998,0.810681
122.23,0.981999,0.810676
122.24,0.982001,0.810669
122.25,0.982003,0.810663
122.26,0.982004,0.810659
122.27,0.982005,0.810659
122.28,0.982004,0.810661
122.29,0.982002,0.810664
122.3,0.982001,0.810668
122.31,0.981999,0.81067
122.32,0.981997,0.81067
122.33,0.981997,0.810668
122.34,0.981997,0.810663
122.35,0.981998,0.810656
122.36,0.982,0.810648
122.37,0.982002,0.810643
122.38,0.982003,0.810641
122.39,0.982005,0.810643
122.4,0.982006,0.810647
122.41,0.982007,0.810652
122.42,0.982007,0.810658
122.43,0.982006,0.810663
122.44,0.982004,0.810668
122.45,0.982001,0.810674
122.46,0.981998,0.810678
122.47,0.981994,0.810682
122.48,0.981991,0.810685
122.49,0.981989,0.810687
122.5,0.981987,0.810689
122.51,0.981986,0.81069
122.52,0.981986,0.810691
122.53,0.981987,0.810694
122.54,0.981988,0.810697
122.55,0.981989,0.8107
122.56,0.98199,0.810703
122.57,0.981991,0.810704
122.58,0.981993,0.810702
122.59,0.981994,0.810699
122.6,0.981996,0.810696
122.61,0.981997,0.810693
122.62,0.981998,0.810692
122.63,0.981997,0.810694
122.64,0.981997,0.810698
122.65,0.981996,0.810703
122.66,0.981994,0.810709
122.67,0.981993,0.810717
122.68,0.981991,0.810725
122.69,0.98199,0.810733
122.7,0.981989,0.810739
122.71,0.981989,0.810743
122.72,0.98199,0.810746
122.73,0.98199,0.810747
122.74,0.98199,0.810748
122.75,0.981989,0.810748
122.76,0.981989,0.810747
122.77,0.981988,0.810744
122.78,0.981988,0.810738
122.79,0.981987,0.81073
122.8,0.981987,0.810721
122.81,0.981986,0.810712
122.82,0.981986,0.810702
122.83,0.981987,0.810694
122.84,0.981988,0.810685
122.85,0.981989,0.810679
122.86,0.98199,0.810675
122.87,0.981991,0.810674
122.88,0.981992,0.810674
122.89,0.981993,0.810675
122.9,0.981994,0.810676
122.91,0.981996,0.810675
122.92,0.981997,0.81067
122.93,0.981999,0.810664
122.94,0.982001,0.810656
122.95,0.982003,0.81065
122.96,0.982005,0.810647
122.97,0.982006,0.810648
122.98,0.982006,0.810652
122.99,0.982006,0.810661
123,0.982004,0.810673
123.01,0.982002,0.810687
123.02,0.982,0.810703
123.03,0.981996,0.810718
123.04,0.981993,0.810732
123.05,0.981989,0.810744
123.06,0.981986,0.810753
123.07,0.981983,0.810759
123.08,0.98198,0.81076
123.09,0.981979,0.810756
123.1,0.981979,0.810747
123.11,0.98198,0.810735
123.12,0.981981,0.810723
123.13,0.981983,0.810712
123.14,0.981985,0.810702
123.15,0.981987,0.810694
123.16,0.981989,0.810687
123.17,0.981991,0.810682
123.18,0.981993,0.810676
123.19,0.981995,0.81067
123.2,0.981998,0.810664
123.21,0.982,0.81066
123.22,0.982002,0.810657
123.23,0.982003,0.810657
123.24,0.982004,0.810659
123.25,0.982005,0.810664
123.26,0.982006,0.81067
123.27,0.982006,0.810678
123.28,0.982006,0.810688
123.29,0.982006,0.810697
123.3,0.982005,0.810707
123.31,0.982003,0.810716
123.32,0.982002,0.810724
123.33,0.982,0.810729
123.34,0.981998,0.810732
123.35,0.981997,0.810733
123.36,0.981994,0.810732
123.37,0.981992,0.810729
123.38,0.981991,0.810724
123.39,0.981989,0.81072
123.4,0.981987,0.810715
123.41,0.981985,0.810711
123.42,0.981984,0.810707
123.43,0.981983,0.810704
123.44,0.981983,0.810701
123.45,0.981983,0.810698
123.46,0.981985,0.810694
123.47,0.981987,0.810689
123.48,0.981989,0.810683
123.49,0.981992,0.810673
123.5,0.981997,0.810659
123.51,0.982001,0.810644
123.52,0.982006,0.810628
123.53,0.98201,0.810614
123.54,0.982012,0.810603
123.55,0.982014,0.810595
123.56,0.982016,0.81059
123.57,0.982016,0.810586
123.58,0.982016,0.810585
123.59,0.982015,0.810586
123.6,0.982014,0.81059
123.61,0.982013,0.810596
123.62,0.982012,0.810602
123.63,0.982013,0.810608
123.64,0.982013,0.810613
123.65,0.982015,0.810617
123.66,0.982017,0.81062
123.67,0.982019,0.810622
123.68,0.98202,0.810624
123.69,0.982021,0.810625
123.7,0.982021,0.810625
123.71,0.982019,0.810625
123.72,0.982017,0.810626
123.73,0.982014,0.810629
123.74,0.98201,0.810634
123.75,0.982006,0.810641
123.76,0.982001,0.810651
123.77,0.981996,0.810662
123.78,0.981991,0.810671
123.79,0.981988,0.810678
123.8,0.981986,0.81068
123.81,0.981985,0.810677
123.82,0.981986,0.810672
123.83,0.981987,0.810665
123.84,0.981989,0.810658
123.85,0.981991,0.810652
123.86,0.981993,0.810649
123.87,0.981994,0.81065
123.88,0.981994,0.810655
123.89,0.981994,0.810662
123.9,0.981993,0.810671
123.91,0.981993,0.81068
123.92,0.981993,0.810687
123.93,0.981992,0.810693
123.94,0.981992,0.810698
123.95,0.981992,0.810702
123.96,0.981992,0.810706
123.97,0.981992,0.810709
123.98,0.981992,0.810712
123.99,0.981993,0.810714
124,0.981994,0.810715
124.01,0.981996,0.810715
124.02,0.981998,0.810715
124.03,0.982,0.810715
124.04,0.982002,0.810717
124.05,0.982003,0.810723
124.06,0.982003,0.810732
124.07,0.982002,0.810742
124.08,0.982,0.810754
124.09,0.981997,0.810766
124.1,0.981995,0.810776
124.11,0.981992,0.810784
124.12,0.98199,0.810788
124.13,0.981988,0.810788
124.14,0.981987,0.810786
124.15,0.981986,0.810784
124.16,0.981985,0.810783
124.17,0.981983,0.810785
124.18,0.981981,0.810789
124.19,0.98198,0.810794
124.2,0.981978,0.8108
124.21,0.981976,0.810807
124.22,0.981975,0.810814
124.23,0.981973,0.810822
124.24,0.981971,0.810829
124.25,0.981969,0.810834
124.26,0.981968,0.810835
124.27,0.981968,0.81083
124.28,0.981969,0.81082
124.29,0.98197,0.810804
124.3,0.981973,0.810784
124.31,0.981977,0.810761
124.32,0.981982,0.810737
124.33,0.981986,0.810715
124.34,0.981991,0.810697
124.35,0.981996,0.810682
124.36,0.982,0.810671
124.37,0.982005,0.810662
124.38,0.982008,0.810655
124.39,0.982012,0.81065
124.4,0.982014,0.810646
124.41,0.982016,0.810643
124.42,0.982017,0.810642
124.43,0.982017,0.810641
124.44,0.982017,0.81064
124.45,0.982017,0.81064
124.46,0.982016,0.81064
124.47,0.982015,0.81064
124.48,0.982014,0.810639
124.49,0.982013,0.810637
124.5,0.982013,0.810633
124.51,0.982013,0.810628
124.52,0.982014,0.810621
124.53,0.982016,0.810613
124.54,0.982019,0.810604
124.55,0.982022,0.810596
124.56,0.982025,0.81059
124.57,0.982027,0.810589
124.58,0.982027,0.810594
124.59,0.982026,0.810605
124.6,0.982022,0.810621
124.61,0.982017,0.810639
124.62,0.982012,0.810656
124.63,0.982006,0.810668
124.64,0.982002,0.810675
124.65,0.981999,0.810676
124.66,0.981997,0.810671
124.67,0.981996,0.810662
124.68,0.981996,0.810652
124.69,0.981997,0.810642
124.7,0.981997,0.810637
124.71,0.981997,0.810639
124.72,0.981995,0.810648
124.73,0.981992,0.810664
124.74,0.981989,0.810683
124.75,0.981985,0.810704
124.76,0.981982,0.810723
124.77,0.981979,0.810738
124.78,0.981976,0.810747
124.79,0.981976,0.810747
124.8,0.981977,0.81074
124.81,0.98198,0.810726
124.82,0.981986,0.810707
124.83,0.981993,0.810685
124.84,0.982002,0.810662
124.85,0.98201,0.810642
124.86,0.982018,0.810628
124.87,0.982024,0.810621
124.88,0.982027,0.810623
124.89,0.982029,0.810632
124.9,0.982029,0.810646
124.91,0.982027,0.810662
124.92,0.982025,0.810677
124.93,0.982022,0.810692
124.94,0.982019,0.810705
124.95,0.982015,0.810718
124.96,0.982011,0.810732
124.97,0.982007,0.810745
124.98,0.982003,0.810758
124.99,0.981999,0.810771
125,0.981995,0.810782
125.01,0.981992,0.810791
125.02,0.98199,0.810797
125.03,0.981989,0.810799
125.04,0.981989,0.810796
125.05,0.98199,0.810789
125.06,0.981991,0.810777
125.07,0.981994,0.810763
125.08,0.981997,0.810746
125.09,0.982,0.810729
125.1,0.982004,0.810714
125.11,0.982007,0.810701
125.12,0.98201,0.810692
125.13,0.982013,0.810686
125.14,0.982014,0.810683
125.15,0.982015,0.810683
125.16,0.982014,0.810686
125.17,0.982013,0.810691
125.18,0.982011,0.810698
125.19,0.982009,0.810704
125.2,0.982007,0.810708
125.21,0.982006,0.810709
125.22,0.982006,0.810705
125.23,0.982006,0.810697
125.24,0.982008,0.810685
125.25,0.98201,0.810672
125.26,0.982012,0.810658
125.27,0.982013,0.810645
125.28,0.982015,0.810636
125.29,0.982016,0.810631
125.3,0.982016,0.810629
125.31,0.982016,0.81063
125.32,0.982015,0.810633
125.33,0.982014,0.810637
125.34,0.982013,0.810642
125.35,0.98201,0.810647
125.36,0.982008,0.810653
125.37,0.982005,0.810657
125.38,0.982003,0.810659
125.39,0.982001,0.810657
125.4,0.982,0.810653
125.41,0.981999,0.810646
125.42,0.982,0.810639
125.43,0.982,0.810633
125.44,0.982001,0.81063
125.45,0.982002,0.810629
125.46,0.982002,0.810633
125.47,0.982001,0.810639
125.48,0.982,0.810648
125.49,0.981998,0.810659
125.5,0.981996,0.810669
125.51,0.981994,0.810678
125.52,0.981994,0.810683
125.53,0.981994,0.810685
125.54,0.981995,0.810683
125.55,0.981998,0.810678
125.56,0.982001,0.810671
125.57,0.982005,0.810663
125.58,0.98201,0.810655
125.59,0.982014,0.810648
125.6,0.982017,0.810643
125.61,0.98202,0.81064
125.62,0.982023,0.810637
125.63,0.982024,0.810636
125.64,0.982025,0.810635
125.65,0.982025,0.810636
125.66,0.982023,0.810638
125.67,0.98202,0.810642
125.68,0.982017,0.810648
125.69,0.982014,0.810654
125.7,0.982011,0.810661
125.71,0.982009,0.810667
125.72,0.982008,0.810673
125.73,0.982007,0.810679
125.74,0.982007,0.810684
125.75,0.982007,0.810689
125.76,0.982007,0.810696
125.77,0.982006,0.810705
125.78,0.982006,0.810715
125.79,0.982004,0.810728
125.8,0.982002,0.810741
125.81,0.982,0.810755
125.82,0.981996,0.81077
125.83,0.981993,0.810784
125.84,0.981989,0.810795
125.85,0.981985,0.810805
125.86,0.981982,0.810812
125.87,0.98198,0.810815
125.88,0.981978,0.810815
125.89,0.981978,0.81081
125.9,0.981979,0.810802
125.91,0.981981,0.810792
125.92,0.981983,0.810781
125.93,0.981985,0.810769
125.94,0.981987,0.810758
125.95,0.981988,0.810749
125.96,0.981988,0.810742
125.97,0.981988,0.810738
125.98,0.981987,0.810735
125.99,0.981985,0.810736
126,0.981984,0.810738
126.01,0.981983,0.810742
126.02,0.981982,0.810747
126.03,0.981981,0.810751
126.04,0.981982,0.810754
126.05,0.981983,0.810755
126.06,0.981985,0.810752
126.07,0.981987,0.810747
126.08,0.981989,0.81074
126.09,0.981992,0.810731
126.1,0.981995,0.810721
126.11,0.981996,0.810712
126.12,0.981998,0.810703
126.13,0.981998,0.810695
126.14,0.981997,0.81069
126.15,0.981996,0.810685
126.16,0.981995,0.810682
126.17,0.981993,0.81068
126.18,0.981992,0.810678
126.19,0.98199,0.810677
126.2,0.981989,0.810677
126.21,0.981989,0.810675
126.22,0.98199,0.810671
126.23,0.981992,0.810666
126.24,0.981995,0.810659
126.25,0.981997,0.810652
126.26,0.981999,0.810645
126.27,0.982001,0.810639
126.28,0.982002,0.810635
126.29,0.982002,0.810635
126.3,0.982001,0.810639
126.31,0.982,0.810646
126.32,0.981998,0.810655
126.33,0.981997,0.810665
126.34,0.981996,0.810674
126.35,0.981995,0.810684
126.36,0.981994,0.810694
126.37,0.981993,0.810704
126.38,0.981992,0.810714
126.39,0.981992,0.810722
126.4,0.981992,0.810729
126.41,0.981992,0.810734
126.42,0.981991,0.810739
126.43,0.98199,0.810743
126.44,0.981988,0.810747
126.45,0.981985,0.810751
126.46,0.981981,0.810752
126.47,0.981978,0.81075
126.48,0.981976,0.810746
126.49,0.981974,0.810739
126.5,0.981974,0.810731
126.51,0.981974,0.810724
126.52,0.981975,0.810719
126.53,0.981977,0.810715
126.54,0.981979,0.810713
126.55,0.981982,0.810711
126.56,0.981985,0.81071
126.57,0.981989,0.810709
126.58,0.981992,0.810707
126.59,0.981995,0.810705
126.6,0.981997,0.810704
126.61,0.981998,0.810705
126.62,0.981998,0.81071
126.63,0.981996,0.810717
126.64,0.981994,0.810725
126.65,0.98199,0.810735
126.66,0.981987,0.810744
126.67,0.981983,0.810751
126.68,0.981979,0.810756
126.69,0.981976,0.810759
126.7,0.981973,0.810757
126.71,0.981971,0.810753
126.72,0.98197,0.810745
126.73,0.981969,0.810735
126.74,0.981969,0.810724
126.75,0.981969,0.810713
126.76,0.981971,0.810703
126.77,0.981973,0.810695
126.78,0.981977,0.810687
126.79,0.981981,0.810681
126.8,0.981987,0.810677
126.81,0.981993,0.810675
126.82,0.981999,0.810677
126.83,0.982005,0.810682
126.84,0.98201,0.810689
126.85,0.982013,0.810698
126.86,0.982015,0.810706
126.87,0.982015,0.810712
126.88,0.982015,0.810715
126.89,0.982014,0.810714
126.9,0.982012,0.81071
126.91,0.98201,0.810702
126.92,0.982009,0.810689
126.93,0.982009,0.810673
126.94,0.982009,0.810656
126.95,0.98201,0.810638
126.96,0.982011,0.810625
126.97,0.982012,0.810618
126.98,0.982012,0.81062
126.99,0.982011,0.810631
127,0.982009,0.810649
127.01,0.982005,0.810673
127.02,0.982001,0.8107
127.03,0.981996,0.810725
127.04,0.98199,0.810746
127.05,0.981986,0.81076
127.06,0.981982,0.810766
127.07,0.981981,0.810761
127.08,0.981981,0.810749
127.09,0.981983,0.810731
127.1,0.981985,0.810711
127.11,0.981988,0.810692
127.12,0.981991,0.810675
127.13,0.981994,0.810662
127.14,0.981996,0.810654
127.15,0.981997,0.810651
127.16,0.981997,0.810654
127.17,0.981996,0.810662
127.18,0.981995,0.810673
127.19,0.981993,0.810684
127.2,0.981992,0.810693
127.21,0.981991,0.810699
127.22,0.981991,0.810699
127.23,0.981993,0.810693
127.24,0.981996,0.810681
127.25,0.982,0.810664
127.26,0.982005,0.810645
127.27,0.98201,0.810625
127.28,0.982015,0.810607
127.29,0.98202,0.810592
127.3,0.982023,0.81058
127.31,0.982026,0.810574
127.32,0.982027,0.810573
127.33,0.982027,0.810578
127.34,0.982025,0.810589
127.35,0.982022,0.810605
127.36,0.982018,0.810625
127.37,0.982013,0.810648
127.38,0.982008,0.810672
127.39,0.982004,0.810696
127.4,0.982,0.810719
127.41,0.981998,0.810738
127.42,0.981997,0.810752
127.43,0.981997,0.810761
127.44,0.981997,0.810767
127.45,0.981998,0.810769
127.46,0.981999,0.81077
127.47,0.981999,0.81077
127.48,0.981998,0.810771
127.49,0.981996,0.810773
127.5,0.981994,0.810776
127.51,0.981991,0.810777
127.52,0.981989,0.810777
127.53,0.981988,0.810775
127.54,0.981987,0.810772
127.55,0.981987,0.810768
127.56,0.981988,0.810763
127.57,0.981989,0.810757
127.58,0.98199,0.810749
127.59,0.981992,0.810739
127.6,0.981994,0.810728
127.61,0.981997,0.810716
127.62,0.982,0.810703
127.63,0.982004,0.81069
127.64,0.982007,0.810679
127.65,0.98201,0.810671
127.66,0.982012,0.810666
127.67,0.982014,0.810663
127.68,0.982016,0.810662
127.69,0.982017,0.810662
127.7,0.982019,0.81066
127.71,0.982021,0.810658
127.72,0.982022,0.810656
127.73,0.982023,0.810656
127.74,0.982024,0.810658
127.75,0.982024,0.810662
127.76,0.982023,0.810669
127.77,0.982021,0.810679
127.78,0.982019,0.810692
127.79,0.982016,0.810708
127.8,0.982013,0.810726
127.81,0.982008,0.810746
127.82,0.982004,0.810765
127.83,0.981999,0.810782
127.84,0.981995,0.810794
127.85,0.981991,0.810802
127.86,0.981987,0.810805
127.87,0.981984,0.810804
127.88,0.981982,0.810798
127.89,0.98198,0.81079
127.9,0.98198,0.810779
127.91,0.981981,0.810767
127.92,0.981984,0.810752
127.93,0.981987,0.810736
127.94,0.981992,0.810719
127.95,0.981997,0.810701
127.96,0.982002,0.810685
127.97,0.982007,0.810671
127.98,0.982009,0.810661
127.99,0.982011,0.810655
128,0.98201,0.810653
128.01,0.982009,0.810654
128.02,0.982007,0.810657
128.03,0.982005,0.810661
128.04,0.982003,0.810666
128.05,0.982001,0.810672
128.06,0.981999,0.810679
128.07,0.981997,0.810686
128.08,0.981994,0.810694
128.09,0.981991,0.810701
128.1,0.981988,0.810706
128.11,0.981985,0.81071
128.12,0.981981,0.810713
128.13,0.981978,0.810715
128.14,0.981977,0.810714
128.15,0.981976,0.81071
128.16,0.981978,0.810703
128.17,0.981981,0.810693
128.18,0.981984,0.810682
128.19,0.981988,0.81067
128.2,0.981992,0.81066
128.21,0.981994,0.810653
128.22,0.981995,0.81065
128.23,0.981995,0.810651
128.24,0.981994,0.810655
128.25,0.981993,0.81066
128.26,0.981992,0.810664
128.27,0.981992,0.810665
128.28,0.981994,0.810662
128.29,0.981997,0.810656
128.3,0.982001,0.810647
128.31,0.982006,0.810636
128.32,0.982011,0.810626
128.33,0.982015,0.810619
128.34,0.982019,0.810617
128.35,0.98202,0.81062
128.36,0.982021,0.810627
128.37,0.982019,0.81064
128.38,0.982016,0.810656
128.39,0.982012,0.810675
128.4,0.982007,0.810695
128.41,0.982001,0.810715
128.42,0.981996,0.810732
128.43,0.981992,0.810748
128.44,0.981988,0.810759
128.45,0.981985,0.810766
128.46,0.981984,0.810767
128.47,0.981984,0.810764
128.48,0.981985,0.810758
128.49,0.981987,0.810749
128.5,0.98199,0.810741
128.51,0.981992,0.810734
128.52,0.981995,0.810729
128.53,0.981998,0.810725
128.54,0.982,0.810723
128.55,0.982003,0.810721
128.56,0.982005,0.810717
128.57,0.982008,0.810711
128.58,0.98201,0.810704
128.59,0.982013,0.810696
128.6,0.982015,0.810688
128.61,0.982017,0.81068
128.62,0.982017,0.810675
128.63,0.982017,0.810672
128.64,0.982016,0.810673
128.65,0.982015,0.810677
128.66,0.982012,0.810685
128.67,0.98201,0.810695
128.68,0.982007,0.810705
128.69,0.982004,0.810716
128.7,0.982002,0.810724
128.71,0.982,0.810729
128.72,0.981998,0.81073
128.73,0.981997,0.810729
128.74,0.981996,0.810725
128.75,0.981996,0.81072
128.76,0.981997,0.810713
128.77,0.981998,0.810706
128.78,0.982,0.810699
128.79,0.982003,0.810694
128.8,0.982005,0.810691
128.81,0.982008,0.810691
128.82,0.982009,0.810693
128.83,0.98201,0.810697
128.84,0.98201,0.810702
128.85,0.98201,0.810707
128.86,0.982009,0.810712
128.87,0.982007,0.810717
128.88,0.982005,0.810722
128.89,0.982003,0.810728
128.9,0.982,0.810734
128.91,0.981998,0.810739
128.92,0.981995,0.810741
128.93,0.981993,0.81074
128.94,0.981991,0.810737
128.95,0.981989,0.810731
128.96,0.981987,0.810726
128.97,0.981985,0.810721
128.98,0.981983,0.810717
128.99,0.98198,0.810714
129,0.981978,0.810712
129.01,0.981977,0.810711
129.02,0.981976,0.810709
129.03,0.981977,0.810708
129.04,0.981978,0.810706
129.05,0.98198,0.810704
129.06,0.981983,0.810701
129.07,0.981986,0.8107
129.08,0.981988,0.8107
129.09,0.98199,0.810703
129.1,0.98199,0.81071
129.11,0.981989,0.810717
129.12,0.981988,0.810725
129.13,0.981986,0.810731
129.14,0.981985,0.810735
129.15,0.981985,0.810735
129.16,0.981986,0.81073
129.17,0.981987,0.810721
129.18,0.98199,0.810707
129.19,0.981994,0.810689
129.2,0.981998,0.810669
129.21,0.982002,0.810649
129.22,0.982006,0.810629
129.23,0.982009,0.81061
129.24,0.982013,0.810595
129.25,0.982016,0.810585
129.26,0.982018,0.810581
129.27,0.982019,0.810583
129.28,0.982018,0.810591
129.29,0.982017,0.810605
129.3,0.982014,0.810624
129.31,0.982011,0.810645
129.32,0.982007,0.810666
129.33,0.982004,0.810685
129.34,0.982001,0.8107
129.35,0.982,0.810711
129.36,0.981999,0.810718
129.37,0.981998,0.81072
129.38,0.981999,0.810718
129.39,0.982,0.810714
129.4,0.982002,0.810708
129.41,0.982005,0.810703
129.42,0.982007,0.8107
129.43,0.982008,0.810702
129.44,0.982009,0.810708
129.45,0.982007,0.810718
129.46,0.982004,0.810731
129.47,0.981999,0.810746
129.48,0.981993,0.81076
129.49,0.981988,0.810773
129.5,0.981982,0.810786
129.51,0.981978,0.810797
129.52,0.981974,0.810806
