Study Cases\RMS mine\All calculations.ElmRes;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 01.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 02.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 03.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 04.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 05.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 06.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 07.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 08.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 09.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym;Grid\G 10.ElmSym
4,730000;1,029848;0,097599;88,026428;1001,255732;0,981903;0,811511;198,476214;521,270549;0,982950;0,867450;205,197179;650,532045;0,997140;0,804818;110,136728;632,495273;1,012245;0,880513;165,900458;508,393037;1,049256;0,815398;212,806106;650,525908;1,063428;0,765088;101,343881;560,441988;1,027767;0,751186;0,603613;540,430505;1,026391;0,809597;23,035685;830,643293;1,047527;0,277331;146,917667;250,623415
4,740000;1,029847;0,097599;88,025998;1001,257196;0,981903;0,811513;198,476467;521,271842;0,982949;0,867451;205,197098;650,533098;0,997140;0,804819;110,137003;632,495549;1,012245;0,880513;165,900270;508,393143;1,049256;0,815398;212,806797;650,526179;1,063428;0,765088;101,343664;560,442253;1,027767;0,751185;0,603887;540,429596;1,026390;0,809599;23,035540;830,644592;1,047527;0,277324;146,917335;250,615775
4,750000;1,029847;0,097599;88,025424;1001,259313;0,981902;0,811515;198,476698;521,273041;0,982949;0,867452;205,196996;650,534045;0,997139;0,804819;110,137249;632,495794;1,012245;0,880513;165,900070;508,393232;1,049256;0,815399;212,807453;650,526406;1,063428;0,765089;101,343424;560,442483;1,027767;0,751184;0,604136;540,428641;1,026390;0,809600;23,035386;830,645741;1,047527;0,277318;146,916955;250,608116
4,760000;1,029847;0,097599;88,024705;1001,262063;0,981902;0,811517;198,476906;521,274141;0,982949;0,867454;205,196871;650,534882;0,997139;0,804819;110,137468;632,496007;1,012245;0,880513;165,899858;508,393305;1,049256;0,815399;212,808074;650,526589;1,063428;0,765089;101,343160;560,442676;1,027767;0,751182;0,604360;540,427645;1,026389;0,809601;23,035225;830,646737;1,047526;0,277311;146,916526;250,600476
4,770000;1,029847;0,097600;88,023845;1001,265424;0,981902;0,811518;198,477093;521,275138;0,982949;0,867454;205,196724;650,535606;0,997139;0,804820;110,137657;632,496188;1,012245;0,880513;165,899634;508,393359;1,049256;0,815400;212,808659;650,526726;1,063427;0,765089;101,342870;560,442832;1,027767;0,751181;0,604560;540,426614;1,026389;0,809602;23,035058;830,647574;1,047526;0,277305;146,916048;250,592894
4,780000;1,029847;0,097600;88,022842;1001,269373;0,981902;0,811520;198,477258;521,276029;0,982949;0,867455;205,196557;650,536213;0,997139;0,804820;110,137818;632,496336;1,012245;0,880513;165,899397;508,393395;1,049256;0,815400;212,809209;650,526815;1,063427;0,765089;101,342555;560,442950;1,027767;0,751179;0,604735;540,425551;1,026389;0,809603;23,034885;830,648250;1,047526;0,277299;146,915523;250,585407
4,790000;1,029846;0,097601;88,021700;1001,273888;0,981902;0,811521;198,477403;521,276809;0,982949;0,867456;205,196368;650,536703;0,997139;0,804820;110,137949;632,496450;1,012245;0,880513;165,899148;508,393410;1,049257;0,815400;212,809723;650,526855;1,063427;0,765090;101,342213;560,443029;1,027767;0,751178;0,604886;540,424463;1,026389;0,809604;23,034708;830,648762;1,047526;0,277292;146,914951;250,578049
4,800000;1,029846;0,097601;88,020420;1001,278945;0,981902;0,811522;198,477528;521,277476;0,982949;0,867456;205,196160;650,537073;0,997139;0,804820;110,138051;632,496529;1,012245;0,880513;165,898887;508,393404;1,049257;0,815400;212,810200;650,526845;1,063427;0,765090;101,341845;560,443068;1,027767;0,751176;0,605012;540,423355;1,026388;0,809604;23,034527;830,649106;1,047526;0,277286;146,914332;250,570856
4,810000;1,029846;0,097602;88,019003;1001,284520;0,981902;0,811523;198,477634;521,278027;0,982949;0,867456;205,195932;650,537320;0,997139;0,804820;110,138124;632,496573;1,012245;0,880513;165,898613;508,393376;1,049257;0,815400;212,810642;650,526783;1,063427;0,765089;101,341450;560,443066;1,027767;0,751174;0,605115;540,422230;1,026388;0,809604;23,034344;830,649283;1,047526;0,277280;146,913667;250,563862
4,820000;1,029846;0,097602;88,017454;1001,290588;0,981902;0,811523;198,477721;521,278461;0,982949;0,867457;205,195684;650,537445;0,997140;0,804820;110,138167;632,496581;1,012245;0,880513;165,898327;508,393324;1,049257;0,815400;212,811049;650,526668;1,063427;0,765089;101,341028;560,443022;1,027767;0,751173;0,605195;540,421095;1,026389;0,809604;23,034159;830,649289;1,047526;0,277274;146,912956;250,557099
4,830000;1,029846;0,097603;88,015773;1001,297124;0,981902;0,811523;198,477790;521,278775;0,982949;0,867456;205,195419;650,537447;0,997140;0,804820;110,138181;632,496553;1,012245;0,880513;165,898029;508,393247;1,049257;0,815400;212,811420;650,526499;1,063427;0,765089;101,340579;560,442936;1,027767;0,751171;0,605253;540,419955;1,026389;0,809604;23,033974;830,649124;1,047526;0,277268;146,912201;250,550600
4,840000;1,029846;0,097603;88,013965;1001,304101;0,981903;0,811524;198,477843;521,278969;0,982949;0,867456;205,195137;650,537324;0,997140;0,804820;110,138166;632,496487;1,012245;0,880512;165,897719;508,393143;1,049258;0,815399;212,811756;650,526274;1,063427;0,765089;101,340101;560,442806;1,027768;0,751169;0,605288;540,418814;1,026389;0,809604;23,033790;830,648789;1,047526;0,277263;146,911403;250,544392
4,850000;1,029846;0,097604;88,012032;1001,311495;0,981903;0,811524;198,477880;521,279042;0,982949;0,867455;205,194838;650,537079;0,997140;0,804819;110,138122;632,496384;1,012245;0,880512;165,897398;508,393012;1,049258;0,815399;212,812058;650,525994;1,063427;0,765088;101,339596;560,442633;1,027768;0,751167;0,605301;540,417678;1,026389;0,809603;23,033608;830,648283;1,047526;0,277258;146,910561;250,538504
4,860000;1,029845;0,097605;88,009979;1001,319277;0,981903;0,811523;198,477902;521,278993;0,982949;0,867455;205,194523;650,536711;0,997140;0,804819;110,138050;632,496242;1,012245;0,880511;165,897065;508,392852;1,049258;0,815398;212,812325;650,525657;1,063428;0,765088;101,339063;560,442416;1,027768;0,751166;0,605294;540,416552;1,026390;0,809602;23,033428;830,647608;1,047527;0,277253;146,909676;250,532962
4,870000;1,029845;0,097606;88,007808;1001,327422;0,981903;0,811523;198,477910;521,278824;0,982949;0,867454;205,194193;650,536221;0,997140;0,804819;110,137950;632,496063;1,012245;0,880511;165,896721;508,392662;1,049259;0,815398;212,812559;650,525263;1,063428;0,765087;101,338502;560,442154;1,027768;0,751164;0,605267;540,415440;1,026390;0,809601;23,033252;830,646765;1,047527;0,277248;146,908751;250,527790
4,880000;1,029845;0,097606;88,005525;1001,335904;0,981904;0,811522;198,477905;521,278534;0,982950;0,867453;205,193850;650,535612;0,997141;0,804818;110,137822;632,495845;1,012245;0,880510;165,896366;508,392440;1,049259;0,815397;212,812760;650,524810;1,063428;0,765086;101,337914;560,441848;1,027769;0,751162;0,605220;540,414348;1,026390;0,809599;23,033081;830,645757;1,047527;0,277243;146,907785;250,523010
4,890000;1,029845;0,097607;88,003133;1001,344694;0,981904;0,811521;198,477888;521,278125;0,982950;0,867451;205,193494;650,534886;0,997141;0,804817;110,137667;632,495588;1,012245;0,880509;165,896001;508,392186;1,049259;0,815396;212,812930;650,524300;1,063428;0,765086;101,337298;560,441496;1,027769;0,751160;0,605155;540,413279;1,026391;0,809598;23,032916;830,644587;1,047527;0,277239;146,906779;250,518642
4,900000;1,029845;0,097608;88,000637;1001,353767;0,981904;0,811520;198,477861;521,277598;0,982950;0,867450;205,193126;650,534044;0,997141;0,804817;110,137486;632,495293;1,012246;0,880508;165,895626;508,391899;1,049260;0,815395;212,813068;650,523731;1,063429;0,765085;101,336656;560,441100;1,027769;0,751159;0,605073;540,412239;1,026392;0,809596;23,032758;830,643258;1,047527;0,277235;146,905736;250,514704
4,910000;1,029845;0,097609;87,998041;1001,363096;0,981905;0,811519;198,477824;521,276957;0,982951;0,867448;205,192747;650,533091;0,997142;0,804816;110,137279;632,494959;1,012246;0,880507;165,895241;508,391576;1,049260;0,815394;212,813176;650,523104;1,063429;0,765084;101,335987;560,440659;1,027770;0,751157;0,604973;540,411232;1,026392;0,809594;23,032609;830,641774;1,047527;0,277232;146,904655;250,511210
4,920000;1,029845;0,097610;87,995352;1001,372653;0,981905;0,811518;198,477778;521,276202;0,982951;0,867447;205,192359;650,532029;0,997142;0,804815;110,137048;632,494587;1,012246;0,880506;165,894848;508,391218;1,049261;0,815393;212,813255;650,522418;1,063429;0,765083;101,335292;560,440174;1,027770;0,751156;0,604858;540,410262;1,026393;0,809592;23,032468;830,640139;1,047528;0,277229;146,903538;250,508174
4,930000;1,029845;0,097611;87,992573;1001,382412;0,981906;0,811516;198,477726;521,275339;0,982951;0,867445;205,191962;650,530863;0,997142;0,804814;110,136793;632,494176;1,012247;0,880505;165,894446;508,390823;1,049261;0,815392;212,813306;650,521675;1,063430;0,765082;101,334572;560,439644;1,027770;0,751154;0,604729;540,409333;1,026394;0,809589;23,032338;830,638359;1,047528;0,277226;146,902386;250,505608
4,940000;1,029845;0,097612;87,989711;1001,392346;0,981906;0,811514;198,477667;521,274369;0,982952;0,867442;205,191558;650,529596;0,997143;0,804813;110,136516;632,493728;1,012247;0,880504;165,894037;508,390391;1,049262;0,815390;212,813330;650,520875;1,063430;0,765080;101,333827;560,439071;1,027771;0,751152;0,604585;540,408449;1,026395;0,809587;23,032219;830,636440;1,047528;0,277224;146,901201;250,503518
4,950000;1,029845;0,097613;87,986771;1001,402430;0,981907;0,811512;198,477604;521,273297;0,982952;0,867440;205,191148;650,528233;0,997143;0,804812;110,136217;632,493243;1,012247;0,880503;165,893620;508,389921;1,049263;0,815389;212,813329;650,520019;1,063430;0,765079;101,333059;560,438455;1,027771;0,751151;0,604430;540,407614;1,026396;0,809584;23,032112;830,634388;1,047528;0,277222;146,899984;250,501912
4,960000;1,029845;0,097614;87,983759;1001,412638;0,981907;0,811510;198,477537;521,272127;0,982953;0,867438;205,190733;650,526780;0,997144;0,804811;110,135897;632,492722;1,012248;0,880501;165,893197;508,389412;1,049263;0,815387;212,813305;650,519106;1,063431;0,765078;101,332268;560,437797;1,027772;0,751150;0,604263;540,406831;1,026397;0,809581;23,032018;830,632210;1,047529;0,277220;146,898736;250,500793
4,970000;1,029845;0,097615;87,980681;1001,422943;0,981908;0,811508;198,477468;521,270864;0,982954;0,867435;205,190315;650,525242;0,997144;0,804810;110,135559;632,492165;1,012248;0,880500;165,892769;508,388865;1,049264;0,815386;212,813257;650,518140;1,063431;0,765076;101,331455;560,437098;1,027772;0,751148;0,604086;540,406104;1,026398;0,809578;23,031938;830,629913;1,047529;0,277219;146,897460;250,500162
4,980000;1,029845;0,097616;87,977543;1001,433321;0,981909;0,811505;198,477399;521,269513;0,982954;0,867433;205,189894;650,523624;0,997145;0,804809;110,135203;632,491574;1,012249;0,880498;165,892335;508,388278;1,049265;0,815384;212,813189;650,517121;1,063432;0,765075;101,330621;560,436359;1,027773;0,751147;0,603899;540,405435;1,026400;0,809574;23,031872;830,627504;1,047529;0,277218;146,896155;250,500018
4,990000;1,029845;0,097617;87,974351;1001,443746;0,981909;0,811503;198,477329;521,268080;0,982955;0,867430;205,189472;650,521933;0,997146;0,804807;110,134831;632,490949;1,012249;0,880497;165,891897;508,387652;1,049265;0,815382;212,813101;650,516051;1,063432;0,765073;101,329767;560,435582;1,027773;0,751146;0,603706;540,404827;1,026401;0,809571;23,031823;830,624992;1,047530;0,277218;146,894825;250,500357
5,000000;1,029845;0,097618;87,971112;1001,454195;0,981910;0,811500;198,477261;521,266570;0,982955;0,867427;205,189050;650,520175;0,997146;0,804806;110,134443;632,490292;1,012250;0,880495;165,891456;508,386987;1,049266;0,815380;212,812996;650,514931;1,063433;0,765071;101,328896;560,434767;1,027774;0,751145;0,603505;540,404283;1,026402;0,809567;23,031789;830,622385;1,047530;0,277218;146,893470;250,501174
5,010000;1,029844;0,097619;87,967833;1001,464643;0,981911;0,811497;198,477195;521,264989;0,982956;0,867424;205,188629;650,518356;0,997147;0,804805;110,134043;632,489604;1,012250;0,880493;165,891012;508,386284;1,049267;0,815378;212,812875;650,513764;1,063433;0,765070;101,328007;560,433917;1,027774;0,751144;0,603300;540,403804;1,026404;0,809564;23,031773;830,619693;1,047531;0,277218;146,892092;250,502460
5,020000;1,029844;0,097620;87,964518;1001,475067;0,981912;0,811495;198,477134;521,263345;0,982957;0,867421;205,188211;650,516483;0,997147;0,804803;110,133631;632,488886;1,012251;0,880491;165,890566;508,385542;1,049268;0,815376;212,812740;650,512552;1,063434;0,765068;101,327103;560,433033;1,027775;0,751143;0,603090;540,403393;1,026405;0,809560;23,031774;830,616924;1,047531;0,277219;146,890694;250,504206
5,030000;1,029844;0,097621;87,961177;1001,485444;0,981912;0,811492;198,477078;521,261642;0,982958;0,867418;205,187797;650,514564;0,997148;0,804802;110,133209;632,488140;1,012251;0,880489;165,890119;508,384762;1,049268;0,815374;212,812593;650,511297;1,063435;0,765066;101,326184;560,432118;1,027775;0,751142;0,602878;540,403052;1,026406;0,809556;23,031794;830,614088;1,047531;0,277220;146,889276;250,506398
5,040000;1,029844;0,097622;87,957814;1001,495752;0,981913;0,811488;198,477028;521,259889;0,982958;0,867415;205,187389;650,512605;0,997149;0,804800;110,132779;632,487369;1,012252;0,880487;165,889672;508,383944;1,049269;0,815372;212,812436;650,510001;1,063435;0,765064;101,325254;560,431173;1,027776;0,751141;0,602665;540,402781;1,026408;0,809552;23,031832;830,611195;1,047532;0,277221;146,887842;250,509023
5,050000;1,029844;0,097623;87,954436;1001,505969;0,981914;0,811485;198,476985;521,258093;0,982959;0,867411;205,186986;650,510614;0,997149;0,804798;110,132343;632,486573;1,012253;0,880485;165,889226;508,383091;1,049270;0,815370;212,812270;650,508669;1,063436;0,765062;101,324312;560,430201;1,027776;0,751140;0,602452;540,402582;1,026409;0,809548;23,031890;830,608255;1,047532;0,277223;146,886391;250,512064
5,060000;1,029844;0,097624;87,951052;1001,516074;0,981915;0,811482;198,476951;521,256260;0,982960;0,867408;205,186592;650,508598;0,997150;0,804797;110,131902;632,485754;1,012253;0,880483;165,888781;508,382203;1,049271;0,815367;212,812098;650,507301;1,063437;0,765060;101,323361;560,429203;1,027777;0,751140;0,602240;540,402454;1,026411;0,809544;23,031967;830,605279;1,047533;0,277225;146,884928;250,515503
5,070000;1,029844;0,097624;87,947666;1001,526046;0,981916;0,811479;198,476927;521,254397;0,982961;0,867405;205,186206;650,506565;0,997151;0,804795;110,131458;632,484915;1,012254;0,880481;165,888339;508,381281;1,049272;0,815365;212,811922;650,505903;1,063437;0,765058;101,322402;560,428183;1,027777;0,751139;0,602030;540,402400;1,026413;0,809539;23,032064;830,602276;1,047533;0,277227;146,883453;250,519319
5,080000;1,029844;0,097625;87,944286;1001,535867;0,981917;0,811476;198,476914;521,252514;0,982961;0,867401;205,185830;650,504523;0,997152;0,804793;110,131014;632,484058;1,012255;0,880479;165,887900;508,380327;1,049273;0,815363;212,811744;650,504477;1,063438;0,765056;101,321438;560,427144;1,027778;0,751139;0,601825;540,402418;1,026414;0,809535;23,032182;830,599257;1,047533;0,277230;146,881969;250,523492
5,090000;1,029844;0,097626;87,940919;1001,545516;0,981917;0,811472;198,476912;521,250616;0,982962;0,867398;205,185465;650,502479;0,997152;0,804792;110,130570;632,483185;1,012255;0,880476;165,887465;508,379342;1,049274;0,815360;212,811566;650,503026;1,063439;0,765054;101,320470;560,426087;1,027779;0,751138;0,601625;540,402508;1,026416;0,809531;23,032321;830,596233;1,047534;0,277232;146,880477;250,527999
5,100000;1,029844;0,097627;87,937571;1001,554976;0,981918;0,811469;198,476923;521,248712;0,982963;0,867395;205,185113;650,500441;0,997153;0,804790;110,130130;632,482299;1,012256;0,880474;165,887034;508,378329;1,049275;0,815358;212,811390;650,501554;1,063439;0,765052;101,319499;560,425015;1,027779;0,751138;0,601431;540,402671;1,026418;0,809527;23,032480;830,593214;1,047534;0,277236;146,878981;250,532814
5,110000;1,029844;0,097628;87,934249;1001,564227;0,981919;0,811466;198,476948;521,246809;0,982964;0,867391;205,184774;650,498416;0,997154;0,804788;110,129694;632,481401;1,012257;0,880471;165,886610;508,377290;1,049276;0,815355;212,811217;650,500066;1,063440;0,765049;101,318529;560,423933;1,027780;0,751138;0,601245;540,402904;1,026419;0,809523;23,032661;830,590212;1,047535;0,277239;146,877481;250,537913
5,120000;1,029844;0,097629;87,930959;1001,573255;0,981920;0,811462;198,476988;521,244915;0,982965;0,867388;205,184449;650,496412;0,997155;0,804786;110,129266;632,480495;1,012257;0,880469;165,886192;508,376226;1,049276;0,815353;212,811051;650,498564;1,063441;0,765047;101,317560;560,422842;1,027780;0,751138;0,601068;540,403207;1,026421;0,809518;23,032862;830,587237;1,047535;0,277243;146,875980;250,543268
5,130000;1,029844;0,097630;87,927707;1001,582041;0,981921;0,811459;198,477043;521,243038;0,982966;0,867385;205,184140;650,494437;0,997155;0,804784;110,128846;632,479583;1,012258;0,880466;165,885782;508,375140;1,049277;0,815350;212,810894;650,497053;1,063442;0,765045;101,316594;560,421747;1,027781;0,751138;0,600901;540,403578;1,026423;0,809514;23,033084;830,584298;1,047535;0,277246;146,874480;250,548852
5,140000;1,029844;0,097631;87,924501;1001,590571;0,981922;0,811456;198,477113;521,241185;0,982966;0,867382;205,183848;650,492498;0,997156;0,804782;110,128437;632,478668;1,012259;0,880464;165,885380;508,374034;1,049278;0,815348;212,810746;650,495537;1,063442;0,765043;101,315635;560,420649;1,027781;0,751139;0,600746;540,404015;1,026424;0,809510;23,033327;830,581408;1,047536;0,277250;146,872983;250,554637
5,150000;1,029844;0,097631;87,921346;1001,598829;0,981923;0,811453;198,477201;521,239363;0,982967;0,867379;205,183572;650,490602;0,997157;0,804780;110,128042;632,477753;1,012259;0,880461;165,884986;508,372913;1,049279;0,815345;212,810611;650,494021;1,063443;0,765041;101,314682;560,419553;1,027782;0,751139;0,600603;540,404517;1,026426;0,809506;23,033591;830,578575;1,047536;0,277254;146,871492;250,560593
5,160000;1,029844;0,097632;87,918247;1001,606801;0,981924;0,811450;198,477307;521,237580;0,982968;0,867375;205,183315;650,488757;0,997158;0,804779;110,127660;632,476840;1,012260;0,880459;165,884603;508,371777;1,049280;0,815343;212,810491;650,492508;1,063444;0,765038;101,313739;560,418462;1,027783;0,751139;0,600474;540,405081;1,026428;0,809502;23,033875;830,575811;1,047536;0,277259;146,870009;250,566690
5,170000;1,029845;0,097633;87,915212;1001,614474;0,981924;0,811447;198,477430;521,235843;0,982969;0,867373;205,183077;650,486969;0,997159;0,804777;110,127296;632,475932;1,012261;0,880456;165,884230;508,370630;1,049281;0,815341;212,810387;650,491002;1,063444;0,765036;101,312808;560,417380;1,027783;0,751140;0,600359;540,405704;1,026429;0,809498;23,034179;830,573124;1,047537;0,277263;146,868535;250,572899
5,180000;1,029844;0,097633;87,912245;1001,621835;0,981925;0,811444;198,477572;521,234159;0,982970;0,867370;205,182859;650,485244;0,997159;0,804775;110,126949;632,475032;1,012262;0,880453;165,883867;508,369476;1,049282;0,815338;212,810301;650,489510;1,063445;0,765034;101,311889;560,416309;1,027784;0,751140;0,600261;540,406383;1,026431;0,809494;23,034504;830,570525;1,047537;0,277267;146,867073;250,579190
5,190000;1,029844;0,097634;87,909353;1001,628871;0,981926;0,811441;198,477734;521,232534;0,982971;0,867367;205,182662;650,483591;0,997160;0,804773;110,126624;632,474143;1,012262;0,880451;165,883517;508,368318;1,049283;0,815336;212,810236;650,488033;1,063446;0,765032;101,310986;560,415254;1,027784;0,751141;0,600178;540,407116;1,026433;0,809490;23,034847;830,568023;1,047537;0,277272;146,865625;250,585532
5,200000;1,029844;0,097635;87,906540;1001,635572;0,981927;0,811438;198,477914;521,230976;0,982971;0,867364;205,182485;650,482013;0,997161;0,804771;110,126320;632,473268;1,012263;0,880448;165,883179;508,367158;1,049284;0,815333;212,810193;650,486578;1,063447;0,765030;101,310099;560,414217;1,027785;0,751142;0,600114;540,407899;1,026434;0,809487;23,035210;830,565627;1,047538;0,277276;146,864193;250,591895
5,210000;1,029844;0,097635;87,903811;1001,641925;0,981928;0,811436;198,478115;521,229489;0,982972;0,867362;205,182331;650,480518;0,997162;0,804770;110,126040;632,472410;1,012264;0,880445;165,882854;508,366001;1,049285;0,815331;212,810174;650,485149;1,063447;0,765028;101,309232;560,413203;1,027785;0,751142;0,600068;540,408728;1,026436;0,809483;23,035591;830,563344;1,047538;0,277281;146,862780;250,598250
5,220000;1,029844;0,097636;87,901172;1001,647922;0,981929;0,811433;198,478336;521,228081;0,982973;0,867359;205,182199;650,479111;0,997162;0,804768;110,125785;632,471572;1,012264;0,880443;165,882542;508,364850;1,049286;0,815329;212,810181;650,483750;1,063448;0,765026;101,308384;560,412214;1,027786;0,751143;0,600041;540,409601;1,026437;0,809480;23,035990;830,561184;1,047538;0,277285;146,861386;250,604566
5,230000;1,029844;0,097636;87,898627;1001,653553;0,981929;0,811431;198,478577;521,226757;0,982974;0,867357;205,182090;650,477797;0,997163;0,804766;110,125558;632,470756;1,012265;0,880440;165,882245;508,363708;1,049287;0,815326;212,810215;650,482385;1,063449;0,765024;101,307560;560,411254;1,027786;0,751144;0,600034;540,410512;1,026439;0,809477;23,036406;830,559154;1,047539;0,277289;146,860015;250,610815
5,240000;1,029844;0,097637;87,896180;1001,658808;0,981930;0,811429;198,478839;521,225522;0,982974;0,867355;205,182004;650,476580;0,997164;0,804765;110,125359;632,469967;1,012266;0,880438;165,881962;508,362580;1,049287;0,815324;212,810278;650,481060;1,063449;0,765022;101,306759;560,410328;1,027787;0,751145;0,600049;540,411458;1,026440;0,809474;23,036839;830,557261;1,047539;0,277294;146,858669;250,616969
5,250000;1,029844;0,097637;87,893836;1001,663680;0,981931;0,811427;198,479121;521,224381;0,982975;0,867353;205,181941;650,475466;0,997165;0,804763;110,125191;632,469205;1,012267;0,880435;165,881693;508,361468;1,049288;0,815322;212,810372;650,479777;1,063450;0,765020;101,305983;560,409437;1,027787;0,751146;0,600084;540,412435;1,026442;0,809471;23,037288;830,555512;1,047539;0,277298;146,857349;250,623000
5,260000;1,029844;0,097638;87,891598;1001,668161;0,981932;0,811425;198,479424;521,223338;0,982976;0,867351;205,181903;650,474458;0,997165;0,804762;110,125053;632,468475;1,012267;0,880433;165,881440;508,360377;1,049289;0,815320;212,810498;650,478543;1,063451;0,765018;101,305235;560,408585;1,027788;0,751147;0,600142;540,413439;1,026443;0,809469;23,037752;830,553913;1,047539;0,277302;146,856056;250,628883
5,270000;1,029844;0,097638;87,889471;1001,672244;0,981932;0,811423;198,479748;521,222399;0,982976;0,867349;205,181889;650,473561;0,997166;0,804760;110,124949;632,467780;1,012268;0,880431;165,881203;508,359311;1,049290;0,815318;212,810657;650,477359;1,063451;0,765017;101,304515;560,407776;1,027788;0,751148;0,600222;540,414465;1,026444;0,809466;23,038230;830,552470;1,047540;0,277306;146,854794;250,634590
5,280000;1,029844;0,097638;87,887457;1001,675922;0,981933;0,811422;198,480092;521,221566;0,982977;0,867348;205,181899;650,472776;0,997167;0,804759;110,124879;632,467121;1,012268;0,880428;165,880981;508,358273;1,049291;0,815316;212,810850;650,476232;1,063452;0,765015;101,303825;560,407013;1,027789;0,751149;0,600325;540,415509;1,026446;0,809464;23,038722;830,551188;1,047540;0,277310;146,853564;250,640099
5,290000;1,029844;0,097639;87,885560;1001,679190;0,981934;0,811420;198,480456;521,220842;0,982977;0,867347;205,181934;650,472108;0,997168;0,804757;110,124844;632,466502;1,012269;0,880426;165,880776;508,357266;1,049292;0,815315;212,811080;650,475164;1,063453;0,765013;101,303166;560,406298;1,027789;0,751150;0,600452;540,416566;1,026447;0,809462;23,039226;830,550072;1,047540;0,277314;146,852367;250,645387
5,300000;1,029844;0,097639;87,883782;1001,682043;0,981934;0,811419;198,480840;521,220232;0,982978;0,867345;205,181993;650,471558;0,997168;0,804756;110,124845;632,465925;1,012270;0,880424;165,880587;508,356296;1,049292;0,815313;212,811346;650,474160;1,063453;0,765012;101,302540;560,405635;1,027789;0,751152;0,600602;540,417633;1,026448;0,809460;23,039742;830,549125;1,047540;0,277317;146,851206;250,650431
5,310000;1,029844;0,097639;87,882126;1001,684475;0,981935;0,811418;198,481244;521,219736;0,982979;0,867344;205,182077;650,471128;0,997169;0,804755;110,124884;632,465393;1,012270;0,880422;165,880414;508,355364;1,049293;0,815312;212,811650;650,473223;1,063454;0,765011;101,301947;560,405027;1,027790;0,751153;0,600777;540,418704;1,026449;0,809458;23,040269;830,548350;1,047540;0,277321;146,850081;250,655212
5,320000;1,029844;0,097639;87,880594;1001,686484;0,981935;0,811417;198,481667;521,219358;0,982979;0,867344;205,182185;650,470821;0,997169;0,804754;110,124960;632,464908;1,012271;0,880420;165,880258;508,354476;1,049294;0,815310;212,811993;650,472357;1,063454;0,765009;101,301389;560,404475;1,027790;0,751154;0,600975;540,419776;1,026450;0,809457;23,040805;830,547752;1,047540;0,277324;146,848995;250,659711
5,330000;1,029844;0,097640;87,879188;1001,688064;0,981936;0,811417;198,482110;521,219099;0,982979;0,867343;205,182317;650,470636;0,997170;0,804753;110,125076;632,464472;1,012271;0,880418;165,880118;508,353633;1,049294;0,815309;212,812375;650,471565;1,063455;0,765008;101,300867;560,403983;1,027790;0,751155;0,601198;540,420843;1,026451;0,809456;23,041350;830,547331;1,047540;0,277327;146,847948;250,663913
5,340000;1,029844;0,097640;87,877910;1001,689213;0,981936;0,811417;198,482571;521,218959;0,982980;0,867343;205,182474;650,470575;0,997171;0,804752;110,125230;632,464088;1,012272;0,880416;165,879995;508,352841;1,049295;0,815308;212,812797;650,470850;1,063455;0,765007;101,300381;560,403553;1,027791;0,751157;0,601446;540,421903;1,026452;0,809455;23,041904;830,547089;1,047540;0,277330;146,846942;250,667800
5,350000;1,029844;0,097640;87,876761;1001,689928;0,981937;0,811416;198,483049;521,218940;0,982980;0,867343;205,182654;650,470638;0,997171;0,804751;110,125425;632,463758;1,012272;0,880415;165,879888;508,352102;1,049296;0,815307;212,813260;650,470215;1,063456;0,765006;101,299932;560,403188;1,027791;0,751158;0,601717;540,422950;1,026453;0,809454;23,042464;830,547027;1,047540;0,277332;146,845979;250,671361
5,360000;1,029844;0,097640;87,875743;1001,690207;0,981937;0,811417;198,483545;521,219042;0,982981;0,867343;205,182857;650,470824;0,997172;0,804751;110,125660;632,463483;1,012273;0,880413;165,879798;508,351419;1,049296;0,815306;212,813764;650,469663;1,063456;0,765006;101,299521;560,402888;1,027791;0,751159;0,602013;540,423981;1,026454;0,809454;23,043030;830,547146;1,047540;0,277334;146,845059;250,674585
5,370000;1,029844;0,097640;87,874855;1001,690048;0,981938;0,811417;198,484058;521,219265;0,982981;0,867343;205,183084;650,471132;0,997172;0,804750;110,125936;632,463267;1,012273;0,880412;165,879724;508,350795;1,049297;0,815305;212,814309;650,469197;1,063456;0,765005;101,299149;560,402657;1,027792;0,751160;0,602333;540,424992;1,026454;0,809454;23,043600;830,547444;1,047540;0,277336;146,844184;250,677460
