ModeIndex,StateIndex,Generator,Area,StateVariable,StateDescription,ModelName,RealPart,ImagPart,ParticipationMagnitude
124,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,1.0285087365433095e-06,0.0,1.0285087365433095e-06
125,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,0.0017006266368499291,0.0,0.0017006266368499291
126,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,0.0001140326689845727,0.0,0.0001140326689845727
127,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,0.0002588453323685184,0.0,0.0002588453323685184
128,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,2.1769050873016043e-07,0.0,2.1769050873016043e-07
129,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.01473348000677642,-0.003342880718196688,0.015107954348824717
130,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.01473348000677642,0.003342880718196688,0.015107954348824717
131,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,2.4423077814123065e-06,0.0,2.4423077814123065e-06
132,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-1.6280183187087236e-06,-0.0,1.6280183187087236e-06
133,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-8.643901491514231e-05,-0.0,8.643901491514231e-05
134,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-5.823402102541822e-05,-0.0,5.823402102541822e-05
135,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.0016786667266145965,0.0,0.0016786667266145965
136,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.00632828988719685,0.0,0.00632828988719685
137,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.00042247449208584255,0.0,0.00042247449208584255
138,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.000161925484484339,-0.0,0.000161925484484339
139,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-3.840385736741117e-05,-0.0,3.840385736741117e-05
140,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.001305636836181978,-0.0,0.001305636836181978
141,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-1.797132463855986e-05,0.0,1.797132463855986e-05
142,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,0.00011000618068405304,5.8822650564774496e-05,0.00012474559714939075
143,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,0.00011000618068405304,-5.8822650564774496e-05,0.00012474559714939075
144,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.00039796187782978234,0.0,0.00039796187782978234
145,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.001737819626156005,-0.0,0.001737819626156005
146,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.0027637252132690876,0.0,0.0027637252132690876
147,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.0001582953964330763,0.0,0.0001582953964330763
148,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,2.3450267509279416e-07,0.0,2.3450267509279416e-07
149,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,2.672798107334946e-08,0.0,2.672798107334946e-08
150,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,3.2991971268575813e-07,0.0,3.2991971268575813e-07
151,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-3.597889856217388e-09,0.0,3.597889856217388e-09
152,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,3.7952928882500085e-06,0.0,3.7952928882500085e-06
153,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-6.520401224373037e-05,-0.0,6.520401224373037e-05
154,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-0.0004128080078547764,0.0,0.0004128080078547764
155,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-2.4398662471475725e-07,0.0,2.4398662471475725e-07
156,124,g3,area_2,speed,Speed,Grid\G 03.ElmSym,-2.691346062309456e-06,0.0,2.691346062309456e-06
1,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,4.27868788960551e-06,0.0,4.27868788960551e-06
2,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-4.347513325110658e-06,-2.4961301313142618e-06,5.013136517637405e-06
3,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-4.347513325110658e-06,2.4961301313142618e-06,5.013136517637405e-06
4,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.089569184174738e-05,0.0,1.089569184174738e-05
5,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.010164422447695992,0.007043653940981862,0.012366428123574547
6,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.010164422447695992,-0.007043653940981862,0.012366428123574547
7,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-3.247578779655923e-06,-2.4928232156576035e-06,4.094012153693852e-06
8,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-3.247578779655923e-06,2.4928232156576035e-06,4.094012153693852e-06
9,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,7.546711097946667e-05,3.3764923203018004e-05,8.267620503199722e-05
10,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,7.546711097946667e-05,-3.3764923203018004e-05,8.267620503199722e-05
11,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0001784437196888974,-2.4148244951544616e-05,0.00018007026081685333
12,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0001784437196888974,2.4148244951544616e-05,0.00018007026081685333
13,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.001498801173553859,0.0003348541003077566,0.0015357513556364982
14,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.001498801173553859,-0.0003348541003077566,0.0015357513556364982
15,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0005294111541382392,-0.0018614040825993146,0.0019352264283135912
16,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0005294111541382392,0.0018614040825993146,0.0019352264283135912
17,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.00010269306354775297,-0.0,0.00010269306354775297
18,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.005563401979312137,3.12421067450206e-05,0.005563489700956413
19,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.005563401979312137,-3.12421067450206e-05,0.005563489700956413
20,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.26639310576719505,-0.039739815107169146,0.2693409358137822
21,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.26639310576719505,0.039739815107169146,0.2693409358137822
22,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.008499904036502234,-2.2583433970182554e-05,0.008499934037463871
23,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.008499904036502234,2.2583433970182554e-05,0.008499934037463871
24,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.0,0.0,1.0
25,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.0,0.0,1.0
26,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.014378320657124572,0.009189365070653882,0.017064012872734503
27,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.014378320657124572,-0.009189365070653882,0.017064012872734503
28,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,5.5656455154643e-05,0.0,5.5656455154643e-05
29,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-6.169522700848526e-05,5.003819524752259e-06,6.189781292957628e-05
30,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-6.169522700848526e-05,-5.003819524752259e-06,6.189781292957628e-05
31,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0008866495602300728,-7.837995021036214e-05,0.0008901072178401658
32,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0008866495602300728,7.837995021036214e-05,0.0008901072178401658
33,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-9.282767438256289e-06,-7.463397298944064e-06,1.1911006278003414e-05
34,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-9.282767438256289e-06,7.463397298944064e-06,1.1911006278003414e-05
35,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.00016321208779712337,3.202351073746423e-05,0.0001663240537115675
36,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.00016321208779712337,-3.202351073746423e-05,0.0001663240537115675
37,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.00027651697150391907,-9.756030039536656e-05,0.00029322286360878024
38,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.00027651697150391907,9.756030039536656e-05,0.00029322286360878024
39,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-5.625480295688647e-05,5.092614464634066e-05,7.588198115664966e-05
40,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-5.625480295688647e-05,-5.092614464634066e-05,7.588198115664966e-05
41,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.00043069190556654734,0.0,0.00043069190556654734
42,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.00023865228235553785,0.0,0.00023865228235553785
43,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-9.159264381531389e-05,0.0,9.159264381531389e-05
44,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-3.004669671961943e-14,0.0,3.004669671961943e-14
45,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.0820959295636537e-14,-0.0,2.0820959295636537e-14
46,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.8094531072400614e-15,0.0,2.8094531072400614e-15
47,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.6700172918904219e-15,0.0,1.6700172918904219e-15
48,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,5.986046934572409e-16,0.0,5.986046934572409e-16
49,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-5.54970320792737e-15,-0.0,5.54970320792737e-15
50,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.199205555633425e-15,-0.0,2.199205555633425e-15
51,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-4.613231345156765e-14,0.0,4.613231345156765e-14
52,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-9.353820422051878e-05,-0.0,9.353820422051878e-05
53,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.008782695073243646,0.0,0.008782695073243646
54,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.017697897054592102,0.0,0.017697897054592102
55,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.01529968248631056,0.0,0.01529968248631056
56,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0003667520929178317,-0.0,0.0003667520929178317
57,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.321041737301356e-06,-0.0,2.321041737301356e-06
58,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0007013683961488232,0.00022007054395915338,0.0007350841254134457
59,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0007013683961488232,-0.00022007054395915338,0.0007350841254134457
60,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,5.9545875211331685e-06,0.0,5.9545875211331685e-06
61,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,3.581036194068499e-05,0.0,3.581036194068499e-05
62,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.005515554509990234,-0.0,0.005515554509990234
63,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.630882687295697e-05,0.0,2.630882687295697e-05
64,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,9.170315080077882e-05,0.0007362947040203544,0.0007419833953904977
65,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,9.170315080077882e-05,-0.0007362947040203544,0.0007419833953904977
66,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-7.975202098045745e-05,-0.0,7.975202098045745e-05
67,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0006517981422265336,0.0,0.0006517981422265336
68,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0002025590069348871,-0.00015589119330820813,0.0002556016733933969
69,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0002025590069348871,0.00015589119330820813,0.0002556016733933969
70,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-6.599025842796196e-05,-1.7286850842508614e-05,6.821692912642979e-05
71,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-6.599025842796196e-05,1.7286850842508614e-05,6.821692912642979e-05
72,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0661987664952459,-0.01766853505256509,0.06851608436269409
73,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0661987664952459,0.01766853505256509,0.06851608436269409
74,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0012801807471981735,0.001337174141845588,0.0018511881133794477
75,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0012801807471981735,-0.001337174141845588,0.0018511881133794477
76,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.004374164198512427,0.0070805104786538925,0.008322676316779083
77,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.004374164198512427,-0.0070805104786538925,0.008322676316779083
78,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,5.3598321563626784e-05,0.0,5.3598321563626784e-05
79,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0006361629879379664,0.005295750947381487,0.005333824279437229
80,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0006361629879379664,-0.005295750947381487,0.005333824279437229
81,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0008494780899917905,0.00020762201486008145,0.0008744826621669868
82,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0008494780899917905,-0.00020762201486008145,0.0008744826621669868
83,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.3007811334126712e-15,0.0,1.3007811334126712e-15
84,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.2640136622006944e-14,0.0,1.2640136622006944e-14
85,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.5940004330763106e-14,0.0,1.5940004330763106e-14
86,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-5.84896750790524e-15,-0.0,5.84896750790524e-15
87,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.3093448373482262e-14,0.0,1.3093448373482262e-14
88,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,8.450029185057261e-14,0.0,8.450029185057261e-14
89,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-7.417211111533802e-14,-0.0,7.417211111533802e-14
90,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-5.761892402525553e-14,-0.0,5.761892402525553e-14
91,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0032750010306351733,0.0,0.0032750010306351733
92,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.00012802082055003928,-0.0,0.00012802082055003928
93,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,2.2309380877849506e-05,0.0,2.2309380877849506e-05
94,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-3.9127468838128846e-06,-0.0,3.9127468838128846e-06
95,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0010234225154194122,0.0,0.0010234225154194122
96,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0008989477572385276,-0.0007606049116184846,0.0011775512310818336
97,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0008989477572385276,0.0007606049116184846,0.0011775512310818336
98,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.006468584751641952,-0.0,0.006468584751641952
99,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0008502092423993492,-0.0,0.0008502092423993492
100,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0011055456119237405,0.0,0.0011055456119237405
101,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,5.387917333405576e-05,0.0,5.387917333405576e-05
102,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-5.76742134404323e-06,0.0,5.76742134404323e-06
103,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.042232934331233e-05,0.0,2.042232934331233e-05
104,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,4.3993983899556e-06,0.0,4.3993983899556e-06
105,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-7.281334254883624e-06,0.0,7.281334254883624e-06
106,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.2892459889292544e-05,-0.0,1.2892459889292544e-05
107,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.1662196222650053e-05,0.0,1.1662196222650053e-05
108,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,4.432299541764691e-06,0.0,4.432299541764691e-06
109,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.2698419378818895e-06,0.0,2.2698419378818895e-06
110,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,7.008165515606373e-07,0.0,7.008165515606373e-07
111,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-7.656724505879536e-07,-0.0,7.656724505879536e-07
112,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.1047383602628179e-07,0.0,1.1047383602628179e-07
113,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,4.790073934327081e-07,0.0,4.790073934327081e-07
114,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,2.361216323163402e-08,0.0,2.361216323163402e-08
115,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,9.870693787264672e-06,0.0,9.870693787264672e-06
116,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-3.771072839987099e-08,0.0,3.771072839987099e-08
117,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-7.160534918153455e-08,-0.0,7.160534918153455e-08
118,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.158534927787611e-06,0.0,1.158534927787611e-06
119,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-4.6672260837392555e-06,-0.0,4.6672260837392555e-06
120,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-4.244058896729407e-06,0.0,4.244058896729407e-06
121,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.575592801874419e-07,0.0,1.575592801874419e-07
122,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,8.670195926365208e-06,0.0,8.670195926365208e-06
123,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,2.4482801065567707e-05,0.0,2.4482801065567707e-05
124,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.426416933567076e-06,0.0,2.426416933567076e-06
125,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0015290251967534818,0.0,0.0015290251967534818
126,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,8.929435448415057e-05,0.0,8.929435448415057e-05
127,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,0.0002829851670345363,0.0,0.0002829851670345363
128,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-3.479380157323195e-09,0.0,3.479380157323195e-09
129,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.002286929807843831,0.0006036947641985106,0.0023652685501492883
130,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.002286929807843831,-0.0006036947641985106,0.0023652685501492883
131,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-3.886656778306868e-05,-0.0,3.886656778306868e-05
132,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.8991424845911626e-06,0.0,1.8991424845911626e-06
133,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.8521237331931134e-05,0.0,1.8521237331931134e-05
134,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-4.314109013631679e-05,-0.0,4.314109013631679e-05
135,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0011920577743898067,0.0,0.0011920577743898067
136,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.005159066379226256,0.0,0.005159066379226256
137,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0004968130746730278,0.0,0.0004968130746730278
138,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.00021156311102541296,-0.0,0.00021156311102541296
139,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.6433823289466148e-05,-0.0,2.6433823289466148e-05
140,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.005516734129401459,-0.0,0.005516734129401459
141,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0002369512223732857,0.0,0.0002369512223732857
142,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-5.232587651355958e-05,-8.052646078962214e-05,9.603389110212517e-05
143,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-5.232587651355958e-05,8.052646078962214e-05,9.603389110212517e-05
144,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.00014307382397514554,0.0,0.00014307382397514554
145,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0013690290387321279,-0.0,0.0013690290387321279
146,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0024265920871644627,0.0,0.0024265920871644627
147,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.00013010436081298995,0.0,0.00013010436081298995
148,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-3.284556943319881e-08,-0.0,3.284556943319881e-08
149,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-4.5323549739016596e-09,0.0,4.5323549739016596e-09
150,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,9.796767917627745e-08,0.0,9.796767917627745e-08
151,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.1215335887373633e-08,0.0,1.1215335887373633e-08
152,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,1.0460052210659993e-06,0.0,1.0460052210659993e-06
153,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-2.315139915432224e-05,-0.0,2.315139915432224e-05
154,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-0.0013790349267486662,0.0,0.0013790349267486662
155,125,g3,area_2,phi,Rotor position d-axis referred to the reference bus voltage,Grid\G 03.ElmSym,-1.407927336375784e-05,0.0,1.407927336375784e-05
