ModeIndex,Multiplicity,RealPart,ImagPart,FrequencyHz,Damping,IsElectromechanical,DominantStateVariables,PhiParticipation,SpeedParticipation,PhiSpeedParticipation,OtherMachineStateParticipation,TotalMachineParticipation,PhiSpeedRatio,ParticipatingGenerators,MainGenerators,SecondGeneratorRatioToTop,AllParticipatingGenerators,ParticipatingAreas,MainGeneratorAreas,TopGenerator,TopGeneratorParticipation,PrimaryGeneratorThresholdRatio
75,1,-1.6880585052014854,-0.12230700890731912,0.01946576504238431,-1.6880585052014854,False,phi; psifd,0.05515872119465216,0.0023509853955573983,0.05750970659020956,0.020018792012873272,0.07752849860308283,0.7417879570277497,g8; g3,g8; g3,,g8; g3; g9; g6; g1; g7; g2; g10; g5; g4,area_1; area_2,area_1; area_2,g8,0.05817624155438741,0.1
76,1,-1.690361712743111,0.1301067205072367,0.02070712769820239,-1.690361712743111,False,phi; psi2q,0.09244848584326501,0.005289724617831562,0.09773821046109657,0.05750282339572685,0.15524103385682342,0.6295900512440488,g6; g3; g7; g4,g6; g3; g7; g4,,g6; g3; g7; g4; g2; g1; g5; g8; g9; g10,area_3; area_2,area_3; area_2,g6,0.06911045065839504,0.1
77,1,-1.690361712743111,-0.1301067205072367,0.02070712769820239,-1.690361712743111,False,phi; psi2q,0.09244848584326501,0.005289724617831562,0.09773821046109657,0.05750282339572685,0.15524103385682342,0.6295900512440488,g6; g3; g7; g4,g6; g3; g7; g4,,g6; g3; g7; g4; g2; g1; g5; g8; g9; g10,area_3; area_2,area_3; area_2,g6,0.06911045065839504,0.1
78,1,-1.7008473112040272,0.0,0.0,-1.7008473112040272,False,psifd; psi2q,0.018202426595463693,0.0022888706630221902,0.020491297258485884,0.9544843958120152,0.974975693070501,0.02101723910054868,g9,g9; g1,0.010834234698091416,g9; g1; g5; g3; g4; g8; g10; g7; g2; g6,area_1,area_1,g9,0.9418340160565516,0.1
79,1,-1.713719443611895,0.11886597576858207,0.01891810760901129,-1.713719443611895,False,psifd; phi,0.11013579177244869,0.006123045258487806,0.1162588370309365,0.2472061407138778,0.3634649777448143,0.3198625566410441,g4; g5; g3; g7; g6,g4; g5; g3; g7; g6,,g4; g5; g3; g7; g6; g9; g1; g2; g8; g10,area_3; area_2,area_3; area_2,g4,0.16513771321163756,0.1
80,1,-1.713719443611895,-0.11886597576858207,0.01891810760901129,-1.713719443611895,False,psifd; phi,0.11013579177244869,0.006123045258487806,0.1162588370309365,0.2472061407138778,0.3634649777448143,0.3198625566410441,g4; g5; g3; g7; g6,g4; g5; g3; g7; g6,,g4; g5; g3; g7; g6; g9; g1; g2; g8; g10,area_3; area_2,area_3; area_2,g4,0.16513771321163756,0.1
81,1,-1.7540716789640354,0.27020613127780524,0.043004641446600295,-1.7540716789640354,False,psi2q; speed,0.03223097666964406,0.1833774436147477,0.21560842028439176,0.3659754933578925,0.5815839136422842,0.3707262447031958,g1; g3; g9,g1; g3; g9,,g1; g3; g9; g5; g4; g7; g6; g2; g10; g8,area_1; area_2,area_1; area_2,g1,0.31849422312039655,0.1
82,1,-1.7540716789640354,-0.27020613127780524,0.043004641446600295,-1.7540716789640354,False,psi2q; speed,0.03223097666964406,0.1833774436147477,0.21560842028439176,0.3659754933578925,0.5815839136422842,0.3707262447031958,g1; g3; g9,g1; g3; g9,,g1; g3; g9; g5; g4; g7; g6; g2; g10; g8,area_1; area_2,area_1; area_2,g1,0.31849422312039655,0.1
83,1,-1.9999999999991076,0.0,0.0,-1.9999999999991076,False,psifd; psi2q,6.396363911343417e-14,4.2378666955455396e-14,1.0634230606888956e-13,9.496923609608878e-13,1.0560346670297773e-12,0.10069963552237343,g3,g3; g7,0.0512796455540854,g3; g7; g4; g1; g2; g5; g6; g9; g8; g10,area_2,area_2; area_3,g3,8.933084598219076e-13,0.1
84,1,-1.999999999999297,-2.1610456239206544e-13,3.4394109329408123e-14,-1.999999999999297,False,psifd; psi2q,1.0699091066120282e-13,3.6438411696591767e-14,1.4342932235779457e-13,5.110972856037498e-13,6.545266079615443e-13,0.2191344410038431,g3; g5,g3; g5,,g3; g5; g7; g6; g9; g1; g2; g8; g4; g10,area_2; area_3,area_2; area_3,g3,4.0962216135272883e-13,0.1
85,1,-1.999999999999297,2.1610456239206544e-13,3.4394109329408123e-14,-1.999999999999297,False,psifd; psi2q,6.973440452767435e-14,5.3193048854350294e-14,1.2292745338202465e-13,3.7980944202811527e-13,5.027368954101399e-13,0.24451647472926902,g3; g1,g3; g1,,g3; g1; g4; g5; g6; g7; g9; g10; g2; g8,area_2; area_1,area_2; area_1,g3,3.480178894320175e-13,0.1
86,1,-1.9999999999999165,-3.1390675978046155e-13,4.9959812489020616e-14,-1.9999999999999165,False,psifd; psi2q,1.4866715792692554e-13,2.8841001149424786e-14,1.7750815907635033e-13,1.565736612605143e-12,1.7432447716814934e-12,0.10182629654763288,g3,g3; g4,0.09889675377155659,g3; g4; g5; g7; g9; g2; g1; g6; g8; g10,area_2,area_2; area_3,g3,1.3765931626833125e-12,0.1
87,1,-1.9999999999999165,3.1390675978046155e-13,4.9959812489020616e-14,-1.9999999999999165,False,psifd; psi2q,8.28837704887604e-14,1.0719418458502499e-14,9.36031889472629e-14,5.557525261078401e-13,6.49355715055103e-13,0.14414778645525578,g3; g9; g5; g6,g3; g9; g5; g6,,g3; g9; g5; g6; g7; g2; g1; g4; g8; g10,area_2; area_1; area_3,area_2; area_1; area_3,g3,2.490857899892228e-13,0.1
88,1,-2.000000000000475,-3.486553903525273e-13,5.549022881023904e-14,-2.000000000000475,False,psifd; psi2q,1.788372558156403e-13,5.409170890229514e-14,2.3292896471793543e-13,2.1992366594933886e-12,2.432165624211324e-12,0.09577019031895374,g3,g3; g7,0.04115781750260784,g3; g7; g5; g9; g6; g8; g1; g2; g4; g10,area_2,area_2; area_3,g3,2.177021833410113e-12,0.1
89,1,-2.000000000000475,3.486553903525273e-13,5.549022881023904e-14,-2.000000000000475,False,psifd; psi2q,2.2476563922960918e-13,5.335366549849545e-14,2.7811930472810464e-13,2.024562693937709e-12,2.3026819986658138e-12,0.12078059623050358,g3; g5,g3; g5,,g3; g5; g9; g6; g8; g1; g4; g7; g10; g2,area_2; area_3,area_2; area_3,g3,1.7273207564068842e-12,0.1
90,1,-2.0000000000006946,0.0,0.0,-2.0000000000006946,False,psifd; psi2q,1.7624437056448907e-13,6.619590006134805e-14,2.424402706258371e-13,3.663838351339265e-12,3.9062786219651024e-12,0.062064254521576975,g3,g3; g1,0.03352504608040781,g3; g1; g6; g5; g7; g2; g8; g9; g4; g10,area_2,area_2; area_1,g3,3.372445420670922e-12,0.1
91,1,-2.0406673027590476,0.0,0.0,-2.0406673027590476,False,psifd; psi2q,0.003896838392796089,0.006480908128094047,0.010377746520890137,0.2768557547900268,0.2872335013109169,0.03613000041264932,g3,g3; g5,0.013211730806515692,g3; g5; g7; g1; g2; g6; g4; g10; g9; g8,area_2,area_2; area_3,g3,0.27367840682794586,0.1
92,1,-2.337492723682799,0.0,0.0,-2.337492723682799,True,phi; speed,0.07719006084569034,0.056312311176016,0.13350237202170634,0.0768796205510843,0.21038199257279064,0.634571288108299,g10; g1; g5; g7,g10; g1; g5; g7,,g10; g1; g5; g7; g4; g6; g9; g8; g3; g2,area_1; area_3,area_1; area_3,g10,0.09581164317738099,0.1
93,1,-2.5713482555739793,0.0,0.0,-2.5713482555739793,False,psifd; psi2q,0.037572345994168026,0.031060614624942022,0.06863296061911005,0.9661651185779059,1.034798079197016,0.06632497875563119,g5,g5; g7,0.09208156717440404,g5; g7; g4; g6; g10; g3; g1; g8; g2; g9,area_3,area_3,g5,0.8721801037788555,0.1
94,1,-3.422945187887519,0.0,0.0,-3.422945187887519,False,psifd; psi2q,0.007279020883295866,0.0048151667660653475,0.012094187649361213,0.527331556616304,0.5394257442656653,0.022420486559879257,g7; g6,g7; g6,,g7; g6; g5; g8; g3; g9; g4; g2; g10; g1,area_3,area_3,g7,0.45269461695559227,0.1
95,1,-4.392079633738239,0.0,0.0,-4.392079633738239,False,psifd; psi2q,0.006061017788183973,0.00294706814002983,0.009008085928213803,0.07905270584586421,0.08806079177407801,0.1022939465650531,g2,g2; g5,0.04919863084791343,g2; g5; g6; g1; g8; g3; g7; g9; g10; g4,area_2,area_2; area_3,g2,0.07291780215192417,0.1
96,1,-4.965416804754489,0.0789495681292965,0.012565214022747899,-4.965416804754489,False,psi2q; psi1q,0.08147893424617496,0.04876452848308551,0.13024346272926046,2.387150998409834,2.5173944611390944,0.05173740736297905,g5; g6; g8,g5; g6; g8,,g5; g6; g8; g4; g7; g1; g9; g3; g10; g2,area_3; area_1,area_3; area_1,g5,1.1294014231108673,0.1
97,1,-4.965416804754489,-0.0789495681292965,0.012565214022747899,-4.965416804754489,False,psi2q; psi1q,0.08147893424617496,0.04876452848308551,0.13024346272926046,2.387150998409834,2.5173944611390944,0.05173740736297905,g5; g6; g8,g5; g6; g8,,g5; g6; g8; g4; g7; g1; g9; g3; g10; g2,area_3; area_1,area_3; area_1,g5,1.1294014231108673,0.1
98,1,-5.0271581338660125,0.0,0.0,-5.0271581338660125,True,phi; speed,0.009781285628883717,0.002679183374631115,0.012460469003514833,0.0012482231718494354,0.013708692175364268,0.908946589807261,g3; g7; g6; g2,g3; g7; g6; g2,,g3; g7; g6; g2; g4; g8; g5; g9; g1; g10,area_2; area_3,area_2; area_3,g3,0.008840993578756541,0.1
99,1,-5.027377347509646,0.0,0.0,-5.027377347509646,True,phi; speed,0.009949985789446733,0.0026674377743989923,0.012617423563845726,0.002077432647005861,0.014694856210851587,0.8586285828729813,g7; g4; g6; g3,g7; g4; g6; g3,,g7; g4; g6; g3; g5; g2; g8; g1; g10; g9,area_3; area_2,area_3; area_2,g7,0.008445240718328386,0.1
100,1,-5.032720812184919,0.0,0.0,-5.032720812184919,True,phi; speed,0.01099868063960772,0.003930229789257655,0.014928910428865374,0.0026802924824371258,0.0176092029113025,0.847790243775499,g4; g7; g2; g3; g5; g1; g6,g4; g7; g2; g3; g5; g1; g6,,g4; g7; g2; g3; g5; g1; g6; g9; g8; g10,area_3; area_2; area_1,area_3; area_2; area_1,g4,0.005699198116520797,0.1
101,1,-5.041567959635589,0.0,0.0,-5.041567959635589,True,phi; speed,0.009078451009146046,0.004595767814169646,0.013674218823315692,0.0033116313159824787,0.01698585013929817,0.8050358805226507,g9; g6,g9; g6,,g9; g6; g5; g4; g7; g3; g2; g1; g8; g10,area_1; area_3,area_1; area_3,g9,0.011957213847656405,0.1
102,1,-5.056797655153153,0.0,0.0,-5.056797655153153,False,psi2q; speed,0.005590779681922652,0.006901684045002349,0.012492463726925002,0.07318069543456171,0.08567315916148671,0.1458153737902644,g8,g8; g6,0.08218826837452836,g8; g6; g5; g9; g4; g7; g3; g1; g2; g10,area_1,area_1; area_3,g8,0.0767644575678235,0.1
103,1,-5.077378292476038,0.0,0.0,-5.077378292476038,False,psi2q; speed,0.012698239719928403,0.04843702045654479,0.061135260176473194,0.25770697354331684,0.31884223371979004,0.19174141224402866,g6; g8,g6; g8,,g6; g8; g5; g9; g1; g4; g7; g3; g10; g2,area_3; area_1,area_3; area_1,g6,0.22353852231933133,0.1
104,1,-5.11337828032546,0.0,0.0,-5.11337828032546,False,psi2q; psi1q,0.009917829767934493,0.05926307918667745,0.06918090895461194,0.9860765414220635,1.0552574503766754,0.06555832316551542,g6; g5,g6; g5,,g6; g5; g8; g7; g9; g1; g3; g4; g10; g2,area_3,area_3,g6,0.7243119465203713,0.1
105,1,-5.260262655972956,0.0,0.0,-5.260262655972956,False,psi2q; psi1q,0.0625328387928428,0.10071882774365012,0.16325166653649292,2.0385410060787446,2.2017926726152375,0.07414488592269973,g6; g5,g6; g5,,g6; g5; g8; g7; g4; g9; g1; g10; g3; g2,area_3,area_3,g6,1.1506929577872114,0.1
106,1,-5.47559482032451,0.0,0.0,-5.47559482032451,False,psi2q; psi1q,0.018962219695200826,0.025028584310914762,0.04399080400611559,1.1656558143092348,1.2096466183153505,0.03636665728655585,g8,g8; g6,0.05610644174850383,g8; g6; g5; g9; g10; g1; g3; g2; g7; g4,area_1,area_1; area_3,g8,1.1189087952499543,0.1
107,1,-7.870703831776648,0.0,0.0,-7.870703831776648,True,speed; phi,0.040462420782800226,0.06168302408069794,0.10214544486349816,0.009238093884485835,0.111383538747984,0.917060510122704,g10,g10; g8,0.02700364513131466,g10; g8; g1; g6; g5; g9; g3; g2; g4; g7,area_1,area_1,g10,0.10582402298958617,0.1
108,1,-9.919072323442865,0.0,0.0,-9.919072323442865,False,psi2q; speed,0.00028222679105227393,0.000521047447766099,0.0008032742388183729,0.0011412383300338758,0.0019445125688522487,0.4130979926205911,g6; g7; g5; g4; g8,g6; g7; g5; g4; g8,,g6; g7; g5; g4; g8; g9; g1; g10; g3; g2,area_3; area_1,area_3; area_1,g6,0.0010979394957832782,0.1
109,1,-10.017346231151397,0.0,0.0,-10.017346231151397,False,psi1d; psifd,6.093307768917001e-05,7.666303113229423e-05,0.00013759610882146424,0.0004062226737114767,0.000543818782532941,0.253018309115003,g2,g2; g1,0.029472866490230187,g2; g1; g8; g5; g9; g6; g4; g3; g7; g10,area_2,area_2; area_1,g2,0.00047663736654202245,0.1
110,1,-10.028871155330922,0.0,0.0,-10.028871155330922,False,psi2q; speed,4.9223595454297645e-05,0.00010142166784610846,0.0001506452633004061,0.00025182032919497183,0.0004024655924953779,0.37430594343822365,g5; g4; g6,g5; g4; g6,,g5; g4; g6; g9; g1; g3; g7; g10; g2; g8,area_3,area_3,g5,0.00015732626112248188,0.1
111,1,-10.03275224874827,0.0,0.0,-10.03275224874827,False,psi2q; speed,0.00012226897837405173,0.00015067330698404012,0.00027294228535809184,0.00035460884675233607,0.0006275511321104279,0.4349323447799361,g8; g10; g1,g8; g10; g1,,g8; g10; g1; g6; g9; g3; g5; g2; g7; g4,area_1,area_1,g8,0.00038831095377983956,0.1
112,1,-10.03898406184796,0.0,0.0,-10.03898406184796,True,speed; phi,2.337636416805821e-05,2.384563826011659e-05,4.72220024281748e-05,3.819587471874555e-05,8.541787714692035e-05,0.5528351207669568,g9; g8; g6,g9; g8; g6,,g9; g8; g6; g5; g1; g10; g3; g7; g4; g2,area_1; area_3,area_1; area_3,g9,4.566059354995128e-05,0.1
113,1,-10.053936090844864,0.0,0.0,-10.053936090844864,False,psi1d; psifd,3.0512374053256543e-06,3.018072391417525e-06,6.069309796743179e-06,1.365602198764512e-05,1.97253317843883e-05,0.30769113863761527,g2; g3,g2; g3,,g2; g3; g1; g8; g6; g9; g5; g10; g7; g4,area_2,area_2,g2,1.407756385493105e-05,0.1
114,1,-10.067736477358444,0.0,0.0,-10.067736477358444,False,psi1d; speed,0.00013041148930462311,0.0001916117352709345,0.00032202322457555764,0.0006170755283723919,0.0009390987529479495,0.3429066682973288,g9,g9; g8,0.04120150424071836,g9; g8; g6; g10; g5; g1; g7; g4; g3; g2,area_1,area_1,g9,0.0008711392332900487,0.1
115,1,-10.10791669227444,0.0,0.0,-10.10791669227444,False,psi2q; speed,0.00031750836089176594,0.0006624766772361796,0.0009799850381279455,0.0016116141037398146,0.00259159914186776,0.37813912741986494,g8; g10; g1; g3,g8; g10; g1; g3,,g8; g10; g1; g3; g9; g6; g2; g5; g4; g7,area_1; area_2,area_1; area_2,g8,0.0013960985748788144,0.1
116,1,-10.159117036066274,0.0,0.0,-10.159117036066274,False,psifd; psi2q,9.734939619628397e-05,0.0001718592985088879,0.00026920869470517186,0.001193197425192846,0.0014624061198980178,0.1840861379354357,g7; g6,g7; g6,,g7; g6; g5; g4; g8; g9; g10; g3; g1; g2,area_3,area_3,g7,0.0007269167750062949,0.1
117,1,-10.195051303070631,0.0,0.0,-10.195051303070631,False,psi1d; speed,0.00045202144595462196,0.0007342200812595074,0.0011862415272141293,0.001686833494915902,0.0028730750221300314,0.4128821969760738,g8; g10,g8; g10,,g8; g10; g9; g1; g6; g5; g7; g4; g3; g2,area_1,area_1,g8,0.002310485790653307,0.1
118,1,-10.279271692776451,0.0,0.0,-10.279271692776451,False,psi2q; speed,0.0003634011127498297,0.0007110381723495013,0.001074439285099331,0.002350594539897036,0.003425033824996367,0.3137018026677359,g6; g7; g5,g6; g7; g5,,g6; g7; g5; g8; g4; g10; g1; g9; g3; g2,area_3,area_3,g6,0.002100269694499505,0.1
119,1,-10.303108540360705,0.0,0.0,-10.303108540360705,False,psi1d; speed,0.0019125529375177577,0.0022884310355004898,0.004200983973018248,0.006777958345917689,0.010978942318935937,0.38264013517701045,g9; g8; g1,g9; g8; g1,,g9; g8; g1; g10; g6; g3; g7; g5; g2; g4,area_1,area_1,g9,0.007876978776868637,0.1
120,1,-10.371655732456405,0.0,0.0,-10.371655732456405,False,psi1d; psi2q,0.002349730907932697,0.002853633335370476,0.005203364243303173,0.010193411239985385,0.015396775483288558,0.3379515567367226,g6; g7; g9; g8,g6; g7; g9; g8,,g6; g7; g9; g8; g10; g5; g4; g1; g3; g2,area_3; area_1,area_3; area_1,g6,0.008949772329068887,0.1
121,1,-10.396966733200241,0.0,0.0,-10.396966733200241,False,psi1d; psi2q,0.0003044960402529175,0.0011677698645281653,0.001472265904781083,0.03379308631644821,0.03526535222122929,0.04174822629149292,g1,g1; g8,0.006298319616814308,g1; g8; g10; g9; g2; g6; g3; g7; g5; g4,area_1,area_1,g1,0.03486827790924396,0.1
122,1,-10.4873603769327,0.0,0.0,-10.4873603769327,False,psi1d; psi2q,0.00020810126311227218,0.0006560276441302365,0.0008641289072425086,0.007128811137099669,0.007992940044342178,0.10811152122355581,g1; g3,g1; g3,,g1; g3; g6; g2; g8; g7; g9; g10; g5; g4,area_1; area_2,area_1; area_2,g1,0.006103454570841483,0.1
123,1,-10.670870724974462,0.0,0.0,-10.670870724974462,False,psi1d; speed,0.015082768290176364,0.017099441837856003,0.032182210128032365,0.04932914295704356,0.08151135308507593,0.3948187449966975,g5; g9; g6; g7,g5; g9; g6; g7,,g5; g9; g6; g7; g4; g1; g2; g8; g3; g10,area_3; area_1,area_3; area_1,g5,0.036821398003704583,0.1
124,1,-11.034635943727507,0.0,0.0,-11.034635943727507,False,psi1d; speed,0.027960565227262056,0.030794365247756913,0.058754930475018965,0.09947321957794696,0.15822815005296592,0.37133045197931663,g5; g9,g5; g9,,g5; g9; g4; g8; g6; g10; g7; g1; g3; g2,area_3; area_1,area_3; area_1,g5,0.08074392640756758,0.1
125,1,-11.673336865269087,0.0,0.0,-11.673336865269087,False,psi1d; psifd,0.03504120025701497,0.03811274654382553,0.0731539468008405,0.20699474819775968,0.2801486949986002,0.26112542412951817,g5; g9; g6; g4; g2; g1; g3,g5; g9; g6; g4; g2; g1; g3,,g5; g9; g6; g4; g2; g1; g3; g8; g7; g10,area_3; area_1; area_2,area_3; area_1; area_2,g5,0.09768462683368227,0.1
126,1,-15.702813619402688,0.0,0.0,-15.702813619402688,False,psi1d; psifd,0.0004258529598326031,0.0008260552393444774,0.0012519081991770806,0.024372198318540962,0.025624106517718043,0.048856657628684,g9; g1; g6; g4; g5; g2; g8; g7; g3; g10,g9; g1; g6; g4; g5; g2; g8; g7; g3; g10,,g9; g1; g6; g4; g5; g2; g8; g7; g3; g10,area_1; area_3; area_2,area_1; area_3; area_2,g9,0.005158944365875035,0.1
127,1,-15.833493034930692,0.0,0.0,-15.833493034930692,False,psi1d; psifd,0.0004923160543002796,0.0005436495672789422,0.001035965621579222,0.03275245896537071,0.03378842458694994,0.030660370651887144,g3; g4; g10,g3; g4; g10,,g3; g4; g10; g2; g1; g5; g9; g8; g6; g7,area_2; area_3; area_1,area_2; area_3; area_1,g3,0.015031933546435729,0.1
128,1,-15.883637857064912,0.0,0.0,-15.883637857064912,False,psi1d; psifd,9.511837730089599e-05,0.0001867729688407516,0.0002818913461416476,0.02510134271646239,0.025383234062604038,0.011105414914679658,g10; g4,g10; g4,,g10; g4; g5; g6; g8; g1; g7; g3; g9; g2,area_1; area_3,area_1; area_3,g10,0.0157896449212416,0.1
129,1,-16.739869534129863,5.143729017381893,0.818649899041546,-16.739869534129863,False,psi1d; psifd,0.09166678319058597,0.17729116958301208,0.268957952773598,7.207282435163348,7.476240387936946,0.03597502739579732,g5; g1; g6; g9; g2; g4; g3; g10; g8; g7,g5; g1; g6; g9; g2; g4; g3; g10; g8; g7,,g5; g1; g6; g9; g2; g4; g3; g10; g8; g7,area_3; area_1; area_2,area_3; area_1; area_2,g5,0.9948719434454562,0.1
130,1,-16.739869534129863,-5.143729017381893,0.818649899041546,-16.739869534129863,False,psi1d; psifd,0.09166678319058597,0.17729116958301208,0.268957952773598,7.207282435163348,7.476240387936946,0.03597502739579732,g5; g1; g6; g9; g2; g4; g3; g10; g8; g7,g5; g1; g6; g9; g2; g4; g3; g10; g8; g7,,g5; g1; g6; g9; g2; g4; g3; g10; g8; g7,area_3; area_1; area_2,area_3; area_1; area_2,g5,0.9948719434454562,0.1
131,1,-17.780572460035085,0.0,0.0,-17.780572460035085,False,psi1d; psifd,0.0009605429281340299,0.000637379885326999,0.0015979228134610289,0.027653823609326188,0.029251746422787217,0.05462657820034435,g2; g9; g4; g5; g6; g8; g10; g7; g1,g2; g9; g4; g5; g6; g8; g10; g7; g1,,g2; g9; g4; g5; g6; g8; g10; g7; g1; g3,area_2; area_1; area_3,area_2; area_1; area_3,g2,0.0100987472673036,0.1
132,1,-17.901001329317978,0.0,0.0,-17.901001329317978,True,speed; phi,0.0017841258816824188,0.018588258128094726,0.020372384009777145,0.0022674995147406937,0.02263988352451784,0.8998449125285867,g10,g10; g2,0.00496702286337123,g10; g2; g1; g8; g9; g3; g6; g5; g4; g7,area_1,area_1; area_2,g10,0.022339672318474103,0.1
133,1,-20.360500455186003,0.0,0.0,-20.360500455186003,False,psi1d; psifd,0.001822125220174705,0.001034805672948282,0.0028569308931229867,1.4457829181948094,1.4486398490879324,0.001972147110906633,g1; g7,g1; g7,,g1; g7; g4; g6; g5; g9; g10; g2; g8; g3,area_1; area_3,area_1; area_3,g1,1.0255525680544146,0.1
134,1,-21.086799612520753,0.0,0.0,-21.086799612520753,False,psi1d; psifd,0.00889684469236315,0.008458426237050409,0.01735527092941356,1.5225785539050378,1.5399338248344514,0.011270140735612008,g7; g9; g1,g7; g9; g1,,g7; g9; g1; g8; g10; g6; g3; g4; g2; g5,area_3; area_1,area_3; area_1,g7,1.0492996997352146,0.1
135,1,-21.470237330866105,0.0,0.0,-21.470237330866105,False,psi1d; psifd,0.01966214201333066,0.018905691888128254,0.03856783390145892,2.2508434351047724,2.2894112690062314,0.016846179812070254,g9; g4; g3; g7; g5,g9; g4; g3; g7; g5,,g9; g4; g3; g7; g5; g8; g10; g2; g6; g1,area_1; area_3; area_2,area_1; area_3; area_2,g9,1.0471519938206626,0.1
136,1,-21.69388188040108,0.0,0.0,-21.69388188040108,False,psi1d; psifd,0.012425349299465278,0.0116276548588176,0.024053004158282876,1.7130414098725473,1.7370944140308302,0.013846687873728883,g3; g4,g3; g4,,g3; g4; g5; g1; g2; g7; g6; g10; g9; g8,area_2; area_3,area_2; area_3,g3,1.0285852789368235,0.1
137,1,-22.013246980004727,0.0,0.0,-22.013246980004727,False,psi1d; psifd,0.0063571050529039235,0.005875068211689664,0.012232173264593587,1.5590023641016084,1.571234537366202,0.007785071530503583,g10; g9; g8,g10; g9; g8,,g10; g9; g8; g3; g1; g4; g5; g6; g2; g7,area_1,area_1,g10,1.0026198710242733,0.1
138,1,-22.517527437557785,0.0,0.0,-22.517527437557785,False,psi1d; psifd,0.014234913927875476,0.01326398741327702,0.027498901341152494,1.3280683014008976,1.35556720274205,0.020285900459621288,g6; g4,g6; g4,,g6; g4; g7; g10; g3; g5; g9; g8; g2; g1,area_3,area_3,g6,1.0292289314083565,0.1
139,1,-22.604395137239475,0.0,0.0,-22.604395137239475,False,psi1d; phi,0.01636394342381924,0.015331519911215834,0.031695463335035076,1.306449915533739,1.338145378868774,0.023686113508705177,g8; g10,g8; g10,,g8; g10; g9; g6; g3; g1; g7; g2; g4; g5,area_1,area_1,g8,1.0453943473702116,0.1
140,1,-23.818773451136526,0.0,0.0,-23.818773451136526,False,psi1d; phi,0.019788965748182695,0.014190577511603618,0.03397954325978631,1.329956076924266,1.3639356201840522,0.02491286447611145,g2; g3,g2; g3,,g2; g3; g4; g6; g5; g1; g10; g8; g9; g7,area_2,area_2,g2,1.0234425302775896,0.1
141,1,-24.34570279648602,0.0,0.0,-24.34570279648602,False,psi1d; psifd,0.024027466809713648,0.02151879590685373,0.04554626271656738,1.418877738933399,1.4644240016499666,0.03110182752075246,g5; g4; g2,g5; g4; g2,,g5; g4; g2; g6; g3; g9; g10; g8; g7; g1,area_3; area_2,area_3; area_2,g5,1.056528348295447,0.1
142,1,-31.992845135410953,0.17665864040980592,0.028116095861114264,-31.992845135410953,False,psi1q; psi2q,0.0025238547977918784,0.0018994476938776128,0.004423302491669491,2.149427628640452,2.1538509311321214,0.002053671601750306,g1; g9,g1; g9,,g1; g9; g10; g8; g2; g5; g6; g3; g4; g7,area_1,area_1,g1,1.0440537883408696,0.1
143,1,-31.992845135410953,-0.17665864040980592,0.028116095861114264,-31.992845135410953,False,psi1q; psi2q,0.0025238547977918784,0.0018994476938776128,0.004423302491669491,2.149427628640452,2.1538509311321214,0.002053671601750306,g1; g9,g1; g9,,g1; g9; g10; g8; g2; g5; g6; g3; g4; g7,area_1,area_1,g1,1.0440537883408696,0.1
144,1,-38.28414209850836,0.0,0.0,-38.28414209850836,False,psi1q; psi2q,0.004035700874352939,0.004267196408370655,0.008302897282723595,2.6004820658982983,2.608784963181022,0.0031826683302403954,g5; g6; g3; g8,g5; g6; g3; g8,,g5; g6; g3; g8; g7; g4; g9; g2; g10; g1,area_3; area_2; area_1,area_3; area_2; area_1,g5,1.1483783180902196,0.1
145,1,-42.10476222790462,0.0,0.0,-42.10476222790462,False,psi1q; psi2q,0.006229280967355452,0.007013387268023594,0.013242668235379045,2.334380250956603,2.347622919191982,0.005640883860486837,g5; g3; g8; g6,g5; g3; g8; g6,,g5; g3; g8; g6; g10; g2; g1; g7; g9; g4,area_3; area_2; area_1,area_3; area_2; area_1,g5,1.1001967264375832,0.1
146,1,-43.874887606902284,0.0,0.0,-43.874887606902284,False,psi1q; psi2q,0.006717095302943465,0.007610996846523027,0.014328092149466492,2.3787193938874056,2.3930474860368722,0.005987383130952932,g6; g3; g8; g5,g6; g3; g8; g5,,g6; g3; g8; g5; g7; g2; g10; g9; g4; g1,area_3; area_2; area_1,area_3; area_2; area_1,g6,1.0641946894223606,0.1
147,1,-44.20108590473748,0.0,0.0,-44.20108590473748,False,psi1q; psi2q,0.004178994913253402,0.004704187831729839,0.008883182744983242,1.5336241120762726,1.542507294821256,0.005758924301238144,g8; g6,g8; g6,,g8; g6; g10; g3; g5; g7; g1; g9; g2; g4,area_1; area_3,area_1; area_3,g8,1.0714894228982286,0.1
148,1,-48.21744751842851,0.0,0.0,-48.21744751842851,False,psi1q; psifd,5.350940842050554e-05,5.488251962046469e-05,0.00010839192804097023,0.003922229185705719,0.004030621113746689,0.02689211537926318,g7; g10; g8,g7; g10; g8,,g7; g10; g8; g6; g1; g4; g9; g2; g3; g5,area_3; area_1,area_3; area_1,g7,0.001824507317801931,0.1
149,1,-48.34720536663228,0.0,0.0,-48.34720536663228,False,psi1d; psi1q,5.3887964270288896e-06,6.01542826712482e-06,1.140422469415371e-05,0.0018372774535836244,0.0018486816782777781,0.006168841736332792,g5; g10,g5; g10,,g5; g10; g8; g4; g1; g7; g6; g9; g2; g3,area_3; area_1,area_3; area_1,g5,0.0016253971120249995,0.1
