b:tnow in s,s:ut in p.u.,s:cur1 in p.u.
68.91,1.063501,0.765991
68.92,1.063505,0.766011
68.93,1.06351,0.766029
68.94,1.063514,0.766045
68.95,1.063517,0.76606
68.96,1.063519,0.766076
68.97,1.063519,0.766092
68.98,1.063517,0.76611
68.99,1.063513,0.766131
69,1.063506,0.766155
69.01,1.063498,0.766179
69.02,1.06349,0.766202
69.03,1.063482,0.766219
69.04,1.063476,0.766228
69.05,1.063473,0.766227
69.06,1.063472,0.766216
69.07,1.063474,0.766194
69.08,1.063479,0.766163
69.09,1.063485,0.766124
69.1,1.063491,0.76608
69.11,1.063498,0.766033
69.12,1.063503,0.765987
69.13,1.063508,0.765944
69.14,1.06351,0.765907
69.15,1.063511,0.765878
69.16,1.063511,0.765858
69.17,1.06351,0.765848
69.18,1.063509,0.765845
69.19,1.063508,0.765849
69.2,1.063507,0.765857
69.21,1.063507,0.765868
69.22,1.063507,0.76588
69.23,1.063507,0.765894
69.24,1.063508,0.765907
69.25,1.063509,0.765919
69.26,1.063509,0.765928
69.27,1.063509,0.765935
69.28,1.063508,0.765939
69.29,1.063507,0.765941
69.3,1.063505,0.765942
69.31,1.063503,0.765945
69.32,1.0635,0.76595
69.33,1.063496,0.765957
69.34,1.063492,0.765966
69.35,1.063488,0.765978
69.36,1.063483,0.765991
69.37,1.06348,0.766006
69.38,1.063477,0.766021
69.39,1.063475,0.766033
69.4,1.063475,0.76604
69.41,1.063476,0.766041
69.42,1.06348,0.766033
69.43,1.063486,0.766015
69.44,1.063494,0.76599
69.45,1.063504,0.765959
69.46,1.063514,0.765925
69.47,1.063524,0.765893
69.48,1.063533,0.765866
69.49,1.06354,0.765844
69.5,1.063545,0.765827
69.51,1.063547,0.765816
69.52,1.063547,0.765811
69.53,1.063545,0.765809
69.54,1.063542,0.765812
69.55,1.063538,0.765817
69.56,1.063535,0.765824
69.57,1.063532,0.765832
69.58,1.06353,0.76584
69.59,1.063527,0.765851
69.6,1.063524,0.765864
69.61,1.063521,0.765879
69.62,1.063518,0.765896
69.63,1.063515,0.765912
69.64,1.063512,0.765926
69.65,1.06351,0.765936
69.66,1.063508,0.765942
69.67,1.063507,0.765945
69.68,1.063506,0.765945
69.69,1.063505,0.765944
69.7,1.063504,0.765942
69.71,1.063503,0.765937
69.72,1.063503,0.76593
69.73,1.063502,0.765924
69.74,1.063502,0.765919
69.75,1.063502,0.765918
69.76,1.063502,0.76592
69.77,1.063503,0.765926
69.78,1.063503,0.765937
69.79,1.063504,0.765951
69.8,1.063505,0.765969
69.81,1.063506,0.76599
69.82,1.063507,0.766013
69.83,1.063507,0.766037
69.84,1.063508,0.766059
69.85,1.063507,0.76608
69.86,1.063507,0.766097
69.87,1.063505,0.766112
69.88,1.063501,0.766127
69.89,1.063495,0.766142
69.9,1.063488,0.766156
69.91,1.06348,0.766169
69.92,1.063472,0.766179
69.93,1.063464,0.766185
69.94,1.063457,0.766185
69.95,1.063452,0.766179
69.96,1.063448,0.766166
69.97,1.063447,0.766148
69.98,1.063447,0.766124
69.99,1.063451,0.766094
70,1.063456,0.766057
70.01,1.063464,0.766016
70.02,1.063474,0.765972
70.03,1.063485,0.765927
70.04,1.063496,0.765886
70.05,1.063506,0.765849
70.06,1.063515,0.765818
70.07,1.063523,0.765795
70.08,1.063528,0.765781
70.09,1.063532,0.765775
70.1,1.063534,0.765779
70.11,1.063533,0.765791
70.12,1.063531,0.765808
70.13,1.063527,0.765829
70.14,1.063522,0.76585
70.15,1.063518,0.76587
70.16,1.063513,0.76589
70.17,1.063509,0.765909
70.18,1.063505,0.765929
70.19,1.063501,0.765948
70.2,1.063499,0.765965
70.21,1.063498,0.76598
70.22,1.063498,0.76599
70.23,1.063498,0.765997
70.24,1.063499,0.765999
70.25,1.0635,0.765998
70.26,1.063501,0.765993
70.27,1.0635,0.765986
70.28,1.063499,0.765979
70.29,1.063496,0.765971
70.3,1.063494,0.765965
70.31,1.063491,0.765961
70.32,1.063488,0.765959
70.33,1.063486,0.765958
70.34,1.063485,0.765957
70.35,1.063486,0.765955
70.36,1.063487,0.765954
70.37,1.063489,0.765953
70.38,1.063491,0.765954
70.39,1.063493,0.765957
70.4,1.063495,0.765961
70.41,1.063496,0.765967
70.42,1.063497,0.765975
70.43,1.063498,0.765984
70.44,1.063498,0.765994
70.45,1.063498,0.766007
70.46,1.063497,0.766021
70.47,1.063496,0.766034
70.48,1.063496,0.766044
70.49,1.063496,0.766049
70.5,1.063496,0.766046
70.51,1.063496,0.766037
70.52,1.063497,0.766022
70.53,1.063498,0.766003
70.54,1.063499,0.765982
70.55,1.063499,0.765962
70.56,1.063499,0.765944
70.57,1.063499,0.765928
70.58,1.0635,0.765916
70.59,1.0635,0.765909
70.6,1.063501,0.765909
70.61,1.063501,0.765916
70.62,1.0635,0.765932
70.63,1.063499,0.765955
70.64,1.063497,0.765982
70.65,1.063495,0.766011
70.66,1.063493,0.766037
70.67,1.063491,0.766057
70.68,1.06349,0.76607
70.69,1.063488,0.766074
70.7,1.063488,0.766068
70.71,1.063489,0.766054
70.72,1.06349,0.766033
70.73,1.063492,0.766009
70.74,1.063495,0.765984
70.75,1.063498,0.765961
70.76,1.063502,0.765941
70.77,1.063506,0.765926
70.78,1.06351,0.765915
70.79,1.063514,0.765908
70.8,1.063517,0.765905
70.81,1.063519,0.765904
70.82,1.06352,0.765907
70.83,1.06352,0.765911
70.84,1.063519,0.765918
70.85,1.063517,0.765925
70.86,1.063515,0.765933
70.87,1.063513,0.76594
70.88,1.063511,0.765947
70.89,1.06351,0.765955
70.9,1.063509,0.765963
70.91,1.063507,0.765974
70.92,1.063506,0.765985
70.93,1.063504,0.765998
70.94,1.063501,0.766012
70.95,1.063498,0.766026
70.96,1.063495,0.766038
70.97,1.063493,0.766048
70.98,1.063492,0.766053
70.99,1.063491,0.766052
71,1.063492,0.766045
71.01,1.063494,0.766033
71.02,1.063496,0.766019
71.03,1.063499,0.766003
71.04,1.063501,0.765989
71.05,1.063503,0.765977
71.06,1.063505,0.765969
71.07,1.063506,0.765965
71.08,1.063505,0.765966
71.09,1.063504,0.76597
71.1,1.063501,0.765977
71.11,1.063497,0.765984
71.12,1.063493,0.76599
71.13,1.063488,0.765994
71.14,1.063483,0.765995
71.15,1.063479,0.765992
71.16,1.063476,0.765988
71.17,1.063473,0.765983
71.18,1.06347,0.76598
71.19,1.063468,0.765978
71.2,1.063467,0.765975
71.21,1.063467,0.765972
71.22,1.06347,0.765965
71.23,1.063475,0.765954
71.24,1.063482,0.765938
71.25,1.06349,0.765917
71.26,1.063499,0.765895
71.27,1.063507,0.765873
71.28,1.063514,0.765856
71.29,1.063517,0.765846
71.3,1.063517,0.765844
71.31,1.063514,0.765851
71.32,1.063509,0.765866
71.33,1.063503,0.765885
71.34,1.063496,0.765906
71.35,1.063491,0.765927
71.36,1.063487,0.765946
71.37,1.063484,0.765961
71.38,1.063483,0.765971
71.39,1.063484,0.765976
71.4,1.063486,0.765976
71.41,1.063488,0.765974
71.42,1.063491,0.765972
71.43,1.063495,0.765969
71.44,1.063499,0.765964
71.45,1.063504,0.765957
71.46,1.06351,0.765947
71.47,1.063516,0.765935
71.48,1.063523,0.765921
71.49,1.06353,0.765906
71.5,1.063537,0.765889
71.51,1.063543,0.765872
71.52,1.063548,0.765855
71.53,1.063551,0.765841
71.54,1.063551,0.765833
71.55,1.063547,0.765831
71.56,1.063541,0.765838
71.57,1.063532,0.765853
71.58,1.063523,0.765872
71.59,1.063513,0.765893
71.6,1.063506,0.765914
71.61,1.0635,0.765932
71.62,1.063497,0.765949
71.63,1.063496,0.765963
71.64,1.063497,0.765976
71.65,1.063499,0.765987
71.66,1.063502,0.765998
71.67,1.063504,0.766008
71.68,1.063505,0.766017
71.69,1.063505,0.766024
71.7,1.063504,0.766029
71.71,1.063502,0.766033
71.72,1.063498,0.766035
71.73,1.063494,0.766034
71.74,1.06349,0.76603
71.75,1.063487,0.766021
71.76,1.063485,0.766009
71.77,1.063484,0.765995
71.78,1.063484,0.76598
71.79,1.063486,0.765967
71.8,1.063488,0.765956
71.81,1.06349,0.765949
71.82,1.063492,0.765947
71.83,1.063493,0.765948
71.84,1.063495,0.765951
71.85,1.063496,0.765956
71.86,1.063497,0.765959
71.87,1.063498,0.765961
71.88,1.063499,0.765958
71.89,1.063501,0.765953
71.9,1.063503,0.765944
71.91,1.063505,0.765937
71.92,1.063508,0.765931
71.93,1.063509,0.76593
71.94,1.063509,0.765932
71.95,1.063509,0.765935
71.96,1.063508,0.765938
71.97,1.063507,0.765941
71.98,1.063504,0.765944
71.99,1.063501,0.765949
72,1.063497,0.765958
72.01,1.063493,0.765972
72.02,1.063488,0.765989
72.03,1.063485,0.766009
72.04,1.063482,0.766028
72.05,1.06348,0.766044
72.06,1.063479,0.766056
72.07,1.063479,0.766061
72.08,1.06348,0.766059
72.09,1.06348,0.766052
72.1,1.063479,0.766042
72.11,1.063479,0.766031
72.12,1.063477,0.766022
72.13,1.063475,0.766016
72.14,1.063474,0.766013
72.15,1.063472,0.766013
72.16,1.063471,0.766016
72.17,1.063471,0.76602
72.18,1.06347,0.766026
72.19,1.06347,0.766033
72.2,1.063469,0.76604
72.21,1.063469,0.766044
72.22,1.06347,0.766044
72.23,1.063472,0.766037
72.24,1.063475,0.766025
72.25,1.063479,0.766011
72.26,1.063482,0.765996
72.27,1.063486,0.765984
72.28,1.06349,0.765976
72.29,1.063494,0.765972
72.3,1.063496,0.765973
72.31,1.063499,0.765975
72.32,1.063501,0.765977
72.33,1.063503,0.765977
72.34,1.063506,0.765975
72.35,1.063508,0.76597
72.36,1.063509,0.765962
72.37,1.06351,0.765953
72.38,1.063511,0.765943
72.39,1.063511,0.765932
72.4,1.063511,0.765921
72.41,1.06351,0.765912
72.42,1.063508,0.765905
72.43,1.063506,0.765901
72.44,1.063503,0.765902
72.45,1.063501,0.765907
72.46,1.063499,0.765916
72.47,1.063498,0.765926
72.48,1.063499,0.765935
72.49,1.063501,0.765941
72.5,1.063504,0.765946
72.51,1.063507,0.76595
72.52,1.063509,0.765955
72.53,1.063511,0.765961
72.54,1.063511,0.765969
72.55,1.06351,0.765979
72.56,1.063507,0.765989
72.57,1.063503,0.765998
72.58,1.0635,0.766005
72.59,1.063496,0.766009
72.6,1.063493,0.766011
72.61,1.06349,0.766011
72.62,1.063489,0.76601
72.63,1.06349,0.766005
72.64,1.063493,0.765997
72.65,1.063497,0.765984
72.66,1.063503,0.765967
72.67,1.06351,0.765947
72.68,1.063517,0.765927
72.69,1.063524,0.76591
72.7,1.063529,0.765896
72.71,1.063533,0.765888
72.72,1.063536,0.765885
72.73,1.063538,0.765886
72.74,1.063538,0.765891
72.75,1.063537,0.765898
72.76,1.063536,0.765906
72.77,1.063533,0.765912
72.78,1.06353,0.765917
72.79,1.063528,0.765919
72.8,1.063525,0.765919
72.81,1.063523,0.765919
72.82,1.06352,0.765918
72.83,1.063518,0.765916
72.84,1.063516,0.765913
72.85,1.063514,0.765909
72.86,1.063512,0.765905
72.87,1.06351,0.765902
72.88,1.063508,0.765901
72.89,1.063506,0.765901
72.9,1.063504,0.765902
72.91,1.063501,0.765903
72.92,1.063499,0.765903
72.93,1.063497,0.765902
72.94,1.063496,0.765899
72.95,1.063496,0.765893
72.96,1.063498,0.765885
72.97,1.063501,0.765876
72.98,1.063504,0.765867
72.99,1.063507,0.76586
73,1.063509,0.765856
73.01,1.063511,0.765858
73.02,1.063511,0.765868
73.03,1.06351,0.765886
73.04,1.063508,0.765912
73.05,1.063506,0.765941
73.06,1.063504,0.765966
73.07,1.063503,0.765981
73.08,1.063505,0.765982
73.09,1.06351,0.765966
73.1,1.063516,0.765934
73.11,1.063524,0.76589
73.12,1.063532,0.765841
73.13,1.063539,0.765794
73.14,1.063543,0.765755
73.15,1.063545,0.76573
73.16,1.063544,0.765723
73.17,1.063539,0.765733
73.18,1.063533,0.765759
73.19,1.063524,0.765796
73.2,1.063515,0.765842
73.21,1.063506,0.765892
73.22,1.063497,0.765943
73.23,1.063489,0.76599
73.24,1.063483,0.766031
73.25,1.063479,0.766063
73.26,1.063477,0.766088
73.27,1.063476,0.766106
73.28,1.063477,0.766119
73.29,1.063478,0.766127
73.3,1.06348,0.766129
73.31,1.063483,0.766124
73.32,1.063487,0.766114
73.33,1.063491,0.7661
73.34,1.063496,0.766083
73.35,1.063501,0.766066
73.36,1.063505,0.766049
73.37,1.063509,0.766033
73.38,1.063513,0.766016
73.39,1.063517,0.766
73.4,1.06352,0.765984
73.41,1.063521,0.765971
73.42,1.063521,0.765962
73.43,1.063518,0.765957
73.44,1.063514,0.765956
73.45,1.063509,0.765956
73.46,1.063503,0.765958
73.47,1.063497,0.765959
73.48,1.063492,0.765962
73.49,1.063487,0.765965
73.5,1.063483,0.765968
73.51,1.063481,0.76597
73.52,1.06348,0.765971
73.53,1.063481,0.76597
73.54,1.063484,0.765968
73.55,1.063487,0.765965
73.56,1.063492,0.765963
73.57,1.063496,0.765963
73.58,1.0635,0.765966
73.59,1.063503,0.765972
73.6,1.063505,0.76598
73.61,1.063506,0.765989
73.62,1.063506,0.765999
73.63,1.063505,0.766009
73.64,1.063504,0.766018
73.65,1.063502,0.766025
73.66,1.063499,0.766031
73.67,1.063496,0.766036
73.68,1.063493,0.766041
73.69,1.06349,0.766044
73.7,1.063487,0.766046
73.71,1.063484,0.766045
73.72,1.063482,0.766042
73.73,1.063481,0.766034
73.74,1.063481,0.766022
73.75,1.063481,0.766007
73.76,1.063481,0.765992
73.77,1.063481,0.765978
73.78,1.06348,0.765966
73.79,1.063478,0.765958
73.8,1.063477,0.765954
73.81,1.063475,0.765954
73.82,1.063472,0.765958
73.83,1.06347,0.765966
73.84,1.063468,0.765975
73.85,1.063466,0.765983
73.86,1.063466,0.765987
73.87,1.063468,0.765986
73.88,1.06347,0.765983
73.89,1.063473,0.765978
73.9,1.063477,0.765972
73.91,1.063481,0.765967
73.92,1.063486,0.765964
73.93,1.06349,0.765965
73.94,1.063494,0.765968
73.95,1.063497,0.765975
73.96,1.063499,0.765981
73.97,1.063502,0.765986
73.98,1.063504,0.765989
73.99,1.063506,0.765991
74,1.063507,0.765993
74.01,1.063507,0.765998
74.02,1.063505,0.766006
74.03,1.063503,0.766017
74.04,1.063501,0.766027
74.05,1.0635,0.766035
74.06,1.063499,0.766042
74.07,1.063498,0.766047
74.08,1.063497,0.766051
74.09,1.063495,0.766054
74.1,1.063494,0.766056
74.11,1.063492,0.766056
74.12,1.06349,0.766053
74.13,1.063489,0.766049
74.14,1.063487,0.766044
74.15,1.063485,0.766037
74.16,1.063484,0.766029
74.17,1.063482,0.76602
74.18,1.06348,0.76601
74.19,1.06348,0.765998
74.2,1.06348,0.765982
74.21,1.063483,0.765961
74.22,1.063487,0.765935
74.23,1.063492,0.765908
74.24,1.063497,0.765884
74.25,1.063501,0.765866
74.26,1.063503,0.765858
74.27,1.063503,0.765861
74.28,1.063501,0.765877
74.29,1.063498,0.765903
74.3,1.063495,0.765935
74.31,1.063492,0.765968
74.32,1.063492,0.765997
74.33,1.063493,0.766017
74.34,1.063496,0.766027
74.35,1.063501,0.766024
74.36,1.063508,0.766009
74.37,1.063515,0.765984
74.38,1.063523,0.765952
74.39,1.063531,0.765916
74.4,1.063538,0.765879
74.41,1.063543,0.765845
74.42,1.063546,0.765818
74.43,1.063546,0.765802
74.44,1.063542,0.765798
74.45,1.063535,0.765806
74.46,1.063526,0.765825
74.47,1.063516,0.765849
74.48,1.063508,0.765875
74.49,1.063501,0.7659
74.5,1.063496,0.765925
74.51,1.063494,0.765949
74.52,1.063492,0.765973
74.53,1.063493,0.765995
74.54,1.063494,0.766012
74.55,1.063497,0.766022
74.56,1.063501,0.766023
74.57,1.063506,0.766015
74.58,1.063511,0.765997
74.59,1.063516,0.765973
74.6,1.063519,0.765944
74.61,1.06352,0.765916
74.62,1.063519,0.76589
74.63,1.063517,0.765869
74.64,1.063512,0.765854
74.65,1.063508,0.765843
74.66,1.063503,0.765837
74.67,1.063499,0.765835
74.68,1.063495,0.765838
74.69,1.063493,0.765843
74.7,1.063493,0.76585
74.71,1.063494,0.765856
74.72,1.063498,0.765858
74.73,1.063502,0.765856
74.74,1.063508,0.765851
74.75,1.063513,0.765844
74.76,1.063518,0.765836
74.77,1.063522,0.765829
74.78,1.063526,0.765825
74.79,1.063529,0.765824
74.8,1.063531,0.765826
74.81,1.063532,0.765833
74.82,1.063532,0.765843
74.83,1.063531,0.765856
74.84,1.06353,0.765872
74.85,1.063527,0.765891
74.86,1.063525,0.765913
74.87,1.063521,0.765937
74.88,1.063517,0.765964
74.89,1.063511,0.765994
74.9,1.063505,0.766025
74.91,1.063497,0.766057
74.92,1.06349,0.766088
74.93,1.063484,0.766113
74.94,1.06348,0.76613
74.95,1.063477,0.766136
74.96,1.063476,0.766131
74.97,1.063476,0.766116
74.98,1.063476,0.766097
74.99,1.063476,0.766076
75,1.063476,0.766056
75.01,1.063475,0.766039
75.02,1.063475,0.766024
75.03,1.063475,0.766012
75.04,1.063477,0.766004
75.05,1.063479,0.765998
75.06,1.063483,0.765996
75.07,1.063486,0.765996
75.08,1.063489,0.765998
75.09,1.063492,0.766001
75.1,1.063495,0.766005
75.11,1.063498,0.766008
75.12,1.063501,0.76601
75.13,1.063503,0.76601
75.14,1.063505,0.76601
75.15,1.063505,0.76601
75.16,1.063503,0.766014
75.17,1.063499,0.766023
75.18,1.063493,0.766037
75.19,1.063484,0.766055
75.2,1.063474,0.766073
75.21,1.063465,0.766089
75.22,1.063456,0.766099
75.23,1.06345,0.766101
75.24,1.063445,0.766096
75.25,1.063443,0.766085
75.26,1.063444,0.766069
75.27,1.063446,0.766049
75.28,1.063451,0.766026
75.29,1.063458,0.766001
75.3,1.063466,0.765978
75.31,1.063475,0.765955
75.32,1.063483,0.765935
75.33,1.06349,0.765916
75.34,1.063497,0.7659
75.35,1.063501,0.765887
75.36,1.063503,0.765881
75.37,1.063502,0.765881
75.38,1.063499,0.765888
75.39,1.063493,0.7659
75.4,1.063486,0.765914
75.41,1.063479,0.765928
75.42,1.063471,0.765941
75.43,1.063465,0.765953
75.44,1.06346,0.765963
75.45,1.063457,0.765972
75.46,1.063456,0.765979
75.47,1.063457,0.765984
75.48,1.063461,0.765986
75.49,1.063467,0.765986
75.5,1.063474,0.765985
75.51,1.063482,0.765983
75.52,1.06349,0.76598
75.53,1.063497,0.765978
75.54,1.063504,0.765977
75.55,1.06351,0.765976
75.56,1.063515,0.765976
75.57,1.063518,0.765975
75.58,1.06352,0.765973
75.59,1.063522,0.765967
75.6,1.063523,0.765957
75.61,1.063523,0.765942
75.62,1.063523,0.765922
75.63,1.063521,0.765899
75.64,1.063519,0.765876
75.65,1.063516,0.765855
75.66,1.063512,0.76584
75.67,1.063509,0.765833
75.68,1.063505,0.765836
75.69,1.063503,0.765847
75.7,1.063501,0.765866
75.71,1.063501,0.765891
75.72,1.063503,0.765917
75.73,1.063505,0.765942
75.74,1.063508,0.765964
75.75,1.063511,0.765981
75.76,1.063514,0.765991
75.77,1.063518,0.765993
75.78,1.063521,0.765987
75.79,1.063525,0.765974
75.8,1.063528,0.765957
75.81,1.06353,0.765941
75.82,1.063531,0.76593
75.83,1.063529,0.765929
75.84,1.063525,0.765939
75.85,1.06352,0.765959
75.86,1.063514,0.765987
75.87,1.063507,0.766019
75.88,1.063502,0.766051
75.89,1.063497,0.766081
75.9,1.063493,0.766105
75.91,1.063491,0.766122
75.92,1.06349,0.76613
75.93,1.06349,0.766128
75.94,1.063492,0.766116
75.95,1.063495,0.766098
75.96,1.063498,0.766078
75.97,1.0635,0.766058
75.98,1.063501,0.766044
75.99,1.063501,0.766035
76,1.063498,0.766034
76.01,1.063494,0.766037
76.02,1.06349,0.766043
76.03,1.063485,0.76605
76.04,1.06348,0.766054
76.05,1.063477,0.766054
76.06,1.063475,0.766048
76.07,1.063474,0.766037
76.08,1.063475,0.766021
76.09,1.063477,0.766003
76.1,1.063478,0.765983
76.11,1.06348,0.765961
76.12,1.063482,0.765937
76.13,1.063485,0.765911
76.14,1.063487,0.765885
76.15,1.06349,0.765862
76.16,1.063493,0.765845
76.17,1.063495,0.765836
76.18,1.063496,0.765833
76.19,1.063496,0.765837
76.2,1.063496,0.765844
76.21,1.063496,0.765853
76.22,1.063496,0.765862
76.23,1.063496,0.76587
76.24,1.063497,0.765877
76.25,1.063498,0.765883
76.26,1.063501,0.765889
76.27,1.063503,0.765894
76.28,1.063506,0.765898
76.29,1.063509,0.765898
76.3,1.063512,0.765894
76.31,1.063517,0.765885
76.32,1.063521,0.765872
76.33,1.063526,0.765857
76.34,1.063532,0.765842
76.35,1.063537,0.765827
76.36,1.063542,0.765814
76.37,1.063548,0.765802
76.38,1.063552,0.765792
76.39,1.063557,0.765786
76.4,1.06356,0.765786
76.41,1.063562,0.765792
76.42,1.063562,0.765805
76.43,1.06356,0.765825
76.44,1.063556,0.765849
76.45,1.063552,0.765876
76.46,1.063546,0.765902
76.47,1.063538,0.765926
76.48,1.063531,0.765949
76.49,1.063522,0.76597
76.5,1.063514,0.765991
76.51,1.063506,0.766011
76.52,1.063499,0.76603
76.53,1.063494,0.766044
76.54,1.063492,0.766052
76.55,1.063491,0.766054
76.56,1.063493,0.766049
76.57,1.063497,0.76604
76.58,1.063502,0.766029
76.59,1.063507,0.766016
76.6,1.063513,0.766003
76.61,1.063519,0.765992
76.62,1.063523,0.765987
76.63,1.063525,0.765988
76.64,1.063525,0.765995
76.65,1.063523,0.766006
76.66,1.06352,0.766019
76.67,1.063516,0.766033
76.68,1.063511,0.766046
76.69,1.063506,0.766056
76.7,1.0635,0.766063
76.71,1.063495,0.766069
76.72,1.06349,0.766073
76.73,1.063486,0.766077
76.74,1.063481,0.766081
76.75,1.063477,0.766084
76.76,1.063473,0.766085
76.77,1.063472,0.766084
76.78,1.063472,0.766078
76.79,1.063474,0.766068
76.8,1.063478,0.766054
76.81,1.063484,0.766036
76.82,1.06349,0.766016
76.83,1.063496,0.765997
76.84,1.063501,0.76598
76.85,1.063504,0.765965
76.86,1.063506,0.765952
76.87,1.063507,0.765939
76.88,1.063507,0.765925
76.89,1.063508,0.765912
76.9,1.063509,0.7659
76.91,1.06351,0.76589
76.92,1.063512,0.765883
76.93,1.063514,0.765881
76.94,1.063516,0.765883
76.95,1.063518,0.765892
76.96,1.063519,0.765906
76.97,1.063518,0.765924
76.98,1.063516,0.765946
76.99,1.063513,0.765969
77,1.06351,0.765989
77.01,1.063505,0.766004
77.02,1.063501,0.76601
77.03,1.063499,0.766008
77.04,1.063497,0.765999
77.05,1.063496,0.765985
77.06,1.063497,0.765967
77.07,1.0635,0.765946
77.08,1.063505,0.765921
77.09,1.063511,0.765895
77.1,1.063518,0.765869
77.11,1.063524,0.765847
77.12,1.06353,0.76583
77.13,1.063535,0.76582
77.14,1.063539,0.765816
77.15,1.063541,0.765817
77.16,1.063542,0.765819
77.17,1.063542,0.765824
77.18,1.06354,0.765832
77.19,1.063536,0.765843
77.2,1.063532,0.765857
77.21,1.063526,0.765874
77.22,1.063519,0.765895
77.23,1.063511,0.765918
77.24,1.063504,0.765944
77.25,1.063496,0.76597
77.26,1.06349,0.765992
77.27,1.063486,0.766009
77.28,1.063483,0.766019
77.29,1.063482,0.766022
77.3,1.063483,0.766017
77.31,1.063486,0.766005
77.32,1.063489,0.765987
77.33,1.063493,0.765967
77.34,1.063497,0.765948
77.35,1.0635,0.765932
77.36,1.063502,0.76592
77.37,1.063503,0.765913
77.38,1.063503,0.765909
77.39,1.063502,0.765909
77.4,1.063501,0.76591
77.41,1.063499,0.765912
77.42,1.063499,0.765912
77.43,1.063499,0.765911
77.44,1.0635,0.765907
77.45,1.063502,0.7659
77.46,1.063504,0.765894
77.47,1.063506,0.76589
77.48,1.063507,0.765892
77.49,1.063508,0.765899
77.5,1.063507,0.765912
77.51,1.063506,0.765929
77.52,1.063503,0.76595
77.53,1.0635,0.765974
77.54,1.063497,0.765997
77.55,1.063495,0.766018
77.56,1.063492,0.766035
77.57,1.063491,0.766045
77.58,1.06349,0.766049
77.59,1.063491,0.766045
77.6,1.063491,0.766034
77.61,1.063493,0.766017
77.62,1.063494,0.765996
77.63,1.063494,0.765975
77.64,1.063494,0.765957
77.65,1.063493,0.765942
77.66,1.063491,0.765932
77.67,1.063489,0.765925
77.68,1.063488,0.765919
77.69,1.063487,0.765915
77.7,1.063486,0.765914
77.71,1.063486,0.765914
77.72,1.063486,0.765915
77.73,1.063486,0.765916
77.74,1.063487,0.765917
77.75,1.063488,0.76592
77.76,1.063489,0.765926
77.77,1.063491,0.765936
77.78,1.063492,0.765951
77.79,1.063492,0.765972
77.8,1.063492,0.765997
77.81,1.06349,0.766026
77.82,1.063488,0.766053
77.83,1.063485,0.766077
77.84,1.063483,0.766093
77.85,1.063481,0.766102
77.86,1.06348,0.766104
77.87,1.063479,0.7661
77.88,1.063479,0.766093
77.89,1.063479,0.766085
77.9,1.06348,0.766076
77.91,1.063481,0.766069
77.92,1.063481,0.766065
77.93,1.063481,0.766063
77.94,1.06348,0.766062
77.95,1.063478,0.766062
77.96,1.063475,0.766062
77.97,1.063471,0.766061
77.98,1.063466,0.766059
77.99,1.063462,0.766055
78,1.063459,0.766047
78.01,1.063457,0.766038
78.02,1.063457,0.766028
78.03,1.063457,0.766019
78.04,1.063459,0.766013
78.05,1.063462,0.766009
78.06,1.063465,0.766007
78.07,1.063467,0.766008
78.08,1.063471,0.766009
78.09,1.063474,0.766011
78.1,1.063476,0.766013
78.11,1.063478,0.766016
78.12,1.06348,0.766021
78.13,1.063481,0.766026
78.14,1.063482,0.766031
78.15,1.063483,0.766032
78.16,1.063484,0.76603
78.17,1.063486,0.766024
78.18,1.063488,0.766014
78.19,1.06349,0.766001
78.2,1.063493,0.765984
78.21,1.063496,0.765965
78.22,1.063498,0.765946
78.23,1.063501,0.765927
78.24,1.063503,0.765911
78.25,1.063505,0.765897
78.26,1.063506,0.765886
78.27,1.063507,0.765876
78.28,1.063508,0.765868
78.29,1.06351,0.76586
78.3,1.063511,0.765852
78.31,1.063512,0.765845
78.32,1.063513,0.76584
78.33,1.063514,0.765836
78.34,1.063516,0.765832
78.35,1.063519,0.765827
78.36,1.063522,0.76582
78.37,1.063526,0.765814
78.38,1.063529,0.765809
78.39,1.063531,0.765809
78.4,1.063532,0.765814
78.41,1.06353,0.765825
78.42,1.063527,0.765841
78.43,1.063523,0.765863
78.44,1.063517,0.76589
78.45,1.063512,0.76592
78.46,1.063506,0.76595
78.47,1.0635,0.765978
78.48,1.063496,0.766002
78.49,1.063492,0.76602
78.5,1.063489,0.766031
78.51,1.063488,0.766036
78.52,1.063487,0.766036
78.53,1.063488,0.76603
78.54,1.063489,0.76602
78.55,1.063492,0.766007
78.56,1.063495,0.76599
78.57,1.063498,0.765971
78.58,1.063502,0.765951
78.59,1.063506,0.765932
78.6,1.06351,0.765915
78.61,1.063514,0.7659
78.62,1.063518,0.765886
78.63,1.063522,0.765876
78.64,1.063524,0.765871
78.65,1.063524,0.765873
78.66,1.063523,0.765882
78.67,1.06352,0.765897
78.68,1.063518,0.765914
78.69,1.063515,0.765931
78.7,1.063514,0.765944
78.71,1.063514,0.765952
78.72,1.063515,0.765955
78.73,1.063518,0.765954
78.74,1.06352,0.765953
78.75,1.063521,0.765952
78.76,1.063523,0.765953
78.77,1.063523,0.765955
78.78,1.063523,0.765957
78.79,1.063522,0.76596
78.8,1.06352,0.765963
78.81,1.063517,0.765967
78.82,1.063515,0.765971
78.83,1.063512,0.765975
78.84,1.063509,0.765979
78.85,1.063506,0.765985
78.86,1.063503,0.76599
78.87,1.0635,0.765995
78.88,1.063496,0.765998
78.89,1.063493,0.766
